2456093.1666665394	4.479166666666667
2456093.211110984	6.072916666666667
2456093.2590276506	8.010416666666666
2456093.3187498725	10.104166666666666
2456093.392360984	12.208333333333334
2456093.4694443173	14.572916666666666
2456093.564583206	17.145833333333332
2456093.677083206	20.114583333333332
2456093.840972095	24.645833333333332
2456094.0666665393	30.541666666666668
2456094.387499894	37.770833333333336
2456094.613333257	43.5125
2456094.7402777355	46.229166666666664
2456094.9541666666	50.28125
