Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
13,25.1666667,2.0958255,70.6666667,0.9395383,70.6666667
14,25.1666667,2.3843781,69.6666667,1.1266436,69.6666667
15,25.1666667,2.690036,68.6666667,1.3251962,68.6666667
16,25.1666667,2.930036,68.6666667,1.5151962,68.6666667
17,25.1666667,3.2410434,67.6666667,1.7451962,67.6666667
18,25.1666667,3.4684571,66.6666667,1.9523015,66.6666667
19,25.1666667,3.6613518,66.6666667,2.0550647,66.6666667
20,25.1666667,4.0071413,65.6666667,2.2494068,65.6666667
21,25.1666667,4.352699,65.6666667,2.4650647,65.6666667
1,25.1833333,-1.4798727,80.6666667,-1.6744278,80.6666667
2,25.1833333,-1.1938201,79.6666667,-1.459691,79.6666667
3,25.1833333,-0.8711885,78.6666667,-1.2310068,78.6666667
4,25.1833333,-0.4838201,77.6666667,-0.9823226,77.6666667
5,25.1833333,-0.3211885,76.6666667,-0.7657436,76.6666667
6,25.1833333,0.0348641,75.6666667,-0.5657436,75.6666667
7,25.1833333,0.4109168,74.6666667,-0.3570594,74.6666667
8,25.1833333,0.5982852,73.6666667,-0.0883752,73.6666667
9,25.1833333,0.9482852,73.6666667,0.0663617,73.6666667
10,25.1833333,1.2243378,72.6666667,0.2763617,72.6666667
11,25.1833333,1.4417062,71.6666667,0.4763617,71.6666667
12,25.1833333,1.8090747,71.6666667,0.7337301,71.6666667
13,25.1833333,2.0990747,70.6666667,0.9410985,70.6666667
14,25.1833333,2.3877589,69.6666667,1.1284669,69.6666667
15,25.1833333,2.6938115,68.6666667,1.3271511,68.6666667
16,25.1833333,2.9338115,68.6666667,1.5171511,68.6666667
17,25.1833333,3.2454497,67.6666667,1.7471511,67.6666667
18,25.1833333,3.4732852,66.6666667,1.9545195,66.6666667
19,25.1833333,3.6659168,66.6666667,2.0579406,66.6666667
20,25.1833333,4.0111799,65.6666667,2.251888,65.6666667
21,25.1833333,4.3579,65.6666667,2.4679406,65.6666667
1,25.2,-1.4787288,80.6666667,-1.674315,80.6666667
2,25.2,-1.1922815,79.6666667,-1.4590519,79.6666667
3,25.2,-0.869913,78.6666667,-1.2302361,78.6666667
4,25.2,-0.4822815,77.6666667,-0.9814203,77.6666667
5,25.2,-0.319913,76.6666667,-0.7654992,76.6666667
6,25.2,0.0365343,75.6666667,-0.5654992,75.6666667
7,25.2,0.4129817,74.6666667,-0.3566835,74.6666667
8,25.2,0.6006133,73.6666667,-0.0878677,73.6666667
9,25.2,0.9506133,73.6666667,0.0673955,73.6666667
10,25.2,1.2270606,72.6666667,0.2773955,72.6666667
11,25.2,1.4446922,71.6666667,0.4773955,71.6666667
12,25.2,1.8123238,71.6666667,0.7350271,71.6666667
13,25.2,2.1023238,70.6666667,0.9426586,70.6666667
14,25.2,2.3911396,69.6666667,1.1302902,69.6666667
15,25.2,2.697587,68.6666667,1.329106,68.6666667
16,25.2,2.937587,68.6666667,1.519106,68.6666667
17,25.2,3.249856,67.6666667,1.749106,67.6666667
18,25.2,3.4781133,66.6666667,1.9567376,66.6666667
19,25.2,3.6704817,66.6666667,2.0608165,66.6666667
20,25.2,4.0152185,65.6666667,2.2543692,65.6666667
21,25.2,4.3631011,65.6666667,2.4708165,65.6666667
1,25.2166667,-1.4775849,80.6666667,-1.6742023,80.6666667
2,25.2166667,-1.1907428,79.6666667,-1.4584128,79.6666667
3,25.2166667,-0.8686376,78.6666667,-1.2294654,78.6666667
4,25.2166667,-0.4807428,77.6666667,-0.980518,77.6666667
5,25.2166667,-0.3186376,76.6666667,-0.7652549,76.6666667
6,25.2166667,0.0382045,75.6666667,-0.5652549,75.6666667
7,25.2166667,0.4150466,74.6666667,-0.3563075,74.6666667
8,25.2166667,0.6029414,73.6666667,-0.0873602,73.6666667
9,25.2166667,0.9529414,73.6666667,0.0684293,73.6666667
10,25.2166667,1.2297835,72.6666667,0.2784293,72.6666667
11,25.2166667,1.4476782,71.6666667,0.4784293,71.6666667
12,25.2166667,1.815573,71.6666667,0.7363241,71.6666667
13,25.2166667,2.105573,70.6666667,0.9442188,70.6666667
14,25.2166667,2.3945203,69.6666667,1.1321135,69.6666667
15,25.2166667,2.7013624,68.6666667,1.3310609,68.6666667
16,25.2166667,2.9413624,68.6666667,1.5210609,68.6666667
17,25.2166667,3.2542624,67.6666667,1.7510609,67.6666667
18,25.2166667,3.4829414,66.6666667,1.9589556,66.6666667
19,25.2166667,3.6750466,66.6666667,2.0636925,66.6666667
20,25.2166667,4.0192572,65.6666667,2.2568504,65.6666667
21,25.2166667,4.3683021,65.6666667,2.4736925,65.6666667
1,25.2333333,-1.4764411,80.6666667,-1.6740895,80.6666667
2,25.2333333,-1.1892042,79.6666667,-1.4577737,79.6666667
3,25.2333333,-0.8673621,78.6666667,-1.2286947,78.6666667
4,25.2333333,-0.4792042,77.6666667,-0.9796158,77.6666667
5,25.2333333,-0.3173621,76.6666667,-0.7650105,76.6666667
6,25.2333333,0.0398747,75.6666667,-0.5650105,75.6666667
7,25.2333333,0.4171116,74.6666667,-0.3559316,74.6666667
8,25.2333333,0.6052695,73.6666667,-0.0868526,73.6666667
9,25.2333333,0.9552695,73.6666667,0.0694632,73.6666667
10,25.2333333,1.2325063,72.6666667,0.2794632,72.6666667
11,25.2333333,1.4506642,71.6666667,0.4794632,71.6666667
12,25.2333333,1.8188221,71.6666667,0.7376211,71.6666667
13,25.2333333,2.1088221,70.6666667,0.9457789,70.6666667
14,25.2333333,2.3979011,69.6666667,1.1339368,69.6666667
15,25.2333333,2.7051379,68.6666667,1.3330158,68.6666667
16,25.2333333,2.9451379,68.6666667,1.5230158,68.6666667
17,25.2333333,3.2586687,67.6666667,1.7530158,67.6666667
18,25.2333333,3.4877695,66.6666667,1.9611737,66.6666667
19,25.2333333,3.6796116,66.6666667,2.0665684,66.6666667
20,25.2333333,4.0232958,65.6666667,2.2593316,65.6666667
21,25.2333333,4.3735032,65.6666667,2.4765684,65.6666667
1,25.25,-1.4752972,80.6666667,-1.6739767,80.6666667
2,25.25,-1.1876656,79.6666667,-1.4571346,79.6666667
3,25.25,-0.8660866,78.6666667,-1.2279241,78.6666667
4,25.25,-0.4776656,77.6666667,-0.9787135,77.6666667
5,25.25,-0.3160866,76.6666667,-0.7647662,76.6666667
6,25.25,0.0415449,75.6666667,-0.5647662,75.6666667
7,25.25,0.4191765,74.6666667,-0.3555556,74.6666667
8,25.25,0.6075976,73.6666667,-0.0863451,73.6666667
9,25.25,0.9575976,73.6666667,0.070497,73.6666667
10,25.25,1.2352291,72.6666667,0.280497,72.6666667
11,25.25,1.4536502,71.6666667,0.480497,71.6666667
12,25.25,1.8220713,71.6666667,0.738918,71.6666667
13,25.25,2.1120713,70.6666667,0.9473391,70.6666667
14,25.25,2.4012818,69.6666667,1.1357602,69.6666667
15,25.25,2.7089134,68.6666667,1.3349707,68.6666667
16,25.25,2.9489134,68.6666667,1.5249707,68.6666667
17,25.25,3.2630751,67.6666667,1.7549707,67.6666667
18,25.25,3.4925976,66.6666667,1.9633917,66.6666667
19,25.25,3.6841765,66.6666667,2.0694444,66.6666667
20,25.25,4.0273344,65.6666667,2.2618128,65.6666667
21,25.25,4.3787042,65.6666667,2.4794444,65.6666667
1,25.2666667,-1.4741533,80.6666667,-1.6738639,80.6666667
2,25.2666667,-1.186127,79.6666667,-1.4564955,79.6666667
3,25.2666667,-0.8648112,78.6666667,-1.2271534,78.6666667
4,25.2666667,-0.476127,77.6666667,-0.9778113,77.6666667
5,25.2666667,-0.3148112,76.6666667,-0.7645218,76.6666667
6,25.2666667,0.0432151,75.6666667,-0.5645218,75.6666667
7,25.2666667,0.4212415,74.6666667,-0.3551797,74.6666667
8,25.2666667,0.6099257,73.6666667,-0.0858376,73.6666667
9,25.2666667,0.9599257,73.6666667,0.0715308,73.6666667
10,25.2666667,1.237952,72.6666667,0.2815308,72.6666667
11,25.2666667,1.4566362,71.6666667,0.4815308,71.6666667
12,25.2666667,1.8253204,71.6666667,0.740215,71.6666667
13,25.2666667,2.1153204,70.6666667,0.9488992,70.6666667
14,25.2666667,2.4046625,69.6666667,1.1375835,69.6666667
15,25.2666667,2.7126888,68.6666667,1.3369256,68.6666667
16,25.2666667,2.9526888,68.6666667,1.5269256,68.6666667
17,25.2666667,3.2674814,67.6666667,1.7569256,67.6666667
18,25.2666667,3.4974257,66.6666667,1.9656098,66.6666667
19,25.2666667,3.6887415,66.6666667,2.0723203,66.6666667
20,25.2666667,4.031373,65.6666667,2.264294,65.6666667
21,25.2666667,4.3839053,65.6666667,2.4823203,65.6666667
1,25.2833333,-1.4730094,80.6666667,-1.6737511,80.6666667
2,25.2833333,-1.1845883,79.6666667,-1.4558564,79.6666667
3,25.2833333,-0.8635357,78.6666667,-1.2263827,78.6666667
4,25.2833333,-0.4745883,77.6666667,-0.976909,77.6666667
5,25.2833333,-0.3135357,76.6666667,-0.7642774,76.6666667
6,25.2833333,0.0448853,75.6666667,-0.5642774,75.6666667
7,25.2833333,0.4233064,74.6666667,-0.3548038,74.6666667
8,25.2833333,0.6122538,73.6666667,-0.0853301,73.6666667
9,25.2833333,0.9622538,73.6666667,0.0725647,73.6666667
10,25.2833333,1.2406748,72.6666667,0.2825647,72.6666667
11,25.2833333,1.4596222,71.6666667,0.4825647,71.6666667
12,25.2833333,1.8285696,71.6666667,0.741512,71.6666667
13,25.2833333,2.1185696,70.6666667,0.9504594,70.6666667
14,25.2833333,2.4080432,69.6666667,1.1394068,69.6666667
15,25.2833333,2.7164643,68.6666667,1.3388805,68.6666667
16,25.2833333,2.9564643,68.6666667,1.5288805,68.6666667
17,25.2833333,3.2718878,67.6666667,1.7588805,67.6666667
18,25.2833333,3.5022538,66.6666667,1.9678278,66.6666667
19,25.2833333,3.6933064,66.6666667,2.0751962,66.6666667
20,25.2833333,4.0354117,65.6666667,2.2667752,65.6666667
21,25.2833333,4.3891063,65.6666667,2.4851962,65.6666667
1,25.3,-1.4718655,80.6666667,-1.6736383,80.6666667
2,25.3,-1.1830497,79.6666667,-1.4552173,79.6666667
3,25.3,-0.8622602,78.6666667,-1.225612,78.6666667
4,25.3,-0.4730497,77.6666667,-0.9760068,77.6666667
5,25.3,-0.3122602,76.6666667,-0.7640331,76.6666667
6,25.3,0.0465555,75.6666667,-0.5640331,75.6666667
7,25.3,0.4253713,74.6666667,-0.3544278,74.6666667
8,25.3,0.6145819,73.6666667,-0.0848226,73.6666667
9,25.3,0.9645819,73.6666667,0.0735985,73.6666667
10,25.3,1.2433977,72.6666667,0.2835985,72.6666667
11,25.3,1.4626082,71.6666667,0.4835985,71.6666667
12,25.3,1.8318187,71.6666667,0.742809,71.6666667
13,25.3,2.1218187,70.6666667,0.9520195,70.6666667
14,25.3,2.411424,69.6666667,1.1412301,69.6666667
15,25.3,2.7202398,68.6666667,1.3408353,68.6666667
16,25.3,2.9602398,68.6666667,1.5308353,68.6666667
17,25.3,3.2762941,67.6666667,1.7608353,67.6666667
18,25.3,3.5070819,66.6666667,1.9700459,66.6666667
19,25.3,3.6978713,66.6666667,2.0780722,66.6666667
20,25.3,4.0394503,65.6666667,2.2692564,65.6666667
21,25.3,4.3943074,65.6666667,2.4880722,65.6666667
1,25.3166667,-1.4707216,80.6666667,-1.6735256,80.6666667
2,25.3166667,-1.1815111,79.6666667,-1.4545782,79.6666667
3,25.3166667,-0.8609848,78.6666667,-1.2248414,78.6666667
4,25.3166667,-0.4715111,77.6666667,-0.9751045,77.6666667
5,25.3166667,-0.3109848,76.6666667,-0.7637887,76.6666667
6,25.3166667,0.0482257,75.6666667,-0.5637887,75.6666667
7,25.3166667,0.4274363,74.6666667,-0.3540519,74.6666667
8,25.3166667,0.61691,73.6666667,-0.084315,73.6666667
9,25.3166667,0.96691,73.6666667,0.0746323,73.6666667
10,25.3166667,1.2461205,72.6666667,0.2846323,72.6666667
11,25.3166667,1.4655942,71.6666667,0.4846323,71.6666667
12,25.3166667,1.8350679,71.6666667,0.744106,71.6666667
13,25.3166667,2.1250679,70.6666667,0.9535797,70.6666667
14,25.3166667,2.4148047,69.6666667,1.1430534,69.6666667
15,25.3166667,2.7240152,68.6666667,1.3427902,68.6666667
16,25.3166667,2.9640152,68.6666667,1.5327902,68.6666667
17,25.3166667,3.2807005,67.6666667,1.7627902,67.6666667
18,25.3166667,3.51191,66.6666667,1.9722639,66.6666667
19,25.3166667,3.7024363,66.6666667,2.0809481,66.6666667
20,25.3166667,4.0434889,65.6666667,2.2717376,65.6666667
21,25.3166667,4.3995084,65.6666667,2.4909481,65.6666667
1,25.3333333,-1.4695777,80.6666667,-1.6734128,80.6666667
2,25.3333333,-1.1799725,79.6666667,-1.4539391,79.6666667
3,25.3333333,-0.8597093,78.6666667,-1.2240707,78.6666667
4,25.3333333,-0.4699725,77.6666667,-0.9742023,77.6666667
5,25.3333333,-0.3097093,76.6666667,-0.7635444,76.6666667
6,25.3333333,0.049896,75.6666667,-0.5635444,75.6666667
7,25.3333333,0.4295012,74.6666667,-0.3536759,74.6666667
8,25.3333333,0.6192381,73.6666667,-0.0838075,73.6666667
9,25.3333333,0.9692381,73.6666667,0.0756662,73.6666667
10,25.3333333,1.2488433,72.6666667,0.2856662,72.6666667
11,25.3333333,1.4685802,71.6666667,0.4856662,71.6666667
12,25.3333333,1.838317,71.6666667,0.745403,71.6666667
13,25.3333333,2.128317,70.6666667,0.9551398,70.6666667
14,25.3333333,2.4181854,69.6666667,1.1448767,69.6666667
15,25.3333333,2.7277907,68.6666667,1.3447451,68.6666667
16,25.3333333,2.9677907,68.6666667,1.5347451,68.6666667
17,25.3333333,3.2851068,67.6666667,1.7647451,67.6666667
18,25.3333333,3.5167381,66.6666667,1.974482,66.6666667
19,25.3333333,3.7070012,66.6666667,2.0838241,66.6666667
20,25.3333333,4.0475275,65.6666667,2.2742188,65.6666667
21,25.3333333,4.4047095,65.6666667,2.4938241,65.6666667
1,25.35,-1.4684338,80.6666667,-1.6733,80.6666667
2,25.35,-1.1784338,79.6666667,-1.4533,79.6666667
3,25.35,-0.8584338,78.6666667,-1.2233,78.6666667
4,25.35,-0.4684338,77.6666667,-0.9733,77.6666667
5,25.35,-0.3084338,76.6666667,-0.7633,76.6666667
6,25.35,0.0515662,75.6666667,-0.5633,75.6666667
7,25.35,0.4315662,74.6666667,-0.3533,74.6666667
8,25.35,0.6215662,73.6666667,-0.0833,73.6666667
9,25.35,0.9715662,73.6666667,0.0767,73.6666667
10,25.35,1.2515662,72.6666667,0.2867,72.6666667
11,25.35,1.4715662,71.6666667,0.4867,71.6666667
12,25.35,1.8415662,71.6666667,0.7467,71.6666667
13,25.35,2.1315662,70.6666667,0.9567,70.6666667
14,25.35,2.4215662,69.6666667,1.1467,69.6666667
15,25.35,2.7315662,68.6666667,1.3467,68.6666667
16,25.35,2.9715662,68.6666667,1.5367,68.6666667
17,25.35,3.2895132,67.6666667,1.7667,67.6666667
18,25.35,3.5215662,66.6666667,1.9767,66.6666667
19,25.35,3.7115662,66.6666667,2.0867,66.6666667
20,25.35,4.0515662,65.6666667,2.2767,65.6666667
21,25.35,4.4099105,65.6666667,2.4967,65.6666667
1,25.3666667,-1.4672549,80.6666667,-1.6730714,80.6666667
2,25.3666667,-1.1768549,79.6666667,-1.4525381,79.6666667
3,25.3666667,-0.8569882,78.6666667,-1.2225381,78.6666667
4,25.3666667,-0.4668549,77.6666667,-0.9724048,77.6666667
5,25.3666667,-0.3065882,76.6666667,-0.7626714,76.6666667
6,25.3666667,0.0539451,75.6666667,-0.5626714,75.6666667
7,25.3666667,0.4339451,74.6666667,-0.3526714,74.6666667
8,25.3666667,0.6246118,73.6666667,-0.0825381,73.6666667
9,25.3666667,0.9743451,73.6666667,0.0779952,73.6666667
10,25.3666667,1.2547451,72.6666667,0.2879952,72.6666667
11,25.3666667,1.4754118,71.6666667,0.4879952,71.6666667
12,25.3666667,1.8452785,71.6666667,0.7479952,71.6666667
13,25.3666667,2.1350118,70.6666667,0.9582619,70.6666667
14,25.3666667,2.4254118,69.6666667,1.1485286,69.6666667
15,25.3666667,2.7357738,68.6666667,1.3486619,68.6666667
16,25.3666667,2.9758118,68.6666667,1.5386619,68.6666667
17,25.3666667,3.2939195,67.6666667,1.7685286,67.6666667
18,25.3666667,3.5259158,66.6666667,1.9786619,66.6666667
19,25.3666667,3.7160618,66.6666667,2.0891952,66.6666667
20,25.3666667,4.0569101,65.6666667,2.2789286,65.6666667
21,25.3666667,4.4151116,65.6666667,2.4993286,65.6666667
1,25.3833333,-1.4660759,80.6666667,-1.6728429,80.6666667
2,25.3833333,-1.1752759,79.6666667,-1.4517762,79.6666667
3,25.3833333,-0.8555426,78.6666667,-1.2217762,78.6666667
4,25.3833333,-0.4652759,77.6666667,-0.9715095,77.6666667
5,25.3833333,-0.3047426,76.6666667,-0.7620429,76.6666667
6,25.3833333,0.0563241,75.6666667,-0.5620429,75.6666667
7,25.3833333,0.4363241,74.6666667,-0.3520429,74.6666667
8,25.3833333,0.6276574,73.6666667,-0.0817762,73.6666667
9,25.3833333,0.9771241,73.6666667,0.0792905,73.6666667
10,25.3833333,1.2579241,72.6666667,0.2892905,72.6666667
11,25.3833333,1.4792574,71.6666667,0.4892905,71.6666667
12,25.3833333,1.8489908,71.6666667,0.7492905,71.6666667
13,25.3833333,2.1384574,70.6666667,0.9598238,70.6666667
14,25.3833333,2.4292574,69.6666667,1.1503571,69.6666667
15,25.3833333,2.7399815,68.6666667,1.3506238,68.6666667
16,25.3833333,2.9800574,68.6666667,1.5406238,68.6666667
17,25.3833333,3.2983259,67.6666667,1.7703571,67.6666667
18,25.3833333,3.5302655,66.6666667,1.9806238,66.6666667
19,25.3833333,3.7205574,66.6666667,2.0916905,66.6666667
20,25.3833333,4.0622541,65.6666667,2.2811571,65.6666667
21,25.3833333,4.4203126,65.6666667,2.5019571,65.6666667
1,25.4,-1.4648969,80.6666667,-1.6726143,80.6666667
2,25.4,-1.1736969,79.6666667,-1.4510143,79.6666667
3,25.4,-0.8540969,78.6666667,-1.2210143,78.6666667
4,25.4,-0.4636969,77.6666667,-0.9706143,77.6666667
5,25.4,-0.3028969,76.6666667,-0.7614143,76.6666667
6,25.4,0.0587031,75.6666667,-0.5614143,75.6666667
7,25.4,0.4387031,74.6666667,-0.3514143,74.6666667
8,25.4,0.6307031,73.6666667,-0.0810143,73.6666667
9,25.4,0.9799031,73.6666667,0.0805857,73.6666667
10,25.4,1.2611031,72.6666667,0.2905857,72.6666667
11,25.4,1.4831031,71.6666667,0.4905857,71.6666667
12,25.4,1.8527031,71.6666667,0.7505857,71.6666667
13,25.4,2.1419031,70.6666667,0.9613857,70.6666667
14,25.4,2.4331031,69.6666667,1.1521857,69.6666667
15,25.4,2.7441892,68.6666667,1.3525857,68.6666667
16,25.4,2.9843031,68.6666667,1.5425857,68.6666667
17,25.4,3.3027322,67.6666667,1.7721857,67.6666667
18,25.4,3.5346152,66.6666667,1.9825857,66.6666667
19,25.4,3.725053,66.6666667,2.0941857,66.6666667
20,25.4,4.0675981,65.6666667,2.2833857,65.6666667
21,25.4,4.4255137,65.6666667,2.5045857,65.6666667
1,25.4166667,-1.4637179,80.6666667,-1.6723857,80.6666667
2,25.4166667,-1.1721179,79.6666667,-1.4502524,79.6666667
3,25.4166667,-0.8526513,78.6666667,-1.2202524,78.6666667
4,25.4166667,-0.4621179,77.6666667,-0.969719,77.6666667
5,25.4166667,-0.3010513,76.6666667,-0.7607857,76.6666667
6,25.4166667,0.0610821,75.6666667,-0.5607857,75.6666667
7,25.4166667,0.4410821,74.6666667,-0.3507857,74.6666667
8,25.4166667,0.6337487,73.6666667,-0.0802524,73.6666667
9,25.4166667,0.9826821,73.6666667,0.081881,73.6666667
10,25.4166667,1.2642821,72.6666667,0.291881,72.6666667
11,25.4166667,1.4869487,71.6666667,0.491881,71.6666667
12,25.4166667,1.8564154,71.6666667,0.751881,71.6666667
13,25.4166667,2.1453487,70.6666667,0.9629476,70.6666667
14,25.4166667,2.4369487,69.6666667,1.1540143,69.6666667
15,25.4166667,2.7483968,68.6666667,1.3545476,68.6666667
16,25.4166667,2.9885487,68.6666667,1.5445476,68.6666667
17,25.4166667,3.3071386,67.6666667,1.7740143,67.6666667
18,25.4166667,3.5389649,66.6666667,1.9845476,66.6666667
19,25.4166667,3.7295487,66.6666667,2.096681,66.6666667
20,25.4166667,4.0729421,65.6666667,2.2856143,65.6666667
21,25.4166667,4.4307147,65.6666667,2.5072143,65.6666667
1,25.4333333,-1.462539,80.6666667,-1.6721571,80.6666667
2,25.4333333,-1.170539,79.6666667,-1.4494905,79.6666667
3,25.4333333,-0.8512056,78.6666667,-1.2194905,78.6666667
4,25.4333333,-0.460539,77.6666667,-0.9688238,77.6666667
5,25.4333333,-0.2992056,76.6666667,-0.7601571,76.6666667
6,25.4333333,0.063461,75.6666667,-0.5601571,75.6666667
7,25.4333333,0.443461,74.6666667,-0.3501571,74.6666667
8,25.4333333,0.6367944,73.6666667,-0.0794905,73.6666667
9,25.4333333,0.985461,73.6666667,0.0831762,73.6666667
10,25.4333333,1.267461,72.6666667,0.2931762,72.6666667
11,25.4333333,1.4907944,71.6666667,0.4931762,71.6666667
12,25.4333333,1.8601277,71.6666667,0.7531762,71.6666667
13,25.4333333,2.1487944,70.6666667,0.9645095,70.6666667
14,25.4333333,2.4407944,69.6666667,1.1558429,69.6666667
15,25.4333333,2.7526045,68.6666667,1.3565095,68.6666667
16,25.4333333,2.9927944,68.6666667,1.5465095,68.6666667
17,25.4333333,3.3115449,67.6666667,1.7758429,67.6666667
18,25.4333333,3.5433146,66.6666667,1.9865095,66.6666667
19,25.4333333,3.7340443,66.6666667,2.0991762,66.6666667
20,25.4333333,4.0782861,65.6666667,2.2878429,65.6666667
21,25.4333333,4.4359158,65.6666667,2.5098429,65.6666667
1,25.45,-1.46136,80.6666667,-1.6719286,80.6666667
2,25.45,-1.16896,79.6666667,-1.4487286,79.6666667
3,25.45,-0.84976,78.6666667,-1.2187286,78.6666667
4,25.45,-0.45896,77.6666667,-0.9679286,77.6666667
5,25.45,-0.29736,76.6666667,-0.7595286,76.6666667
6,25.45,0.06584,75.6666667,-0.5595286,75.6666667
7,25.45,0.44584,74.6666667,-0.3495286,74.6666667
8,25.45,0.63984,73.6666667,-0.0787286,73.6666667
9,25.45,0.98824,73.6666667,0.0844714,73.6666667
10,25.45,1.27064,72.6666667,0.2944714,72.6666667
11,25.45,1.49464,71.6666667,0.4944714,71.6666667
12,25.45,1.86384,71.6666667,0.7544714,71.6666667
13,25.45,2.15224,70.6666667,0.9660714,70.6666667
14,25.45,2.44464,69.6666667,1.1576714,69.6666667
15,25.45,2.7568122,68.6666667,1.3584714,68.6666667
16,25.45,2.99704,68.6666667,1.5484714,68.6666667
17,25.45,3.3159513,67.6666667,1.7776714,67.6666667
18,25.45,3.5476643,66.6666667,1.9884714,66.6666667
19,25.45,3.7385399,66.6666667,2.1016714,66.6666667
20,25.45,4.0836301,65.6666667,2.2900714,65.6666667
21,25.45,4.4411168,65.6666667,2.5124714,65.6666667
1,25.4666667,-1.460181,80.6666667,-1.6717,80.6666667
2,25.4666667,-1.167381,79.6666667,-1.4479667,79.6666667
3,25.4666667,-0.8483144,78.6666667,-1.2179667,78.6666667
4,25.4666667,-0.457381,77.6666667,-0.9670333,77.6666667
5,25.4666667,-0.2955144,76.6666667,-0.7589,76.6666667
6,25.4666667,0.068219,75.6666667,-0.5589,75.6666667
7,25.4666667,0.448219,74.6666667,-0.3489,74.6666667
8,25.4666667,0.6428856,73.6666667,-0.0779667,73.6666667
9,25.4666667,0.991019,73.6666667,0.0857667,73.6666667
10,25.4666667,1.273819,72.6666667,0.2957667,72.6666667
11,25.4666667,1.4984856,71.6666667,0.4957667,71.6666667
12,25.4666667,1.8675523,71.6666667,0.7557667,71.6666667
13,25.4666667,2.1556856,70.6666667,0.9676333,70.6666667
14,25.4666667,2.4484856,69.6666667,1.1595,69.6666667
15,25.4666667,2.7610199,68.6666667,1.3604333,68.6666667
16,25.4666667,3.0012856,68.6666667,1.5504333,68.6666667
17,25.4666667,3.3203576,67.6666667,1.7795,67.6666667
18,25.4666667,3.552014,66.6666667,1.9904333,66.6666667
19,25.4666667,3.7430356,66.6666667,2.1041667,66.6666667
20,25.4666667,4.0889741,65.6666667,2.2923,65.6666667
21,25.4666667,4.4463179,65.6666667,2.5151,65.6666667
1,25.4833333,-1.4590021,80.6666667,-1.6739573,80.6666667
2,25.4833333,-1.1658021,79.6666667,-1.4496907,79.6666667
3,25.4833333,-0.8468687,78.6666667,-1.2196907,78.6666667
4,25.4833333,-0.4558021,77.6666667,-0.968624,77.6666667
5,25.4833333,-0.2936687,76.6666667,-0.7607573,76.6666667
6,25.4833333,0.0705979,75.6666667,-0.5607573,75.6666667
7,25.4833333,0.4505979,74.6666667,-0.3507573,74.6666667
8,25.4833333,0.6459313,73.6666667,-0.0796907,73.6666667
9,25.4833333,0.9937979,73.6666667,0.084576,73.6666667
10,25.4833333,1.2769979,72.6666667,0.294576,72.6666667
11,25.4833333,1.5023313,71.6666667,0.494576,71.6666667
12,25.4833333,1.8712646,71.6666667,0.754576,71.6666667
13,25.4833333,2.1591313,70.6666667,0.9667093,70.6666667
14,25.4833333,2.4523313,69.6666667,1.1588427,69.6666667
15,25.4833333,2.7652275,68.6666667,1.3599093,68.6666667
16,25.4833333,3.0055313,68.6666667,1.5499093,68.6666667
17,25.4833333,3.324764,67.6666667,1.7788427,67.6666667
18,25.4833333,3.5563637,66.6666667,1.9899093,66.6666667
19,25.4833333,3.7475312,66.6666667,2.104176,66.6666667
20,25.4833333,4.0943181,65.6666667,2.2920427,65.6666667
21,25.4833333,4.4515189,65.6666667,2.5152427,65.6666667
1,25.5,-1.4578231,80.6666667,-1.6762146,80.6666667
2,25.5,-1.1642231,79.6666667,-1.4514146,79.6666667
3,25.5,-0.8454231,78.6666667,-1.2214146,78.6666667
4,25.5,-0.4542231,77.6666667,-0.9702146,77.6666667
5,25.5,-0.2918231,76.6666667,-0.7626146,76.6666667
6,25.5,0.0729769,75.6666667,-0.5626146,75.6666667
7,25.5,0.4529769,74.6666667,-0.3526146,74.6666667
8,25.5,0.6489769,73.6666667,-0.0814146,73.6666667
9,25.5,0.9965769,73.6666667,0.0833854,73.6666667
10,25.5,1.2801769,72.6666667,0.2933854,72.6666667
11,25.5,1.5061769,71.6666667,0.4933854,71.6666667
12,25.5,1.8749769,71.6666667,0.7533854,71.6666667
13,25.5,2.1625769,70.6666667,0.9657854,70.6666667
14,25.5,2.4561769,69.6666667,1.1581854,69.6666667
15,25.5,2.7694352,68.6666667,1.3593854,68.6666667
16,25.5,3.0097769,68.6666667,1.5493854,68.6666667
17,25.5,3.3291703,67.6666667,1.7781854,67.6666667
18,25.5,3.5607134,66.6666667,1.9893854,66.6666667
19,25.5,3.7520268,66.6666667,2.1041854,66.6666667
20,25.5,4.0996621,65.6666667,2.2917854,65.6666667
21,25.5,4.45672,65.6666667,2.5153854,65.6666667
1,25.5166667,-1.4566441,80.6666667,-1.678472,80.6666667
2,25.5166667,-1.1626441,79.6666667,-1.4531386,79.6666667
3,25.5166667,-0.8439774,78.6666667,-1.2231386,78.6666667
4,25.5166667,-0.4526441,77.6666667,-0.9718053,77.6666667
5,25.5166667,-0.2899774,76.6666667,-0.764472,76.6666667
6,25.5166667,0.0753559,75.6666667,-0.564472,75.6666667
7,25.5166667,0.4553559,74.6666667,-0.354472,74.6666667
8,25.5166667,0.6520226,73.6666667,-0.0831386,73.6666667
9,25.5166667,0.9993559,73.6666667,0.0821947,73.6666667
10,25.5166667,1.2833559,72.6666667,0.2921947,72.6666667
11,25.5166667,1.5100226,71.6666667,0.4921947,71.6666667
