Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
10,19.0333333,-1.0472417,65.4,-1.7960087,65.4
11,19.0333333,-0.7972417,64.4,-1.5560087,64.4
12,19.0333333,-0.5930109,64.4,-1.3217779,64.4
13,19.0333333,-0.5930109,64.4,-1.3217779,64.4
14,19.0333333,-0.1172417,63.4,-0.8875471,63.4
15,19.0333333,-0.1172417,63.4,-0.8875471,63.4
16,19.0333333,0.3285276,61.4,-0.4975471,61.4
17,19.0333333,0.5227583,61.4,-0.3217779,61.4
18,19.0333333,0.7385276,60.4,-0.1075471,60.4
19,19.0333333,0.9485276,60.4,0.0724529,60.4
20,19.0333333,1.1285276,59.4,0.2824529,59.4
21,19.0333333,1.3085276,59.4,0.4566836,59.4
1,19.05,-3.3900069,71.4,-3.9464915,71.4
2,19.05,-3.1053915,70.4,-3.7218761,70.4
3,19.05,-2.7853915,69.4,-3.5018761,69.4
4,19.05,-2.5807761,69.4,-3.1618761,69.4
5,19.05,-2.2661607,68.4,-2.9218761,68.4
6,19.05,-2.0815453,68.4,-2.7318761,68.4
7,19.05,-1.7761607,67.4,-2.4172607,67.4
8,19.05,-1.5815453,66.4,-2.2072607,66.4
9,19.05,-1.29693,66.4,-1.9872607,66.4
10,19.05,-1.0415453,65.4,-1.7972607,65.4
11,19.05,-0.7915453,64.4,-1.5572607,64.4
12,19.05,-0.58693,64.4,-1.3226453,64.4
13,19.05,-0.58693,64.4,-1.3226453,64.4
14,19.05,-0.1115453,63.4,-0.88803,63.4
15,19.05,-0.1115453,63.4,-0.88803,63.4
16,19.05,0.3338393,61.4,-0.49803,61.4
17,19.05,0.5284547,61.4,-0.3226453,61.4
18,19.05,0.7438393,60.4,-0.10803,60.4
19,19.05,0.9538393,60.4,0.07197,60.4
20,19.05,1.1338393,59.4,0.28197,59.4
21,19.05,1.3138393,59.4,0.4565854,59.4
1,19.0666667,-3.385849,71.4,-3.9485128,71.4
2,19.0666667,-3.100849,70.4,-3.7235128,70.4
3,19.0666667,-2.780849,69.4,-3.5035128,69.4
4,19.0666667,-2.575849,69.4,-3.1635128,69.4
5,19.0666667,-2.260849,68.4,-2.9235128,68.4
6,19.0666667,-2.075849,68.4,-2.7335128,68.4
7,19.0666667,-1.770849,67.4,-2.4185128,67.4
8,19.0666667,-1.575849,66.4,-2.2085128,66.4
9,19.0666667,-1.290849,66.4,-1.9885128,66.4
10,19.0666667,-1.035849,65.4,-1.7985128,65.4
11,19.0666667,-0.785849,64.4,-1.5585128,64.4
12,19.0666667,-0.580849,64.4,-1.3235128,64.4
13,19.0666667,-0.580849,64.4,-1.3235128,64.4
14,19.0666667,-0.105849,63.4,-0.8885128,63.4
15,19.0666667,-0.105849,63.4,-0.8885128,63.4
16,19.0666667,0.339151,61.4,-0.4985128,61.4
17,19.0666667,0.534151,61.4,-0.3235128,61.4
18,19.0666667,0.749151,60.4,-0.1085128,60.4
19,19.0666667,0.959151,60.4,0.0714872,60.4
20,19.0666667,1.139151,59.4,0.2814872,59.4
21,19.0666667,1.319151,59.4,0.4564872,59.4
1,19.0833333,-3.3816912,71.4,-3.950534,71.4
2,19.0833333,-3.0963065,70.4,-3.7251494,70.4
3,19.0833333,-2.7763065,69.4,-3.5051494,69.4
4,19.0833333,-2.5709219,69.4,-3.1651494,69.4
5,19.0833333,-2.2555373,68.4,-2.9251494,68.4
6,19.0833333,-2.0701527,68.4,-2.7351494,68.4
7,19.0833333,-1.7655373,67.4,-2.4197648,67.4
8,19.0833333,-1.5701527,66.4,-2.2097648,66.4
9,19.0833333,-1.2847681,66.4,-1.9897648,66.4
10,19.0833333,-1.0301527,65.4,-1.7997648,65.4
11,19.0833333,-0.7801527,64.4,-1.5597648,64.4
12,19.0833333,-0.5747681,64.4,-1.3243802,64.4
13,19.0833333,-0.5747681,64.4,-1.3243802,64.4
14,19.0833333,-0.1001527,63.4,-0.8889956,63.4
15,19.0833333,-0.1001527,63.4,-0.8889956,63.4
16,19.0833333,0.3444627,61.4,-0.4989956,61.4
17,19.0833333,0.5398473,61.4,-0.3243802,61.4
18,19.0833333,0.7544627,60.4,-0.1089956,60.4
19,19.0833333,0.9644627,60.4,0.0710044,60.4
20,19.0833333,1.1444627,59.4,0.2810044,59.4
21,19.0833333,1.3244627,59.4,0.456389,59.4
1,19.1,-3.3775333,71.4,-3.9525553,71.4
2,19.1,-3.0917641,70.4,-3.7267861,70.4
3,19.1,-2.7717641,69.4,-3.5067861,69.4
4,19.1,-2.5659948,69.4,-3.1667861,69.4
5,19.1,-2.2502256,68.4,-2.9267861,68.4
6,19.1,-2.0644564,68.4,-2.7367861,68.4
7,19.1,-1.7602256,67.4,-2.4210169,67.4
8,19.1,-1.5644564,66.4,-2.2110169,66.4
9,19.1,-1.2786871,66.4,-1.9910169,66.4
10,19.1,-1.0244564,65.4,-1.8010169,65.4
11,19.1,-0.7744564,64.4,-1.5610169,64.4
12,19.1,-0.5686871,64.4,-1.3252476,64.4
13,19.1,-0.5686871,64.4,-1.3252476,64.4
14,19.1,-0.0944564,63.4,-0.8894784,63.4
15,19.1,-0.0944564,63.4,-0.8894784,63.4
16,19.1,0.3497744,61.4,-0.4994784,61.4
17,19.1,0.5455436,61.4,-0.3252476,61.4
18,19.1,0.7597744,60.4,-0.1094784,60.4
19,19.1,0.9697744,60.4,0.0705216,60.4
20,19.1,1.1497744,59.4,0.2805216,59.4
21,19.1,1.3297744,59.4,0.4562908,59.4
1,19.1166667,-3.3733754,71.4,-3.9545766,71.4
2,19.1166667,-3.0872216,70.4,-3.7284227,70.4
3,19.1166667,-2.7672216,69.4,-3.5084227,69.4
4,19.1166667,-2.5610677,69.4,-3.1684227,69.4
5,19.1166667,-2.2449139,68.4,-2.9284227,68.4
6,19.1166667,-2.05876,68.4,-2.7384227,68.4
7,19.1166667,-1.7549139,67.4,-2.4222689,67.4
8,19.1166667,-1.55876,66.4,-2.2122689,66.4
9,19.1166667,-1.2726062,66.4,-1.9922689,66.4
10,19.1166667,-1.01876,65.4,-1.8022689,65.4
11,19.1166667,-0.76876,64.4,-1.5622689,64.4
12,19.1166667,-0.5626062,64.4,-1.3261151,64.4
13,19.1166667,-0.5626062,64.4,-1.3261151,64.4
14,19.1166667,-0.08876,63.4,-0.8899612,63.4
15,19.1166667,-0.08876,63.4,-0.8899612,63.4
16,19.1166667,0.3550861,61.4,-0.4999612,61.4
17,19.1166667,0.55124,61.4,-0.3261151,61.4
18,19.1166667,0.7650861,60.4,-0.1099612,60.4
19,19.1166667,0.9750861,60.4,0.0700388,60.4
20,19.1166667,1.1550861,59.4,0.2800388,59.4
21,19.1166667,1.3350861,59.4,0.4561926,59.4
1,19.1333333,-3.3692175,71.4,-3.9565979,71.4
2,19.1333333,-3.0826791,70.4,-3.7300594,70.4
3,19.1333333,-2.7626791,69.4,-3.5100594,69.4
4,19.1333333,-2.5561406,69.4,-3.1700594,69.4
5,19.1333333,-2.2396022,68.4,-2.9300594,68.4
6,19.1333333,-2.0530637,68.4,-2.7400594,68.4
7,19.1333333,-1.7496022,67.4,-2.4235209,67.4
8,19.1333333,-1.5530637,66.4,-2.2135209,66.4
9,19.1333333,-1.2665252,66.4,-1.9935209,66.4
10,19.1333333,-1.0130637,65.4,-1.8035209,65.4
11,19.1333333,-0.7630637,64.4,-1.5635209,64.4
12,19.1333333,-0.5565252,64.4,-1.3269825,64.4
13,19.1333333,-0.5565252,64.4,-1.3269825,64.4
14,19.1333333,-0.0830637,63.4,-0.890444,63.4
15,19.1333333,-0.0830637,63.4,-0.890444,63.4
16,19.1333333,0.3603978,61.4,-0.500444,61.4
17,19.1333333,0.5569363,61.4,-0.3269825,61.4
18,19.1333333,0.7703978,60.4,-0.110444,60.4
19,19.1333333,0.9803978,60.4,0.069556,60.4
20,19.1333333,1.1603978,59.4,0.279556,59.4
21,19.1333333,1.3403978,59.4,0.4560944,59.4
1,19.15,-3.3650597,71.4,-3.9586191,71.4
2,19.15,-3.0781366,70.4,-3.7316961,70.4
3,19.15,-2.7581366,69.4,-3.5116961,69.4
4,19.15,-2.5512135,69.4,-3.1716961,69.4
5,19.15,-2.2342904,68.4,-2.9316961,68.4
6,19.15,-2.0473674,68.4,-2.7416961,68.4
7,19.15,-1.7442904,67.4,-2.424773,67.4
8,19.15,-1.5473674,66.4,-2.214773,66.4
9,19.15,-1.2604443,66.4,-1.994773,66.4
10,19.15,-1.0073674,65.4,-1.804773,65.4
11,19.15,-0.7573674,64.4,-1.564773,64.4
12,19.15,-0.5504443,64.4,-1.3278499,64.4
13,19.15,-0.5504443,64.4,-1.3278499,64.4
14,19.15,-0.0773674,63.4,-0.8909268,63.4
15,19.15,-0.0773674,63.4,-0.8909268,63.4
16,19.15,0.3657096,61.4,-0.5009268,61.4
17,19.15,0.5626326,61.4,-0.3278499,61.4
18,19.15,0.7757096,60.4,-0.1109268,60.4
19,19.15,0.9857096,60.4,0.0690732,60.4
20,19.15,1.1657096,59.4,0.2790732,59.4
21,19.15,1.3457096,59.4,0.4559962,59.4
1,19.1666667,-3.3609018,71.4,-3.9606404,71.4
2,19.1666667,-3.0735941,70.4,-3.7333327,70.4
3,19.1666667,-2.7535941,69.4,-3.5133327,69.4
4,19.1666667,-2.5462864,69.4,-3.1733327,69.4
5,19.1666667,-2.2289787,68.4,-2.9333327,68.4
6,19.1666667,-2.041671,68.4,-2.7433327,68.4
7,19.1666667,-1.7389787,67.4,-2.426025,67.4
8,19.1666667,-1.541671,66.4,-2.216025,66.4
9,19.1666667,-1.2543633,66.4,-1.996025,66.4
10,19.1666667,-1.001671,65.4,-1.806025,65.4
11,19.1666667,-0.751671,64.4,-1.566025,64.4
12,19.1666667,-0.5443633,64.4,-1.3287173,64.4
13,19.1666667,-0.5443633,64.4,-1.3287173,64.4
14,19.1666667,-0.071671,63.4,-0.8914097,63.4
15,19.1666667,-0.071671,63.4,-0.8914097,63.4
16,19.1666667,0.3710213,61.4,-0.5014097,61.4
17,19.1666667,0.568329,61.4,-0.3287173,61.4
18,19.1666667,0.7810213,60.4,-0.1114097,60.4
19,19.1666667,0.9910213,60.4,0.0685903,60.4
20,19.1666667,1.1710213,59.4,0.2785903,59.4
21,19.1666667,1.3510213,59.4,0.455898,59.4
1,19.1833333,-3.3567439,71.4,-3.9626617,71.4
2,19.1833333,-3.0690516,70.4,-3.7349694,70.4
3,19.1833333,-2.7490516,69.4,-3.5149694,69.4
4,19.1833333,-2.5413593,69.4,-3.1749694,69.4
5,19.1833333,-2.223667,68.4,-2.9349694,68.4
6,19.1833333,-2.0359747,68.4,-2.7449694,68.4
7,19.1833333,-1.733667,67.4,-2.4272771,67.4
8,19.1833333,-1.5359747,66.4,-2.2172771,66.4
9,19.1833333,-1.2482824,66.4,-1.9972771,66.4
10,19.1833333,-0.9959747,65.4,-1.8072771,65.4
11,19.1833333,-0.7459747,64.4,-1.5672771,64.4
12,19.1833333,-0.5382824,64.4,-1.3295848,64.4
13,19.1833333,-0.5382824,64.4,-1.3295848,64.4
14,19.1833333,-0.0659747,63.4,-0.8918925,63.4
15,19.1833333,-0.0659747,63.4,-0.8918925,63.4
16,19.1833333,0.376333,61.4,-0.5018925,61.4
17,19.1833333,0.5740253,61.4,-0.3295848,61.4
18,19.1833333,0.786333,60.4,-0.1118925,60.4
19,19.1833333,0.996333,60.4,0.0681075,60.4
20,19.1833333,1.176333,59.4,0.2781075,59.4
21,19.1833333,1.356333,59.4,0.4557998,59.4
1,19.2,-3.3525861,71.4,-3.964683,71.4
2,19.2,-3.0645092,70.4,-3.7366061,70.4
3,19.2,-2.7445092,69.4,-3.5166061,69.4
4,19.2,-2.5364322,69.4,-3.1766061,69.4
5,19.2,-2.2183553,68.4,-2.9366061,68.4
6,19.2,-2.0302784,68.4,-2.7466061,68.4
7,19.2,-1.7283553,67.4,-2.4285291,67.4
8,19.2,-1.5302784,66.4,-2.2185291,66.4
9,19.2,-1.2422015,66.4,-1.9985291,66.4
10,19.2,-0.9902784,65.4,-1.8085291,65.4
11,19.2,-0.7402784,64.4,-1.5685291,64.4
12,19.2,-0.5322015,64.4,-1.3304522,64.4
13,19.2,-0.5322015,64.4,-1.3304522,64.4
14,19.2,-0.0602784,63.4,-0.8923753,63.4
15,19.2,-0.0602784,63.4,-0.8923753,63.4
16,19.2,0.3816447,61.4,-0.5023753,61.4
17,19.2,0.5797216,61.4,-0.3304522,61.4
18,19.2,0.7916447,60.4,-0.1123753,60.4
19,19.2,1.0016447,60.4,0.0676247,60.4
20,19.2,1.1816447,59.4,0.2776247,59.4
21,19.2,1.3616447,59.4,0.4557016,59.4
1,19.2166667,-3.3484282,71.4,-3.9667043,71.4
2,19.2166667,-3.0599667,70.4,-3.7382427,70.4
3,19.2166667,-2.7399667,69.4,-3.5182427,69.4
4,19.2166667,-2.5315051,69.4,-3.1782427,69.4
5,19.2166667,-2.2130436,68.4,-2.9382427,68.4
6,19.2166667,-2.0245821,68.4,-2.7482427,68.4
7,19.2166667,-1.7230436,67.4,-2.4297812,67.4
8,19.2166667,-1.5245821,66.4,-2.2197812,66.4
9,19.2166667,-1.2361205,66.4,-1.9997812,66.4
10,19.2166667,-0.9845821,65.4,-1.8097812,65.4
11,19.2166667,-0.7345821,64.4,-1.5697812,64.4
12,19.2166667,-0.5261205,64.4,-1.3313196,64.4
13,19.2166667,-0.5261205,64.4,-1.3313196,64.4
14,19.2166667,-0.0545821,63.4,-0.8928581,63.4
15,19.2166667,-0.0545821,63.4,-0.8928581,63.4
16,19.2166667,0.3869564,61.4,-0.5028581,61.4
17,19.2166667,0.5854179,61.4,-0.3313196,61.4
18,19.2166667,0.7969564,60.4,-0.1128581,60.4
19,19.2166667,1.0069564,60.4,0.0671419,60.4
20,19.2166667,1.1869564,59.4,0.2771419,59.4
21,19.2166667,1.3669564,59.4,0.4556034,59.4
1,19.2333333,-3.3442703,71.4,-3.9687255,71.4
2,19.2333333,-3.0554242,70.4,-3.7398794,70.4
