Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
7,54.35,-2.1134011,97.5833333,17.52388,-1.0916232,97.5833333
8,54.35,-1.6934011,97.5833333,18.1243687,-0.3905619,97.5833333
9,54.35,-1.3034011,96.5833333,18.2373395,-0.2533124,96.5833333
10,54.35,-0.8934011,95.5833333,18.6819819,-0.0507341,95.5833333
11,54.35,-0.4834011,94.5833333,18.9895889,0.5705517,94.5833333
12,54.35,-0.1134011,94.5833333,18.967405,0.3344697,94.5833333
13,54.35,0.2865989,93.5833333,19.4957185,0.8760006,93.5833333
14,54.35,0.6398064,93.5833333,19.5578869,1.0235639,93.5833333
15,54.35,0.9998064,92.5833333,20.0697917,0.7370138,92.5833333
16,54.35,1.3498064,91.5833333,20.2994736,1.6932283,91.5833333
17,54.35,1.7265989,91.5833333,20.2421798,1.7227476,91.5833333
18,54.35,2.0398064,90.5833333,20.5282755,2.2380362,90.5833333
19,54.35,2.3865989,90.5833333,20.8261253,2.0202,90.5833333
20,54.35,2.7098064,89.5833333,21.2311508,2.3008038,89.5833333
21,54.35,3.0665989,89.5833333,21.239935,2.5639609,89.5833333
1,54.3666667,-4.5003278,102.5833333,15.8364047,-2.5894335,102.5833333
2,54.3666667,-4.1435354,101.5833333,16.3505581,-2.1353087,101.5833333
3,54.3666667,-3.7567429,100.5833333,16.5202973,-1.9476558,100.5833333
4,54.3666667,-3.3567429,99.5833333,16.8748282,-1.7711644,99.5833333
5,54.3666667,-2.9167429,99.5833333,16.9894445,-1.4275683,99.5833333
6,54.3666667,-2.5333467,98.5833333,17.2821986,-1.49408,98.5833333
7,54.3666667,-2.1099505,97.5833333,17.5328957,-1.0928109,97.5833333
8,54.3666667,-1.6899505,97.5833333,18.1344701,-0.3941558,97.5833333
9,54.3666667,-1.2999505,96.5833333,18.2479904,-0.2540731,96.5833333
10,54.3666667,-0.8899505,95.5833333,18.6911274,-0.0537646,95.5833333
11,54.3666667,-0.4799505,94.5833333,18.9995212,0.5700264,94.5833333
12,54.3666667,-0.1099505,94.5833333,18.9762167,0.3326331,94.5833333
13,54.3666667,0.2900495,93.5833333,19.5062672,0.8750109,93.5833333
14,54.3666667,0.6434458,93.5833333,19.5667924,1.0214033,93.5833333
15,54.3666667,1.0034458,92.5833333,20.0796593,0.7399008,92.5833333
16,54.3666667,1.3534458,91.5833333,20.3103731,1.6924367,91.5833333
17,54.3666667,1.7300495,91.5833333,20.2534398,1.7237659,91.5833333
18,54.3666667,2.0434458,90.5833333,20.539121,2.2377081,90.5833333
19,54.3666667,2.3900495,90.5833333,20.8357281,2.0178206,90.5833333
20,54.3666667,2.7134458,89.5833333,21.241178,2.3009952,89.5833333
21,54.3666667,3.0700495,89.5833333,21.2497809,2.5617531,89.5833333
1,54.3833333,-4.4980092,102.5833333,15.8456795,-2.5897952,102.5833333
2,54.3833333,-4.1408394,101.5833333,16.359743,-2.1362528,101.5833333
3,54.3833333,-3.7536696,100.5833333,16.5297714,-1.9479788,100.5833333
4,54.3833333,-3.3536696,99.5833333,16.8845191,-1.7712378,99.5833333
5,54.3833333,-2.9136696,99.5833333,16.9987176,-1.4287842,99.5833333
6,54.3833333,-2.5300847,98.5833333,17.2920889,-1.4937061,98.5833333
7,54.3833333,-2.1064998,97.5833333,17.5419113,-1.0939986,97.5833333
8,54.3833333,-1.6864998,97.5833333,18.1445715,-0.3977496,97.5833333
9,54.3833333,-1.2964998,96.5833333,18.2586413,-0.2548337,96.5833333
10,54.3833333,-0.8864998,95.5833333,18.7002729,-0.0567951,95.5833333
11,54.3833333,-0.4764998,94.5833333,19.0094535,0.5695011,94.5833333
12,54.3833333,-0.1064998,94.5833333,18.9850285,0.3307965,94.5833333
13,54.3833333,0.2935002,93.5833333,19.5168158,0.8740212,93.5833333
14,54.3833333,0.6470851,93.5833333,19.575698,1.0192427,93.5833333
15,54.3833333,1.0070851,92.5833333,20.0895269,0.7427877,92.5833333
16,54.3833333,1.3570851,91.5833333,20.3212727,1.691645,91.5833333
17,54.3833333,1.7335002,91.5833333,20.2646997,1.7247843,91.5833333
18,54.3833333,2.0470851,90.5833333,20.5499664,2.23738,90.5833333
19,54.3833333,2.3935002,90.5833333,20.8453308,2.0154412,90.5833333
20,54.3833333,2.7170851,89.5833333,21.2512051,2.3011866,89.5833333
21,54.3833333,3.0735002,89.5833333,21.2596267,2.5595453,89.5833333
1,54.4,-4.4956906,102.5833333,15.8549543,-2.5901569,102.5833333
2,54.4,-4.1381434,101.5833333,16.3689279,-2.1371968,101.5833333
3,54.4,-3.7505962,100.5833333,16.5392454,-1.9483018,100.5833333
4,54.4,-3.3505962,99.5833333,16.8942099,-1.7713111,99.5833333
5,54.4,-2.9105962,99.5833333,17.0079907,-1.4300002,99.5833333
6,54.4,-2.5268227,98.5833333,17.3019792,-1.4933321,98.5833333
7,54.4,-2.1030491,97.5833333,17.550927,-1.0951863,97.5833333
8,54.4,-1.6830491,97.5833333,18.1546729,-0.4013435,97.5833333
9,54.4,-1.2930491,96.5833333,18.2692922,-0.2555944,96.5833333
10,54.4,-0.8830491,95.5833333,18.7094184,-0.0598256,95.5833333
11,54.4,-0.4730491,94.5833333,19.0193858,0.5689758,94.5833333
12,54.4,-0.1030491,94.5833333,18.9938402,0.3289599,94.5833333
13,54.4,0.2969509,93.5833333,19.5273644,0.8730315,93.5833333
14,54.4,0.6507245,93.5833333,19.5846035,1.0170821,93.5833333
15,54.4,1.0107245,92.5833333,20.0993945,0.7456747,92.5833333
16,54.4,1.3607245,91.5833333,20.3321722,1.6908533,91.5833333
17,54.4,1.7369509,91.5833333,20.2759597,1.7258026,91.5833333
18,54.4,2.0507245,90.5833333,20.5608119,2.2370519,90.5833333
19,54.4,2.3969509,90.5833333,20.8549335,2.0130617,90.5833333
20,54.4,2.7207245,89.5833333,21.2612323,2.301378,89.5833333
21,54.4,3.0769509,89.5833333,21.2694725,2.5573375,89.5833333
1,54.4166667,-4.493372,102.5833333,15.864229,-2.5905186,102.5833333
2,54.4166667,-4.1354474,101.5833333,16.3781128,-2.1381408,101.5833333
3,54.4166667,-3.7475229,100.5833333,16.5487195,-1.9486248,100.5833333
4,54.4166667,-3.3475229,99.5833333,16.9039008,-1.7713845,99.5833333
5,54.4166667,-2.9075229,99.5833333,17.0172637,-1.4312161,99.5833333
6,54.4166667,-2.5235606,98.5833333,17.3118695,-1.4929582,98.5833333
7,54.4166667,-2.0995984,97.5833333,17.5599426,-1.096374,97.5833333
8,54.4166667,-1.6795984,97.5833333,18.1647743,-0.4049373,97.5833333
9,54.4166667,-1.2895984,96.5833333,18.2799431,-0.2563551,96.5833333
10,54.4166667,-0.8795984,95.5833333,18.7185639,-0.0628561,95.5833333
11,54.4166667,-0.4695984,94.5833333,19.029318,0.5684505,94.5833333
12,54.4166667,-0.0995984,94.5833333,19.002652,0.3271233,94.5833333
13,54.4166667,0.3004016,93.5833333,19.537913,0.8720418,93.5833333
14,54.4166667,0.6543639,93.5833333,19.593509,1.0149216,93.5833333
15,54.4166667,1.0143639,92.5833333,20.1092622,0.7485616,92.5833333
16,54.4166667,1.3643639,91.5833333,20.3430717,1.6900616,91.5833333
17,54.4166667,1.7404016,91.5833333,20.2872196,1.7268209,91.5833333
18,54.4166667,2.0543639,90.5833333,20.5716574,2.2367238,90.5833333
19,54.4166667,2.4004016,90.5833333,20.8645363,2.0106823,90.5833333
20,54.4166667,2.7243639,89.5833333,21.2712595,2.3015694,89.5833333
21,54.4166667,3.0804016,89.5833333,21.2793184,2.5551296,89.5833333
1,54.4333333,-4.4910534,102.5833333,15.8735038,-2.5908802,102.5833333
2,54.4333333,-4.1327515,101.5833333,16.3872977,-2.1390849,101.5833333
3,54.4333333,-3.7444496,100.5833333,16.5581935,-1.9489479,100.5833333
4,54.4333333,-3.3444496,99.5833333,16.9135917,-1.7714578,99.5833333
5,54.4333333,-2.9044496,99.5833333,17.0265368,-1.432432,99.5833333
6,54.4333333,-2.5202986,98.5833333,17.3217598,-1.4925842,98.5833333
7,54.4333333,-2.0961477,97.5833333,17.5689583,-1.0975617,97.5833333
8,54.4333333,-1.6761477,97.5833333,18.1748757,-0.4085312,97.5833333
9,54.4333333,-1.2861477,96.5833333,18.290594,-0.2571158,96.5833333
10,54.4333333,-0.8761477,95.5833333,18.7277094,-0.0658867,95.5833333
11,54.4333333,-0.4661477,94.5833333,19.0392503,0.5679252,94.5833333
12,54.4333333,-0.0961477,94.5833333,19.0114638,0.3252866,94.5833333
13,54.4333333,0.3038523,93.5833333,19.5484616,0.8710521,93.5833333
14,54.4333333,0.6580032,93.5833333,19.6024145,1.012761,93.5833333
15,54.4333333,1.0180032,92.5833333,20.1191298,0.7514486,92.5833333
16,54.4333333,1.3680032,91.5833333,20.3539713,1.6892699,91.5833333
17,54.4333333,1.7438523,91.5833333,20.2984796,1.7278393,91.5833333
18,54.4333333,2.0580032,90.5833333,20.5825028,2.2363956,90.5833333
19,54.4333333,2.4038523,90.5833333,20.874139,2.0083029,90.5833333
20,54.4333333,2.7280032,89.5833333,21.2812867,2.3017608,89.5833333
21,54.4333333,3.0838523,89.5833333,21.2891642,2.5529218,89.5833333
1,54.45,-4.4887347,102.5833333,15.8827786,-2.5912419,102.5833333
2,54.45,-4.1300555,101.5833333,16.3964826,-2.1400289,101.5833333
3,54.45,-3.7413762,100.5833333,16.5676676,-1.9492709,100.5833333
4,54.45,-3.3413762,99.5833333,16.9232825,-1.7715312,99.5833333
5,54.45,-2.9013762,99.5833333,17.0358099,-1.433648,99.5833333
6,54.45,-2.5170366,98.5833333,17.3316501,-1.4922103,98.5833333
7,54.45,-2.092697,97.5833333,17.5779739,-1.0987495,97.5833333
8,54.45,-1.672697,97.5833333,18.1849771,-0.4121251,97.5833333
9,54.45,-1.282697,96.5833333,18.301245,-0.2578765,96.5833333
10,54.45,-0.872697,95.5833333,18.7368548,-0.0689172,95.5833333
11,54.45,-0.462697,94.5833333,19.0491826,0.5673999,94.5833333
12,54.45,-0.092697,94.5833333,19.0202755,0.32345,94.5833333
13,54.45,0.307303,93.5833333,19.5590103,0.8700624,93.5833333
14,54.45,0.6616426,93.5833333,19.6113201,1.0106004,93.5833333
15,54.45,1.0216426,92.5833333,20.1289974,0.7543356,92.5833333
16,54.45,1.3716426,91.5833333,20.3648708,1.6884783,91.5833333
17,54.45,1.747303,91.5833333,20.3097395,1.7288576,91.5833333
18,54.45,2.0616426,90.5833333,20.5933483,2.2360675,90.5833333
19,54.45,2.407303,90.5833333,20.8837418,2.0059235,90.5833333
20,54.45,2.7316426,89.5833333,21.2913139,2.3019522,89.5833333
21,54.45,3.087303,89.5833333,21.29901,2.550714,89.5833333
1,54.4666667,-4.4864161,102.5833333,15.8920534,-2.5916036,102.5833333
2,54.4666667,-4.1273595,101.5833333,16.4056675,-2.1409729,101.5833333
3,54.4666667,-3.7383029,100.5833333,16.5771416,-1.9495939,100.5833333
4,54.4666667,-3.3383029,99.5833333,16.9329734,-1.7716046,99.5833333
5,54.4666667,-2.8983029,99.5833333,17.045083,-1.4348639,99.5833333
6,54.4666667,-2.5137746,98.5833333,17.3415404,-1.4918364,98.5833333
7,54.4666667,-2.0892463,97.5833333,17.5869896,-1.0999372,97.5833333
8,54.4666667,-1.6692463,97.5833333,18.1950785,-0.4157189,97.5833333
9,54.4666667,-1.2792463,96.5833333,18.3118959,-0.2586372,96.5833333
10,54.4666667,-0.8692463,95.5833333,18.7460003,-0.0719477,95.5833333
11,54.4666667,-0.4592463,94.5833333,19.0591149,0.5668746,94.5833333
12,54.4666667,-0.0892463,94.5833333,19.0290873,0.3216134,94.5833333
13,54.4666667,0.3107537,93.5833333,19.5695589,0.8690727,93.5833333
14,54.4666667,0.665282,93.5833333,19.6202256,1.0084398,93.5833333
15,54.4666667,1.025282,92.5833333,20.138865,0.7572225,92.5833333
16,54.4666667,1.375282,91.5833333,20.3757704,1.6876866,91.5833333
17,54.4666667,1.7507537,91.5833333,20.3209995,1.7298759,91.5833333
18,54.4666667,2.065282,90.5833333,20.6041938,2.2357394,90.5833333
19,54.4666667,2.4107537,90.5833333,20.8933445,2.003544,90.5833333
20,54.4666667,2.735282,89.5833333,21.3013411,2.3021436,89.5833333
21,54.4666667,3.0907537,89.5833333,21.3088559,2.5485062,89.5833333
1,54.4833333,-4.4840975,102.5833333,15.9013282,-2.5919653,102.5833333
2,54.4833333,-4.1246635,101.5833333,16.4148524,-2.141917,101.5833333
3,54.4833333,-3.7352296,100.5833333,16.5866157,-1.949917,100.5833333
4,54.4833333,-3.3352296,99.5833333,16.9426643,-1.7716779,99.5833333
5,54.4833333,-2.8952296,99.5833333,17.054356,-1.4360799,99.5833333
6,54.4833333,-2.5105126,98.5833333,17.3514307,-1.4914624,98.5833333
7,54.4833333,-2.0857956,97.5833333,17.5960052,-1.1011249,97.5833333
8,54.4833333,-1.6657956,97.5833333,18.2051799,-0.4193128,97.5833333
9,54.4833333,-1.2757956,96.5833333,18.3225468,-0.2593979,96.5833333
10,54.4833333,-0.8657956,95.5833333,18.7551458,-0.0749782,95.5833333
11,54.4833333,-0.4557956,94.5833333,19.0690472,0.5663493,94.5833333
12,54.4833333,-0.0857956,94.5833333,19.037899,0.3197768,94.5833333
13,54.4833333,0.3142044,93.5833333,19.5801075,0.868083,93.5833333
14,54.4833333,0.6689214,93.5833333,19.6291311,1.0062792,93.5833333
15,54.4833333,1.0289214,92.5833333,20.1487326,0.7601095,92.5833333
16,54.4833333,1.3789214,91.5833333,20.3866699,1.6868949,91.5833333
17,54.4833333,1.7542044,91.5833333,20.3322594,1.7308943,91.5833333
18,54.4833333,2.0689214,90.5833333,20.6150392,2.2354113,90.5833333
19,54.4833333,2.4142044,90.5833333,20.9029472,2.0011646,90.5833333
20,54.4833333,2.7389214,89.5833333,21.3113683,2.302335,89.5833333
21,54.4833333,3.0942044,89.5833333,21.3187017,2.5462983,89.5833333
1,54.5,-4.4817789,102.5833333,15.910603,-2.592327,102.5833333
2,54.5,-4.1219676,101.5833333,16.4247915,-2.1439867,101.5833333
3,54.5,-3.7321563,100.5833333,16.5960898,-1.95024,100.5833333
4,54.5,-3.3321563,99.5833333,16.9523552,-1.7717513,99.5833333
5,54.5,-2.8921563,99.5833333,17.0636291,-1.4372958,99.5833333
6,54.5,-2.5072506,98.5833333,17.361321,-1.4910885,98.5833333
7,54.5,-2.0823449,97.5833333,17.6050209,-1.1023126,97.5833333
8,54.5,-1.6623449,97.5833333,18.2152813,-0.4229067,97.5833333
9,54.5,-1.2723449,96.5833333,18.3331977,-0.2601586,96.5833333
10,54.5,-0.8623449,95.5833333,18.7642913,-0.0780087,95.5833333
11,54.5,-0.4523449,94.5833333,19.0789794,0.565824,94.5833333
12,54.5,-0.0823449,94.5833333,19.0467108,0.3179402,94.5833333
13,54.5,0.3176551,93.5833333,19.5906561,0.8670933,93.5833333
14,54.5,0.6725607,93.5833333,19.6380366,1.0041186,93.5833333
15,54.5,1.0325607,92.5833333,20.1586002,0.7629964,92.5833333
16,54.5,1.3825607,91.5833333,20.3975695,1.6861032,91.5833333
17,54.5,1.7576551,91.5833333,20.3435194,1.7319126,91.5833333
18,54.5,2.0725607,90.5833333,20.6258847,2.2350832,90.5833333
19,54.5,2.4176551,90.5833333,20.91255,1.9987852,90.5833333
20,54.5,2.7425607,89.5833333,21.3213954,2.3025264,89.5833333
21,54.5,3.0976551,89.5833333,21.3285475,2.5440905,89.5833333
1,54.5166667,-4.4794603,102.5833333,15.9198778,-2.5926886,102.5833333
2,54.5166667,-4.1192716,101.5833333,16.4347306,-2.1460564,101.5833333
3,54.5166667,-3.7290829,100.5833333,16.6055638,-1.950563,100.5833333
4,54.5166667,-3.3290829,99.5833333,16.962046,-1.7718247,99.5833333
5,54.5166667,-2.8890829,99.5833333,17.0729022,-1.4385117,99.5833333
6,54.5166667,-2.5039886,98.5833333,17.3712113,-1.4907145,98.5833333
7,54.5166667,-2.0788942,97.5833333,17.6140365,-1.1035003,97.5833333
8,54.5166667,-1.6588942,97.5833333,18.2253827,-0.4265005,97.5833333
9,54.5166667,-1.2688942,96.5833333,18.3438486,-0.2609193,96.5833333
10,54.5166667,-0.8588942,95.5833333,18.7734368,-0.0810392,95.5833333
11,54.5166667,-0.4488942,94.5833333,19.0889117,0.5652987,94.5833333
12,54.5166667,-0.0788942,94.5833333,19.0555226,0.3161036,94.5833333
13,54.5166667,0.3211058,93.5833333,19.6012047,0.8661036,93.5833333
14,54.5166667,0.6762001,93.5833333,19.6469421,1.0019581,93.5833333
15,54.5166667,1.0362001,92.5833333,20.1684679,0.7658834,92.5833333
16,54.5166667,1.3862001,91.5833333,20.408469,1.6853116,91.5833333
17,54.5166667,1.7611058,91.5833333,20.3547793,1.7329309,91.5833333
18,54.5166667,2.0762001,90.5833333,20.6367302,2.234755,90.5833333
19,54.5166667,2.4211058,90.5833333,20.9221527,1.9964058,90.5833333
20,54.5166667,2.7462001,89.5833333,21.3314226,2.3027178,89.5833333
21,54.5166667,3.1011058,89.5833333,21.3383934,2.5418827,89.5833333
1,54.5333333,-4.4771417,102.5833333,15.9291526,-2.5930503,102.5833333
2,54.5333333,-4.1165756,101.5833333,16.4446698,-2.1481261,101.5833333
3,54.5333333,-3.7260096,100.5833333,16.6150379,-1.9508861,100.5833333
4,54.5333333,-3.3260096,99.5833333,16.9717369,-1.771898,99.5833333
5,54.5333333,-2.8860096,99.5833333,17.0821752,-1.4397277,99.5833333
6,54.5333333,-2.5007266,98.5833333,17.3811016,-1.4903406,98.5833333
7,54.5333333,-2.0754436,97.5833333,17.6230522,-1.104688,97.5833333
8,54.5333333,-1.6554436,97.5833333,18.2354841,-0.4300944,97.5833333
9,54.5333333,-1.2654436,96.5833333,18.3544995,-0.26168,96.5833333
10,54.5333333,-0.8554436,95.5833333,18.7825823,-0.0840697,95.5833333
11,54.5333333,-0.4454436,94.5833333,19.098844,0.5647734,94.5833333
12,54.5333333,-0.0754436,94.5833333,19.0667704,0.3170907,94.5833333
13,54.5333333,0.3245564,93.5833333,19.6117533,0.8651139,93.5833333
14,54.5333333,0.6798395,93.5833333,19.6558477,0.9997975,93.5833333
15,54.5333333,1.0398395,92.5833333,20.1783355,0.7687703,92.5833333
16,54.5333333,1.3898395,91.5833333,20.4193686,1.6845199,91.5833333
17,54.5333333,1.7645564,91.5833333,20.3660393,1.7339493,91.5833333
18,54.5333333,2.0798395,90.5833333,20.6475756,2.2344269,90.5833333
19,54.5333333,2.4245564,90.5833333,20.9317555,1.9940263,90.5833333
20,54.5333333,2.7498395,89.5833333,21.3414498,2.3029092,89.5833333
21,54.5333333,3.1045564,89.5833333,21.3482392,2.5396748,89.5833333
1,54.55,-4.474823,102.5833333,15.9384274,-2.593412,102.5833333
2,54.55,-4.1138797,101.5833333,16.4546089,-2.1501958,101.5833333
3,54.55,-3.7229363,100.5833333,16.6245119,-1.9512091,100.5833333
4,54.55,-3.3229363,99.5833333,16.9814278,-1.7719714,99.5833333
5,54.55,-2.8829363,99.5833333,17.0914483,-1.4409436,99.5833333
6,54.55,-2.4974646,98.5833333,17.3909919,-1.4899667,98.5833333
7,54.55,-2.0719929,97.5833333,17.6320678,-1.1058758,97.5833333
8,54.55,-1.6519929,97.5833333,18.2455855,-0.4336883,97.5833333
9,54.55,-1.2619929,96.5833333,18.3651504,-0.2624406,96.5833333
10,54.55,-0.8519929,95.5833333,18.7917278,-0.0871002,95.5833333
11,54.55,-0.4419929,94.5833333,19.1087763,0.5642481,94.5833333
12,54.55,-0.0719929,94.5833333,19.0780183,0.3180777,94.5833333
13,54.55,0.3280071,93.5833333,19.622302,0.8641242,93.5833333
14,54.55,0.6834788,93.5833333,19.6647532,0.9976369,93.5833333
15,54.55,1.0434788,92.5833333,20.1882031,0.7716573,92.5833333
16,54.55,1.3934788,91.5833333,20.4302681,1.6837282,91.5833333
17,54.55,1.7680071,91.5833333,20.3772992,1.7349676,91.5833333
18,54.55,2.0834788,90.5833333,20.6584211,2.2340988,90.5833333
19,54.55,2.4280071,90.5833333,20.9413582,1.9916469,90.5833333
20,54.55,2.7534788,89.5833333,21.351477,2.3031006,89.5833333
21,54.55,3.1080071,89.5833333,21.358085,2.537467,89.5833333
1,54.5666667,-4.4725044,102.5833333,15.9477022,-2.5937737,102.5833333
2,54.5666667,-4.1111837,101.5833333,16.4645481,-2.1522655,101.5833333
3,54.5666667,-3.7198629,100.5833333,16.633986,-1.9515321,100.5833333
4,54.5666667,-3.3198629,99.5833333,16.9911186,-1.7720447,99.5833333
5,54.5666667,-2.8798629,99.5833333,17.1007214,-1.4421596,99.5833333
6,54.5666667,-2.4942025,98.5833333,17.4008822,-1.4895927,98.5833333
7,54.5666667,-2.0685422,97.5833333,17.6423293,-1.1068655,97.5833333
8,54.5666667,-1.6485422,97.5833333,18.2556868,-0.4372821,97.5833333
9,54.5666667,-1.2585422,96.5833333,18.3758013,-0.2632013,96.5833333
10,54.5666667,-0.8485422,95.5833333,18.8008732,-0.0901308,95.5833333
11,54.5666667,-0.4385422,94.5833333,19.1187085,0.5637228,94.5833333
12,54.5666667,-0.0685422,94.5833333,19.0892662,0.3190648,94.5833333
13,54.5666667,0.3314578,93.5833333,19.6328506,0.8631345,93.5833333
14,54.5666667,0.6871182,93.5833333,19.6736587,0.9954763,93.5833333
15,54.5666667,1.0471182,92.5833333,20.1980707,0.7745442,92.5833333
16,54.5666667,1.3971182,91.5833333,20.4411677,1.6829365,91.5833333
17,54.5666667,1.7714578,91.5833333,20.3885592,1.735986,91.5833333
18,54.5666667,2.0871182,90.5833333,20.6692666,2.2337707,90.5833333
19,54.5666667,2.4314578,90.5833333,20.9509609,1.9892675,90.5833333
20,54.5666667,2.7571182,89.5833333,21.3615042,2.303292,89.5833333
21,54.5666667,3.1114578,89.5833333,21.3679309,2.5352592,89.5833333
1,54.5833333,-4.4701858,102.5833333,15.956977,-2.5941353,102.5833333
2,54.5833333,-4.1084877,101.5833333,16.4744872,-2.1543352,101.5833333
3,54.5833333,-3.7167896,100.5833333,16.64346,-1.9518552,100.5833333
4,54.5833333,-3.3167896,99.5833333,17.0008095,-1.7721181,99.5833333
5,54.5833333,-2.8767896,99.5833333,17.1099945,-1.4433755,99.5833333
6,54.5833333,-2.4909405,98.5833333,17.4107726,-1.4892188,98.5833333
7,54.5833333,-2.0650915,97.5833333,17.6525908,-1.1078552,97.5833333
8,54.5833333,-1.6450915,97.5833333,18.2657882,-0.440876,97.5833333
9,54.5833333,-1.2550915,96.5833333,18.3864523,-0.263962,96.5833333
10,54.5833333,-0.8450915,95.5833333,18.8100187,-0.0931613,95.5833333
11,54.5833333,-0.4350915,94.5833333,19.1286408,0.5631975,94.5833333
12,54.5833333,-0.0650915,94.5833333,19.1005141,0.3200518,94.5833333
13,54.5833333,0.3349085,93.5833333,19.6433992,0.8621448,93.5833333
14,54.5833333,0.6907576,93.5833333,19.6825642,0.9933157,93.5833333
15,54.5833333,1.0507576,92.5833333,20.2079383,0.7774312,92.5833333
16,54.5833333,1.4007576,91.5833333,20.4520672,1.6821448,91.5833333
17,54.5833333,1.7749085,91.5833333,20.3998191,1.7370043,91.5833333
18,54.5833333,2.0907576,90.5833333,20.680112,2.2334426,90.5833333
19,54.5833333,2.4349085,90.5833333,20.9605637,1.9868881,90.5833333
20,54.5833333,2.7607576,89.5833333,21.3715314,2.3034834,89.5833333
21,54.5833333,3.1149085,89.5833333,21.3777767,2.5330514,89.5833333
1,54.6,-4.4678672,102.5833333,15.9662518,-2.594497,102.5833333
2,54.6,-4.1057917,101.5833333,16.4844264,-2.1564048,101.5833333
3,54.6,-3.7137163,100.5833333,16.6529341,-1.9521782,100.5833333
4,54.6,-3.3137163,99.5833333,17.0105004,-1.7721915,99.5833333
5,54.6,-2.8737163,99.5833333,17.1192675,-1.4445915,99.5833333
6,54.6,-2.4876785,98.5833333,17.4206629,-1.4888448,98.5833333
7,54.6,-2.0616408,97.5833333,17.6628523,-1.1088448,97.5833333
8,54.6,-1.6416408,97.5833333,18.2758896,-0.4444698,97.5833333
9,54.6,-1.2516408,96.5833333,18.3971032,-0.2647227,96.5833333
10,54.6,-0.8416408,95.5833333,18.8191642,-0.0961918,95.5833333
11,54.6,-0.4316408,94.5833333,19.1385731,0.5626722,94.5833333
12,54.6,-0.0616408,94.5833333,19.1117619,0.3210389,94.5833333
13,54.6,0.3383592,93.5833333,19.6539478,0.8611552,93.5833333
14,54.6,0.6943969,93.5833333,19.6914697,0.9911552,93.5833333
15,54.6,1.0543969,92.5833333,20.2178059,0.7803181,92.5833333
16,54.6,1.4043969,91.5833333,20.4629668,1.6813532,91.5833333
17,54.6,1.7783592,91.5833333,20.4110791,1.7380226,91.5833333
18,54.6,2.0943969,90.5833333,20.6909575,2.2331144,90.5833333
19,54.6,2.4383592,90.5833333,20.9701664,1.9845086,90.5833333
20,54.6,2.7643969,89.5833333,21.3815586,2.3036748,89.5833333
21,54.6,3.1183592,89.5833333,21.3876225,2.5308435,89.5833333
1,54.6166667,-4.4655486,102.5833333,15.9755265,-2.5948587,102.5833333
2,54.6166667,-4.1030958,101.5833333,16.4943655,-2.1584745,101.5833333
3,54.6166667,-3.7106429,100.5833333,16.6624081,-1.9525012,100.5833333
4,54.6166667,-3.3106429,99.5833333,17.0201912,-1.7722648,99.5833333
5,54.6166667,-2.8706429,99.5833333,17.1285406,-1.4458074,99.5833333
6,54.6166667,-2.4844165,98.5833333,17.4305532,-1.4884709,98.5833333
7,54.6166667,-2.0581901,97.5833333,17.6731138,-1.1098345,97.5833333
8,54.6166667,-1.6381901,97.5833333,18.285991,-0.4480637,97.5833333
9,54.6166667,-1.2481901,96.5833333,18.4077541,-0.2654834,96.5833333
10,54.6166667,-0.8381901,95.5833333,18.8283097,-0.0992223,95.5833333
11,54.6166667,-0.4281901,94.5833333,19.1485054,0.5621469,94.5833333
12,54.6166667,-0.0581901,94.5833333,19.1230098,0.3220259,94.5833333
13,54.6166667,0.3418099,93.5833333,19.6644964,0.8601655,93.5833333
14,54.6166667,0.6980363,93.5833333,19.7034217,0.9910149,93.5833333
15,54.6166667,1.0580363,92.5833333,20.2276736,0.7832051,92.5833333
16,54.6166667,1.4080363,91.5833333,20.4738663,1.6805615,91.5833333
17,54.6166667,1.7818099,91.5833333,20.422339,1.739041,91.5833333
18,54.6166667,2.0980363,90.5833333,20.701803,2.2327863,90.5833333
19,54.6166667,2.4418099,90.5833333,20.9797692,1.9821292,90.5833333
20,54.6166667,2.7680363,89.5833333,21.3915857,2.3038662,89.5833333
21,54.6166667,3.1218099,89.5833333,21.3974684,2.5286357,89.5833333
1,54.6333333,-4.46323,102.5833333,15.9848013,-2.5952204,102.5833333
2,54.6333333,-4.1003998,101.5833333,16.5043046,-2.1605442,101.5833333
3,54.6333333,-3.7075696,100.5833333,16.6718822,-1.9528242,100.5833333
4,54.6333333,-3.3075696,99.5833333,17.0298821,-1.7723382,99.5833333
5,54.6333333,-2.8675696,99.5833333,17.1378137,-1.4470233,99.5833333
6,54.6333333,-2.4811545,98.5833333,17.4404435,-1.488097,98.5833333
7,54.6333333,-2.0547394,97.5833333,17.6833753,-1.1108242,97.5833333
8,54.6333333,-1.6347394,97.5833333,18.2960924,-0.4516576,97.5833333
9,54.6333333,-1.2447394,96.5833333,18.418405,-0.2662441,96.5833333
10,54.6333333,-0.8347394,95.5833333,18.8374552,-0.1022528,95.5833333
11,54.6333333,-0.4247394,94.5833333,19.1584376,0.5616216,94.5833333
12,54.6333333,-0.0547394,94.5833333,19.1342577,0.323013,94.5833333
13,54.6333333,0.3452606,93.5833333,19.6750451,0.8591758,93.5833333
14,54.6333333,0.7016757,93.5833333,19.7153737,0.9908746,93.5833333
