Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
15,15.25,2.4683025,45.6666667,0.1594849,45.6666667
16,15.25,2.6483025,44.6666667,0.3394849,44.6666667
17,15.25,2.8755752,44.6666667,0.4994849,44.6666667
18,15.25,3.0655752,43.6666667,0.6894849,43.6666667
19,15.25,3.2683025,43.6666667,0.8794849,43.6666667
20,15.25,3.4655752,43.6666667,1.0422122,43.6666667
21,15.25,3.6555752,42.6666667,1.2122122,42.6666667
1,15.2666667,-1.0905752,53.6666667,-2.8415334,53.6666667
2,15.2666667,-0.7805752,52.6666667,-2.5815334,52.6666667
3,15.2666667,-0.6069389,51.6666667,-2.3578971,51.6666667
4,15.2666667,-0.1505752,51.6666667,-2.1115334,51.6666667
5,15.2666667,0.0394248,50.6666667,-1.8978971,50.6666667
6,15.2666667,0.3094248,50.6666667,-1.6778971,50.6666667
7,15.2666667,0.5730611,49.6666667,-1.4678971,49.6666667
8,15.2666667,0.8294248,48.6666667,-1.2642607,48.6666667
9,15.2666667,1.0730611,48.6666667,-1.0578971,48.6666667
10,15.2666667,1.3194248,47.6666667,-0.8642607,47.6666667
11,15.2666667,1.5430611,47.6666667,-0.6542607,47.6666667
12,15.2666667,1.7894248,46.6666667,-0.4442607,46.6666667
13,15.2666667,2.0194248,46.6666667,-0.2442607,46.6666667
14,15.2666667,2.2494248,45.6666667,-0.0442607,45.6666667
15,15.2666667,2.4730611,45.6666667,0.1593756,45.6666667
16,15.2666667,2.6530611,44.6666667,0.3393756,44.6666667
17,15.2666667,2.8794248,44.6666667,0.4993756,44.6666667
18,15.2666667,3.0694248,43.6666667,0.6893756,43.6666667
19,15.2666667,3.2730611,43.6666667,0.8793756,43.6666667
20,15.2666667,3.4694248,43.6666667,1.043012,43.6666667
21,15.2666667,3.6594248,42.6666667,1.213012,42.6666667
1,15.2833333,-1.0867257,53.6666667,-2.84437,53.6666667
2,15.2833333,-0.7767257,52.6666667,-2.58437,52.6666667
3,15.2833333,-0.6021802,51.6666667,-2.3598246,51.6666667
4,15.2833333,-0.1467257,51.6666667,-2.11437,51.6666667
5,15.2833333,0.0432743,50.6666667,-1.8998246,50.6666667
6,15.2833333,0.3132743,50.6666667,-1.6798246,50.6666667
7,15.2833333,0.5778198,49.6666667,-1.4698246,49.6666667
8,15.2833333,0.8332743,48.6666667,-1.2652791,48.6666667
9,15.2833333,1.0778198,48.6666667,-1.0598246,48.6666667
10,15.2833333,1.3232743,47.6666667,-0.8652791,47.6666667
11,15.2833333,1.5478198,47.6666667,-0.6552791,47.6666667
12,15.2833333,1.7932743,46.6666667,-0.4452791,46.6666667
13,15.2833333,2.0232743,46.6666667,-0.2452791,46.6666667
14,15.2833333,2.2532743,45.6666667,-0.0452791,45.6666667
15,15.2833333,2.4778198,45.6666667,0.1592663,45.6666667
16,15.2833333,2.6578198,44.6666667,0.3392663,44.6666667
17,15.2833333,2.8832743,44.6666667,0.4992663,44.6666667
18,15.2833333,3.0732743,43.6666667,0.6892663,43.6666667
19,15.2833333,3.2778198,43.6666667,0.8792663,43.6666667
20,15.2833333,3.4732743,43.6666667,1.0438118,43.6666667
21,15.2833333,3.6632743,42.6666667,1.2138118,42.6666667
1,15.3,-1.0828761,53.6666667,-2.8472066,53.6666667
2,15.3,-0.7728761,52.6666667,-2.5872066,52.6666667
3,15.3,-0.5974216,51.6666667,-2.3617521,51.6666667
4,15.3,-0.1428761,51.6666667,-2.1172066,51.6666667
5,15.3,0.0471239,50.6666667,-1.9017521,50.6666667
6,15.3,0.3171239,50.6666667,-1.6817521,50.6666667
7,15.3,0.5825784,49.6666667,-1.4717521,49.6666667
8,15.3,0.8371239,48.6666667,-1.2662975,48.6666667
9,15.3,1.0825784,48.6666667,-1.0617521,48.6666667
10,15.3,1.3271239,47.6666667,-0.8662975,47.6666667
11,15.3,1.5525784,47.6666667,-0.6562975,47.6666667
12,15.3,1.7971239,46.6666667,-0.4462975,46.6666667
13,15.3,2.0271239,46.6666667,-0.2462975,46.6666667
14,15.3,2.2571239,45.6666667,-0.0462975,45.6666667
15,15.3,2.4825784,45.6666667,0.159157,45.6666667
16,15.3,2.6625784,44.6666667,0.339157,44.6666667
17,15.3,2.8871239,44.6666667,0.499157,44.6666667
18,15.3,3.0771239,43.6666667,0.689157,43.6666667
19,15.3,3.2825784,43.6666667,0.879157,43.6666667
20,15.3,3.4771239,43.6666667,1.0446116,43.6666667
21,15.3,3.6671239,42.6666667,1.2146116,42.6666667
1,15.3166667,-1.0790265,53.6666667,-2.8500432,53.6666667
2,15.3166667,-0.7690265,52.6666667,-2.5900432,52.6666667
3,15.3166667,-0.5926629,51.6666667,-2.3636795,51.6666667
4,15.3166667,-0.1390265,51.6666667,-2.1200432,51.6666667
5,15.3166667,0.0509735,50.6666667,-1.9036795,50.6666667
6,15.3166667,0.3209735,50.6666667,-1.6836795,50.6666667
7,15.3166667,0.5873371,49.6666667,-1.4736795,49.6666667
8,15.3166667,0.8409735,48.6666667,-1.2673159,48.6666667
9,15.3166667,1.0873371,48.6666667,-1.0636795,48.6666667
10,15.3166667,1.3309735,47.6666667,-0.8673159,47.6666667
11,15.3166667,1.5573371,47.6666667,-0.6573159,47.6666667
12,15.3166667,1.8009735,46.6666667,-0.4473159,46.6666667
13,15.3166667,2.0309735,46.6666667,-0.2473159,46.6666667
14,15.3166667,2.2609735,45.6666667,-0.0473159,45.6666667
15,15.3166667,2.4873371,45.6666667,0.1590477,45.6666667
16,15.3166667,2.6673371,44.6666667,0.3390477,44.6666667
17,15.3166667,2.8909735,44.6666667,0.4990477,44.6666667
18,15.3166667,3.0809735,43.6666667,0.6890477,43.6666667
19,15.3166667,3.2873371,43.6666667,0.8790477,43.6666667
20,15.3166667,3.4809735,43.6666667,1.0454114,43.6666667
21,15.3166667,3.6709735,42.6666667,1.2154114,42.6666667
1,15.3333333,-1.075177,53.6666667,-2.8528798,53.6666667
2,15.3333333,-0.765177,52.6666667,-2.5928798,52.6666667
3,15.3333333,-0.5879043,51.6666667,-2.365607,51.6666667
4,15.3333333,-0.135177,51.6666667,-2.1228798,51.6666667
5,15.3333333,0.054823,50.6666667,-1.905607,50.6666667
6,15.3333333,0.324823,50.6666667,-1.685607,50.6666667
7,15.3333333,0.5920957,49.6666667,-1.475607,49.6666667
8,15.3333333,0.844823,48.6666667,-1.2683343,48.6666667
9,15.3333333,1.0920957,48.6666667,-1.065607,48.6666667
10,15.3333333,1.334823,47.6666667,-0.8683343,47.6666667
11,15.3333333,1.5620957,47.6666667,-0.6583343,47.6666667
12,15.3333333,1.804823,46.6666667,-0.4483343,46.6666667
13,15.3333333,2.034823,46.6666667,-0.2483343,46.6666667
14,15.3333333,2.264823,45.6666667,-0.0483343,45.6666667
15,15.3333333,2.4920957,45.6666667,0.1589384,45.6666667
16,15.3333333,2.6720957,44.6666667,0.3389384,44.6666667
17,15.3333333,2.894823,44.6666667,0.4989384,44.6666667
18,15.3333333,3.084823,43.6666667,0.6889384,43.6666667
19,15.3333333,3.2920957,43.6666667,0.8789384,43.6666667
20,15.3333333,3.484823,43.6666667,1.0462112,43.6666667
21,15.3333333,3.674823,42.6666667,1.2162112,42.6666667
1,15.35,-1.0713274,53.6666667,-2.8557163,53.6666667
2,15.35,-0.7613274,52.6666667,-2.5957163,52.6666667
3,15.35,-0.5831456,51.6666667,-2.3675345,51.6666667
4,15.35,-0.1313274,51.6666667,-2.1257163,51.6666667
5,15.35,0.0586726,50.6666667,-1.9075345,50.6666667
6,15.35,0.3286726,50.6666667,-1.6875345,50.6666667
7,15.35,0.5968544,49.6666667,-1.4775345,49.6666667
8,15.35,0.8486726,48.6666667,-1.2693527,48.6666667
9,15.35,1.0968544,48.6666667,-1.0675345,48.6666667
10,15.35,1.3386726,47.6666667,-0.8693527,47.6666667
11,15.35,1.5668544,47.6666667,-0.6593527,47.6666667
12,15.35,1.8086726,46.6666667,-0.4493527,46.6666667
13,15.35,2.0386726,46.6666667,-0.2493527,46.6666667
14,15.35,2.2686726,45.6666667,-0.0493527,45.6666667
15,15.35,2.4968544,45.6666667,0.1588291,45.6666667
16,15.35,2.6768544,44.6666667,0.3388291,44.6666667
17,15.35,2.8986726,44.6666667,0.4988291,44.6666667
18,15.35,3.0886726,43.6666667,0.6888291,43.6666667
19,15.35,3.2968544,43.6666667,0.8788291,43.6666667
20,15.35,3.4886726,43.6666667,1.0470109,43.6666667
21,15.35,3.6786726,42.6666667,1.2170109,42.6666667
1,15.3666667,-1.0674779,53.6666667,-2.8585529,53.6666667
2,15.3666667,-0.7574779,52.6666667,-2.5985529,52.6666667
3,15.3666667,-0.578387,51.6666667,-2.369462,51.6666667
4,15.3666667,-0.1274779,51.6666667,-2.1285529,51.6666667
5,15.3666667,0.0625221,50.6666667,-1.909462,50.6666667
6,15.3666667,0.3325221,50.6666667,-1.689462,50.6666667
7,15.3666667,0.601613,49.6666667,-1.479462,49.6666667
8,15.3666667,0.8525221,48.6666667,-1.2703711,48.6666667
9,15.3666667,1.101613,48.6666667,-1.069462,48.6666667
10,15.3666667,1.3425221,47.6666667,-0.8703711,47.6666667
11,15.3666667,1.571613,47.6666667,-0.6603711,47.6666667
12,15.3666667,1.8125221,46.6666667,-0.4503711,46.6666667
13,15.3666667,2.0425221,46.6666667,-0.2503711,46.6666667
14,15.3666667,2.2725221,45.6666667,-0.0503711,45.6666667
15,15.3666667,2.501613,45.6666667,0.1587198,45.6666667
16,15.3666667,2.681613,44.6666667,0.3387198,44.6666667
17,15.3666667,2.9025221,44.6666667,0.4987198,44.6666667
18,15.3666667,3.0925221,43.6666667,0.6887198,43.6666667
19,15.3666667,3.301613,43.6666667,0.8787198,43.6666667
20,15.3666667,3.4925221,43.6666667,1.0478107,43.6666667
21,15.3666667,3.6825221,42.6666667,1.2178107,42.6666667
1,15.3833333,-1.0636283,53.6666667,-2.8613895,53.6666667
2,15.3833333,-0.7536283,52.6666667,-2.6013895,52.6666667
3,15.3833333,-0.5736283,51.6666667,-2.3713895,51.6666667
4,15.3833333,-0.1236283,51.6666667,-2.1313895,51.6666667
5,15.3833333,0.0663717,50.6666667,-1.9113895,50.6666667
6,15.3833333,0.3363717,50.6666667,-1.6913895,50.6666667
7,15.3833333,0.6063717,49.6666667,-1.4813895,49.6666667
8,15.3833333,0.8563717,48.6666667,-1.2713895,48.6666667
9,15.3833333,1.1063717,48.6666667,-1.0713895,48.6666667
10,15.3833333,1.3463717,47.6666667,-0.8713895,47.6666667
11,15.3833333,1.5763717,47.6666667,-0.6613895,47.6666667
12,15.3833333,1.8163717,46.6666667,-0.4513895,46.6666667
13,15.3833333,2.0463717,46.6666667,-0.2513895,46.6666667
14,15.3833333,2.2763717,45.6666667,-0.0513895,45.6666667
15,15.3833333,2.5063717,45.6666667,0.1586105,45.6666667
16,15.3833333,2.6863717,44.6666667,0.3386105,44.6666667
17,15.3833333,2.9063717,44.6666667,0.4986105,44.6666667
18,15.3833333,3.0963717,43.6666667,0.6886105,43.6666667
19,15.3833333,3.3063717,43.6666667,0.8786105,43.6666667
20,15.3833333,3.4963717,43.6666667,1.0486105,43.6666667
21,15.3833333,3.6863717,42.6666667,1.2186105,42.6666667
1,15.4,-1.0622788,53.6666667,-2.8655897,53.6666667
2,15.4,-0.7514454,52.6666667,-2.6047564,52.6666667
3,15.4,-0.5714454,51.6666667,-2.3755897,51.6666667
4,15.4,-0.1222788,51.6666667,-2.1347564,51.6666667
5,15.4,0.0685546,50.6666667,-1.9155897,50.6666667
6,15.4,0.3393879,50.6666667,-1.6947564,50.6666667
7,15.4,0.6085546,49.6666667,-1.483923,49.6666667
8,15.4,0.8593879,48.6666667,-1.2747564,48.6666667
9,15.4,1.1085546,48.6666667,-1.073923,48.6666667
10,15.4,1.3485546,47.6666667,-0.873923,47.6666667
11,15.4,1.5785546,47.6666667,-0.663923,47.6666667
12,15.4,1.8193879,46.6666667,-0.453923,46.6666667
13,15.4,2.0493879,46.6666667,-0.253923,46.6666667
14,15.4,2.2793879,45.6666667,-0.0530897,45.6666667
15,15.4,2.5085546,45.6666667,0.156077,45.6666667
16,15.4,2.6885546,44.6666667,0.336077,44.6666667
17,15.4,2.9093879,44.6666667,0.4969103,44.6666667
18,15.4,3.0993879,43.6666667,0.6869103,43.6666667
19,15.4,3.3085546,43.6666667,0.8769103,43.6666667
20,15.4,3.4993879,43.6666667,1.0469103,43.6666667
21,15.4,3.6893879,42.6666667,1.2169103,42.6666667
1,15.4166667,-1.0609292,53.6666667,-2.8697899,53.6666667
2,15.4166667,-0.7492625,52.6666667,-2.6081232,52.6666667
3,15.4166667,-0.5692625,51.6666667,-2.3797899,51.6666667
4,15.4166667,-0.1209292,51.6666667,-2.1381232,51.6666667
5,15.4166667,0.0707375,50.6666667,-1.9197899,50.6666667
6,15.4166667,0.3424041,50.6666667,-1.6981232,50.6666667
7,15.4166667,0.6107375,49.6666667,-1.4864566,49.6666667
8,15.4166667,0.8624041,48.6666667,-1.2781232,48.6666667
9,15.4166667,1.1107375,48.6666667,-1.0764566,48.6666667
10,15.4166667,1.3507375,47.6666667,-0.8764566,47.6666667
11,15.4166667,1.5807375,47.6666667,-0.6664566,47.6666667
12,15.4166667,1.8224041,46.6666667,-0.4564566,46.6666667
13,15.4166667,2.0524041,46.6666667,-0.2564566,46.6666667
14,15.4166667,2.2824041,45.6666667,-0.0547899,45.6666667
15,15.4166667,2.5107375,45.6666667,0.1535434,45.6666667
16,15.4166667,2.6907375,44.6666667,0.3335434,44.6666667
17,15.4166667,2.9124041,44.6666667,0.4952101,44.6666667
18,15.4166667,3.1024041,43.6666667,0.6852101,43.6666667
19,15.4166667,3.3107375,43.6666667,0.8752101,43.6666667
20,15.4166667,3.5024041,43.6666667,1.0452101,43.6666667
21,15.4166667,3.6924041,42.6666667,1.2152101,42.6666667
1,15.4333333,-1.0595796,53.6666667,-2.8739901,53.6666667
2,15.4333333,-0.7470796,52.6666667,-2.6114901,52.6666667
3,15.4333333,-0.5670796,51.6666667,-2.3839901,51.6666667
4,15.4333333,-0.1195796,51.6666667,-2.1414901,51.6666667
5,15.4333333,0.0729204,50.6666667,-1.9239901,50.6666667
6,15.4333333,0.3454204,50.6666667,-1.7014901,50.6666667
7,15.4333333,0.6129204,49.6666667,-1.4889901,49.6666667
8,15.4333333,0.8654204,48.6666667,-1.2814901,48.6666667
9,15.4333333,1.1129204,48.6666667,-1.0789901,48.6666667
10,15.4333333,1.3529204,47.6666667,-0.8789901,47.6666667
11,15.4333333,1.5829204,47.6666667,-0.6689901,47.6666667
12,15.4333333,1.8254204,46.6666667,-0.4589901,46.6666667
13,15.4333333,2.0554204,46.6666667,-0.2589901,46.6666667
14,15.4333333,2.2854204,45.6666667,-0.0564901,45.6666667
15,15.4333333,2.5129204,45.6666667,0.1510099,45.6666667
16,15.4333333,2.6929204,44.6666667,0.3310099,44.6666667
17,15.4333333,2.9154204,44.6666667,0.4935099,44.6666667
18,15.4333333,3.1054204,43.6666667,0.6835099,43.6666667
19,15.4333333,3.3129204,43.6666667,0.8735099,43.6666667
20,15.4333333,3.5054204,43.6666667,1.0435099,43.6666667
21,15.4333333,3.6954204,42.6666667,1.2135099,42.6666667
1,15.45,-1.0582301,53.6666667,-2.8781903,53.6666667
2,15.45,-0.7448968,52.6666667,-2.614857,52.6666667
3,15.45,-0.5648968,51.6666667,-2.3881903,51.6666667
4,15.45,-0.1182301,51.6666667,-2.144857,51.6666667
5,15.45,0.0751032,50.6666667,-1.9281903,50.6666667
6,15.45,0.3484366,50.6666667,-1.704857,50.6666667
7,15.45,0.6151032,49.6666667,-1.4915237,49.6666667
8,15.45,0.8684366,48.6666667,-1.284857,48.6666667
9,15.45,1.1151032,48.6666667,-1.0815237,48.6666667
10,15.45,1.3551032,47.6666667,-0.8815237,47.6666667
11,15.45,1.5851032,47.6666667,-0.6715237,47.6666667
12,15.45,1.8284366,46.6666667,-0.4615237,46.6666667
13,15.45,2.0584366,46.6666667,-0.2615237,46.6666667
14,15.45,2.2884366,45.6666667,-0.0581903,45.6666667
15,15.45,2.5151032,45.6666667,0.1484763,45.6666667
16,15.45,2.6951032,44.6666667,0.3284763,44.6666667
17,15.45,2.9184366,44.6666667,0.4918097,44.6666667
18,15.45,3.1084366,43.6666667,0.6818097,43.6666667
19,15.45,3.3151032,43.6666667,0.8718097,43.6666667
20,15.45,3.5084366,43.6666667,1.0418097,43.6666667
21,15.45,3.6984366,42.6666667,1.2118097,42.6666667
1,15.4666667,-1.0568805,53.6666667,-2.8823905,53.6666667
2,15.4666667,-0.7427139,52.6666667,-2.6182239,52.6666667
3,15.4666667,-0.5627139,51.6666667,-2.3923905,51.6666667
4,15.4666667,-0.1168805,51.6666667,-2.1482239,51.6666667
5,15.4666667,0.0772861,50.6666667,-1.9323905,50.6666667
6,15.4666667,0.3514528,50.6666667,-1.7082239,50.6666667
7,15.4666667,0.6172861,49.6666667,-1.4940572,49.6666667
8,15.4666667,0.8714528,48.6666667,-1.2882239,48.6666667
9,15.4666667,1.1172861,48.6666667,-1.0840572,48.6666667
10,15.4666667,1.3572861,47.6666667,-0.8840572,47.6666667
11,15.4666667,1.5872861,47.6666667,-0.6740572,47.6666667
12,15.4666667,1.8314528,46.6666667,-0.4640572,46.6666667
13,15.4666667,2.0614528,46.6666667,-0.2640572,46.6666667
14,15.4666667,2.2914528,45.6666667,-0.0598905,45.6666667
15,15.4666667,2.5172861,45.6666667,0.1459428,45.6666667
16,15.4666667,2.6972861,44.6666667,0.3259428,44.6666667
17,15.4666667,2.9214528,44.6666667,0.4901095,44.6666667
18,15.4666667,3.1114528,43.6666667,0.6801095,43.6666667
19,15.4666667,3.3172861,43.6666667,0.8701095,43.6666667
20,15.4666667,3.5114528,43.6666667,1.0401095,43.6666667
21,15.4666667,3.7014528,42.6666667,1.2101095,42.6666667
1,15.4833333,-1.055531,53.6666667,-2.8865907,53.6666667
2,15.4833333,-0.740531,52.6666667,-2.6215907,52.6666667
3,15.4833333,-0.560531,51.6666667,-2.3965907,51.6666667
4,15.4833333,-0.115531,51.6666667,-2.1515907,51.6666667
5,15.4833333,0.079469,50.6666667,-1.9365907,50.6666667
6,15.4833333,0.354469,50.6666667,-1.7115907,50.6666667
7,15.4833333,0.619469,49.6666667,-1.4965907,49.6666667
8,15.4833333,0.874469,48.6666667,-1.2915907,48.6666667
9,15.4833333,1.119469,48.6666667,-1.0865907,48.6666667
10,15.4833333,1.359469,47.6666667,-0.8865907,47.6666667
11,15.4833333,1.589469,47.6666667,-0.6765907,47.6666667
12,15.4833333,1.834469,46.6666667,-0.4665907,46.6666667
13,15.4833333,2.064469,46.6666667,-0.2665907,46.6666667
14,15.4833333,2.294469,45.6666667,-0.0615907,45.6666667
15,15.4833333,2.519469,45.6666667,0.1434093,45.6666667
16,15.4833333,2.699469,44.6666667,0.3234093,44.6666667
17,15.4833333,2.924469,44.6666667,0.4884093,44.6666667
18,15.4833333,3.114469,43.6666667,0.6784093,43.6666667
19,15.4833333,3.319469,43.6666667,0.8684093,43.6666667
20,15.4833333,3.514469,43.6666667,1.0384093,43.6666667
21,15.4833333,3.704469,42.6666667,1.2084093,42.6666667
1,15.5,-1.0541814,53.6666667,-2.890791,53.6666667
2,15.5,-0.7383481,52.6666667,-2.6249576,52.6666667
3,15.5,-0.5583481,51.6666667,-2.400791,51.6666667
4,15.5,-0.1141814,51.6666667,-2.1549576,51.6666667
5,15.5,0.0816519,50.6666667,-1.940791,50.6666667
6,15.5,0.3574853,50.6666667,-1.7149576,50.6666667
7,15.5,0.6216519,49.6666667,-1.4991243,49.6666667
8,15.5,0.8774853,48.6666667,-1.2949576,48.6666667
9,15.5,1.1216519,48.6666667,-1.0891243,48.6666667
10,15.5,1.3616519,47.6666667,-0.8891243,47.6666667
11,15.5,1.5916519,47.6666667,-0.6791243,47.6666667
12,15.5,1.8374853,46.6666667,-0.4691243,46.6666667
13,15.5,2.0674853,46.6666667,-0.2691243,46.6666667
14,15.5,2.2974853,45.6666667,-0.063291,45.6666667
15,15.5,2.5216519,45.6666667,0.1408757,45.6666667
16,15.5,2.7016519,44.6666667,0.3208757,44.6666667
17,15.5,2.9274853,44.6666667,0.486709,44.6666667
18,15.5,3.1174853,43.6666667,0.676709,43.6666667
19,15.5,3.3216519,43.6666667,0.866709,43.6666667
20,15.5,3.5174853,43.6666667,1.036709,43.6666667
21,15.5,3.7074853,42.6666667,1.206709,42.6666667
1,15.5166667,-1.0528319,53.6666667,-2.8949912,53.6666667
2,15.5166667,-0.7361652,52.6666667,-2.6283245,52.6666667
3,15.5166667,-0.5561652,51.6666667,-2.4049912,51.6666667
4,15.5166667,-0.1128319,51.6666667,-2.1583245,51.6666667
5,15.5166667,0.0838348,50.6666667,-1.9449912,50.6666667
6,15.5166667,0.3605015,50.6666667,-1.7183245,50.6666667
7,15.5166667,0.6238348,49.6666667,-1.5016578,49.6666667
8,15.5166667,0.8805015,48.6666667,-1.2983245,48.6666667
9,15.5166667,1.1238348,48.6666667,-1.0916578,48.6666667
10,15.5166667,1.3638348,47.6666667,-0.8916578,47.6666667
11,15.5166667,1.5938348,47.6666667,-0.6816578,47.6666667
12,15.5166667,1.8405015,46.6666667,-0.4716578,46.6666667
13,15.5166667,2.0705015,46.6666667,-0.2716578,46.6666667
14,15.5166667,2.3005015,45.6666667,-0.0649912,45.6666667
15,15.5166667,2.5238348,45.6666667,0.1383422,45.6666667
16,15.5166667,2.7038348,44.6666667,0.3183422,44.6666667
17,15.5166667,2.9305015,44.6666667,0.4850088,44.6666667
18,15.5166667,3.1205015,43.6666667,0.6750088,43.6666667
19,15.5166667,3.3238348,43.6666667,0.8650088,43.6666667
20,15.5166667,3.5205015,43.6666667,1.0350088,43.6666667
21,15.5166667,3.7105015,42.6666667,1.2050088,42.6666667
1,15.5333333,-1.0514823,53.6666667,-2.8991914,53.6666667
2,15.5333333,-0.7339823,52.6666667,-2.6316914,52.6666667
3,15.5333333,-0.5539823,51.6666667,-2.4091914,51.6666667
4,15.5333333,-0.1114823,51.6666667,-2.1616914,51.6666667
5,15.5333333,0.0860177,50.6666667,-1.9491914,50.6666667
6,15.5333333,0.3635177,50.6666667,-1.7216914,50.6666667
7,15.5333333,0.6260177,49.6666667,-1.5041914,49.6666667
8,15.5333333,0.8835177,48.6666667,-1.3016914,48.6666667
9,15.5333333,1.1260177,48.6666667,-1.0941914,48.6666667
10,15.5333333,1.3660177,47.6666667,-0.8941914,47.6666667
11,15.5333333,1.5960177,47.6666667,-0.6841914,47.6666667
12,15.5333333,1.8435177,46.6666667,-0.4741914,46.6666667
13,15.5333333,2.0735177,46.6666667,-0.2741914,46.6666667
14,15.5333333,2.3035177,45.6666667,-0.0666914,45.6666667
