Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
1,32.55,-10.0011797,102.8333333,-3.3811364,102.8333333
2,32.55,-9.6111797,101.8333333,-3.3732417,101.8333333
3,32.55,-9.3688113,97.8333333,-3.1253469,97.8333333
4,32.55,-8.9888113,97.8333333,-2.8585048,97.8333333
5,32.55,-8.6580218,96.8333333,-2.9061364,96.8333333
6,32.55,-8.3472323,97.8333333,-2.5585048,97.8333333
7,32.55,-8.0364429,96.8333333,-2.3269259,96.8333333
8,32.55,-7.7356534,95.8333333,-2.1369259,95.8333333
9,32.55,-7.4124955,94.8333333,-1.9461364,94.8333333
10,32.55,-7.1824955,93.8333333,-1.7261364,93.8333333
11,32.55,-6.8524955,92.8333333,-1.5029785,92.8333333
12,32.55,-6.6609165,91.8333333,-1.282189,91.8333333
13,32.55,-6.4609165,90.8333333,-1.0313995,90.8333333
14,32.55,-6.2193376,89.8333333,-0.7798206,89.8333333
15,32.55,-5.9577586,88.8333333,-0.5213995,88.8333333
16,32.55,-5.6385481,88.8333333,-0.3013995,88.8333333
17,32.55,-5.3685481,87.8333333,-0.0490311,87.8333333
18,32.55,-5.0893376,86.8333333,0.1509689,86.8333333
19,32.55,-4.8869692,85.8333333,0.1509689,85.8333333
20,32.55,-4.6661797,84.8333333,0.6093899,84.8333333
21,32.55,-4.5130218,83.8333333,0.7309689,83.8333333
1,32.5666667,-10.0102549,102.8333333,-3.3857691,102.8333333
2,32.5666667,-9.6202549,101.8333333,-3.3765586,101.8333333
3,32.5666667,-9.3774917,97.8333333,-3.1273481,97.8333333
4,32.5666667,-8.9974917,97.8333333,-2.8610323,97.8333333
5,32.5666667,-8.6665707,96.8333333,-2.9082691,96.8333333
6,32.5666667,-8.3556496,97.8333333,-2.5610323,97.8333333
7,32.5666667,-8.0447286,96.8333333,-2.3291902,96.8333333
8,32.5666667,-7.7438075,95.8333333,-2.1391902,95.8333333
9,32.5666667,-7.4201233,94.8333333,-1.9482691,94.8333333
10,32.5666667,-7.1901233,93.8333333,-1.7282691,93.8333333
11,32.5666667,-6.8601233,92.8333333,-1.5045849,92.8333333
12,32.5666667,-6.6682812,91.8333333,-1.2836639,91.8333333
13,32.5666667,-6.4682812,90.8333333,-1.0327428,90.8333333
14,32.5666667,-6.2264391,89.8333333,-0.7809007,89.8333333
15,32.5666667,-5.964597,88.8333333,-0.5227428,88.8333333
16,32.5666667,-5.645518,88.8333333,-0.3027428,88.8333333
17,32.5666667,-5.375518,87.8333333,-0.0499796,87.8333333
18,32.5666667,-5.0964391,86.8333333,0.1500204,86.8333333
19,32.5666667,-4.8936759,85.8333333,0.1500204,85.8333333
20,32.5666667,-4.6727549,84.8333333,0.6081782,84.8333333
21,32.5666667,-4.5190707,83.8333333,0.7300204,83.8333333
1,32.5833333,-10.0193301,102.8333333,-3.3904019,102.8333333
2,32.5833333,-9.6293301,101.8333333,-3.3798755,101.8333333
3,32.5833333,-9.3861722,97.8333333,-3.1293492,97.8333333
4,32.5833333,-9.0061722,97.8333333,-2.8635597,97.8333333
5,32.5833333,-8.6751195,96.8333333,-2.9104019,96.8333333
6,32.5833333,-8.3640669,97.8333333,-2.5635597,97.8333333
7,32.5833333,-8.0530143,96.8333333,-2.3314545,96.8333333
8,32.5833333,-7.7519617,95.8333333,-2.1414545,95.8333333
9,32.5833333,-7.4277511,94.8333333,-1.9504019,94.8333333
10,32.5833333,-7.1977511,93.8333333,-1.7304019,93.8333333
11,32.5833333,-6.8677511,92.8333333,-1.5061913,92.8333333
12,32.5833333,-6.6756459,91.8333333,-1.2851387,91.8333333
13,32.5833333,-6.4756459,90.8333333,-1.0340861,90.8333333
14,32.5833333,-6.2335406,89.8333333,-0.7819808,89.8333333
15,32.5833333,-5.9714353,88.8333333,-0.5240861,88.8333333
16,32.5833333,-5.652488,88.8333333,-0.3040861,88.8333333
17,32.5833333,-5.382488,87.8333333,-0.0509282,87.8333333
18,32.5833333,-5.1035406,86.8333333,0.1490718,86.8333333
19,32.5833333,-4.9003827,85.8333333,0.1490718,85.8333333
20,32.5833333,-4.6793301,84.8333333,0.6069666,84.8333333
21,32.5833333,-4.5251195,83.8333333,0.7290718,83.8333333
1,32.6,-10.0284053,102.8333333,-3.3950346,102.8333333
2,32.6,-9.6384053,101.8333333,-3.3831925,101.8333333
3,32.6,-9.3948526,97.8333333,-3.1313504,97.8333333
4,32.6,-9.0148526,97.8333333,-2.8660872,97.8333333
5,32.6,-8.6836684,96.8333333,-2.9125346,96.8333333
6,32.6,-8.3724842,97.8333333,-2.5660872,97.8333333
7,32.6,-8.0613,96.8333333,-2.3337188,96.8333333
8,32.6,-7.7601158,95.8333333,-2.1437188,95.8333333
9,32.6,-7.4353789,94.8333333,-1.9525346,94.8333333
10,32.6,-7.2053789,93.8333333,-1.7325346,93.8333333
11,32.6,-6.8753789,92.8333333,-1.5077977,92.8333333
12,32.6,-6.6830105,91.8333333,-1.2866135,91.8333333
13,32.6,-6.4830105,90.8333333,-1.0354293,90.8333333
14,32.6,-6.2406421,89.8333333,-0.7830609,89.8333333
15,32.6,-5.9782737,88.8333333,-0.5254293,88.8333333
16,32.6,-5.6594579,88.8333333,-0.3054293,88.8333333
17,32.6,-5.3894579,87.8333333,-0.0518767,87.8333333
18,32.6,-5.1106421,86.8333333,0.1481233,86.8333333
19,32.6,-4.9070895,85.8333333,0.1481233,85.8333333
20,32.6,-4.6859053,84.8333333,0.6057549,84.8333333
21,32.6,-4.5311684,83.8333333,0.7281233,83.8333333
1,32.6166667,-10.0374805,102.8333333,-3.3996673,102.8333333
2,32.6166667,-9.6474805,101.8333333,-3.3865094,101.8333333
3,32.6166667,-9.4035331,97.8333333,-3.1333515,97.8333333
4,32.6166667,-9.0235331,97.8333333,-2.8686147,97.8333333
5,32.6166667,-8.6922173,96.8333333,-2.9146673,96.8333333
6,32.6166667,-8.3809015,97.8333333,-2.5686147,97.8333333
7,32.6166667,-8.0695857,96.8333333,-2.3359831,96.8333333
8,32.6166667,-7.7682699,95.8333333,-2.1459831,95.8333333
9,32.6166667,-7.4430068,94.8333333,-1.9546673,94.8333333
10,32.6166667,-7.2130068,93.8333333,-1.7346673,93.8333333
11,32.6166667,-6.8830068,92.8333333,-1.5094042,92.8333333
12,32.6166667,-6.6903752,91.8333333,-1.2880884,91.8333333
13,32.6166667,-6.4903752,90.8333333,-1.0367726,90.8333333
14,32.6166667,-6.2477436,89.8333333,-0.784141,89.8333333
15,32.6166667,-5.985112,88.8333333,-0.5267726,88.8333333
16,32.6166667,-5.6664278,88.8333333,-0.3067726,88.8333333
17,32.6166667,-5.3964278,87.8333333,-0.0528252,87.8333333
18,32.6166667,-5.1177436,86.8333333,0.1471748,86.8333333
19,32.6166667,-4.9137962,85.8333333,0.1471748,85.8333333
20,32.6166667,-4.6924805,84.8333333,0.6045432,84.8333333
21,32.6166667,-4.5372173,83.8333333,0.7271748,83.8333333
1,32.6333333,-10.0465556,102.8333333,-3.4043001,102.8333333
2,32.6333333,-9.6565556,101.8333333,-3.3898264,101.8333333
3,32.6333333,-9.4122135,97.8333333,-3.1353527,97.8333333
4,32.6333333,-9.0322135,97.8333333,-2.8711422,97.8333333
5,32.6333333,-8.7007662,96.8333333,-2.9168001,96.8333333
6,32.6333333,-8.3893188,97.8333333,-2.5711422,97.8333333
7,32.6333333,-8.0778714,96.8333333,-2.3382474,96.8333333
8,32.6333333,-7.7764241,95.8333333,-2.1482474,95.8333333
9,32.6333333,-7.4506346,94.8333333,-1.9568001,94.8333333
10,32.6333333,-7.2206346,93.8333333,-1.7368001,93.8333333
11,32.6333333,-6.8906346,92.8333333,-1.5110106,92.8333333
12,32.6333333,-6.6977398,91.8333333,-1.2895632,91.8333333
13,32.6333333,-6.4977398,90.8333333,-1.0381158,90.8333333
14,32.6333333,-6.2548451,89.8333333,-0.7852211,89.8333333
15,32.6333333,-5.9919504,88.8333333,-0.5281158,88.8333333
16,32.6333333,-5.6733977,88.8333333,-0.3081158,88.8333333
17,32.6333333,-5.4033977,87.8333333,-0.0537737,87.8333333
18,32.6333333,-5.1248451,86.8333333,0.1462263,86.8333333
19,32.6333333,-4.920503,85.8333333,0.1462263,85.8333333
20,32.6333333,-4.6990556,84.8333333,0.6033315,84.8333333
21,32.6333333,-4.5432662,83.8333333,0.7262263,83.8333333
1,32.65,-10.0556308,102.8333333,-3.4089328,102.8333333
2,32.65,-9.6656308,101.8333333,-3.3931433,101.8333333
3,32.65,-9.420894,97.8333333,-3.1373538,97.8333333
4,32.65,-9.040894,97.8333333,-2.8736696,97.8333333
5,32.65,-8.709315,96.8333333,-2.9189328,96.8333333
6,32.65,-8.3977361,97.8333333,-2.5736696,97.8333333
7,32.65,-8.0861571,96.8333333,-2.3405117,96.8333333
8,32.65,-7.7845782,95.8333333,-2.1505117,95.8333333
9,32.65,-7.4582624,94.8333333,-1.9589328,94.8333333
10,32.65,-7.2282624,93.8333333,-1.7389328,93.8333333
11,32.65,-6.8982624,92.8333333,-1.512617,92.8333333
12,32.65,-6.7051045,91.8333333,-1.291038,91.8333333
13,32.65,-6.5051045,90.8333333,-1.0394591,90.8333333
14,32.65,-6.2619466,89.8333333,-0.7863012,89.8333333
15,32.65,-5.9987887,88.8333333,-0.5294591,88.8333333
16,32.65,-5.6803677,88.8333333,-0.3094591,88.8333333
17,32.65,-5.4103677,87.8333333,-0.0547223,87.8333333
18,32.65,-5.1319466,86.8333333,0.1452777,86.8333333
19,32.65,-4.9272098,85.8333333,0.1452777,85.8333333
20,32.65,-4.7056308,84.8333333,0.6021198,84.8333333
21,32.65,-4.549315,83.8333333,0.7252777,83.8333333
1,32.6666667,-10.064706,102.8333333,-3.4135655,102.8333333
2,32.6666667,-9.674706,101.8333333,-3.3964603,101.8333333
3,32.6666667,-9.4295744,97.8333333,-3.139355,97.8333333
4,32.6666667,-9.0495744,97.8333333,-2.8761971,97.8333333
5,32.6666667,-8.7178639,96.8333333,-2.9210655,96.8333333
6,32.6666667,-8.4061534,97.8333333,-2.5761971,97.8333333
7,32.6666667,-8.0944429,96.8333333,-2.342776,96.8333333
8,32.6666667,-7.7927323,95.8333333,-2.152776,95.8333333
9,32.6666667,-7.4658902,94.8333333,-1.9610655,94.8333333
10,32.6666667,-7.2358902,93.8333333,-1.7410655,93.8333333
11,32.6666667,-6.9058902,92.8333333,-1.5142234,92.8333333
12,32.6666667,-6.7124692,91.8333333,-1.2925129,91.8333333
13,32.6666667,-6.5124692,90.8333333,-1.0408024,90.8333333
14,32.6666667,-6.2690481,89.8333333,-0.7873813,89.8333333
15,32.6666667,-6.0056271,88.8333333,-0.5308024,88.8333333
16,32.6666667,-5.6873376,88.8333333,-0.3108024,88.8333333
17,32.6666667,-5.4173376,87.8333333,-0.0556708,87.8333333
18,32.6666667,-5.1390481,86.8333333,0.1443292,86.8333333
19,32.6666667,-4.9339165,85.8333333,0.1443292,85.8333333
20,32.6666667,-4.712206,84.8333333,0.6009082,84.8333333
21,32.6666667,-4.5553639,83.8333333,0.7243292,83.8333333
1,32.6833333,-10.0737812,102.8333333,-3.4181982,102.8333333
2,32.6833333,-9.6837812,101.8333333,-3.3997772,101.8333333
3,32.6833333,-9.4382549,97.8333333,-3.1413561,97.8333333
4,32.6833333,-9.0582549,97.8333333,-2.8787246,97.8333333
5,32.6833333,-8.7264128,96.8333333,-2.9231982,96.8333333
6,32.6833333,-8.4145707,97.8333333,-2.5787246,97.8333333
7,32.6833333,-8.1027286,96.8333333,-2.3450404,96.8333333
8,32.6833333,-7.8008865,95.8333333,-2.1550404,95.8333333
9,32.6833333,-7.473518,94.8333333,-1.9631982,94.8333333
10,32.6833333,-7.243518,93.8333333,-1.7431982,93.8333333
11,32.6833333,-6.913518,92.8333333,-1.5158298,92.8333333
12,32.6833333,-6.7198338,91.8333333,-1.2939877,91.8333333
13,32.6833333,-6.5198338,90.8333333,-1.0421456,90.8333333
14,32.6833333,-6.2761496,89.8333333,-0.7884614,89.8333333
15,32.6833333,-6.0124654,88.8333333,-0.5321456,88.8333333
16,32.6833333,-5.6943075,88.8333333,-0.3121456,88.8333333
17,32.6833333,-5.4243075,87.8333333,-0.0566193,87.8333333
18,32.6833333,-5.1461496,86.8333333,0.1433807,86.8333333
19,32.6833333,-4.9406233,85.8333333,0.1433807,85.8333333
20,32.6833333,-4.7187812,84.8333333,0.5996965,84.8333333
21,32.6833333,-4.5614128,83.8333333,0.7233807,83.8333333
1,32.7,-10.0828564,102.8333333,-3.422831,102.8333333
2,32.7,-9.6928564,101.8333333,-3.4030941,101.8333333
3,32.7,-9.4469353,97.8333333,-3.1433573,97.8333333
4,32.7,-9.0669353,97.8333333,-2.881252,97.8333333
5,32.7,-8.7349617,96.8333333,-2.925331,96.8333333
6,32.7,-8.422988,97.8333333,-2.581252,97.8333333
7,32.7,-8.1110143,96.8333333,-2.3473047,96.8333333
8,32.7,-7.8090406,95.8333333,-2.1573047,95.8333333
9,32.7,-7.4811459,94.8333333,-1.965331,94.8333333
10,32.7,-7.2511459,93.8333333,-1.745331,93.8333333
11,32.7,-6.9211459,92.8333333,-1.5174362,92.8333333
12,32.7,-6.7271985,91.8333333,-1.2954626,91.8333333
13,32.7,-6.5271985,90.8333333,-1.0434889,90.8333333
14,32.7,-6.2832511,89.8333333,-0.7895415,89.8333333
15,32.7,-6.0193038,88.8333333,-0.5334889,88.8333333
16,32.7,-5.7012774,88.8333333,-0.3134889,88.8333333
17,32.7,-5.4312774,87.8333333,-0.0575678,87.8333333
18,32.7,-5.1532511,86.8333333,0.1424322,86.8333333
19,32.7,-4.9473301,85.8333333,0.1424322,85.8333333
20,32.7,-4.7253564,84.8333333,0.5984848,84.8333333
21,32.7,-4.5674617,83.8333333,0.7224322,83.8333333
1,32.7166667,-10.0919316,102.8333333,-3.4274637,102.8333333
2,32.7166667,-9.7019316,101.8333333,-3.4064111,101.8333333
3,32.7166667,-9.4556158,97.8333333,-3.1453584,97.8333333
4,32.7166667,-9.0756158,97.8333333,-2.8837795,97.8333333
5,32.7166667,-8.7435105,96.8333333,-2.9274637,96.8333333
6,32.7166667,-8.4314053,97.8333333,-2.5837795,97.8333333
7,32.7166667,-8.1193,96.8333333,-2.349569,96.8333333
8,32.7166667,-7.8171947,95.8333333,-2.159569,95.8333333
9,32.7166667,-7.4887737,94.8333333,-1.9674637,94.8333333
10,32.7166667,-7.2587737,93.8333333,-1.7474637,93.8333333
11,32.7166667,-6.9287737,92.8333333,-1.5190427,92.8333333
12,32.7166667,-6.7345632,91.8333333,-1.2969374,91.8333333
13,32.7166667,-6.5345632,90.8333333,-1.0448321,90.8333333
14,32.7166667,-6.2903526,89.8333333,-0.7906216,89.8333333
15,32.7166667,-6.0261421,88.8333333,-0.5348321,88.8333333
16,32.7166667,-5.7082474,88.8333333,-0.3148321,88.8333333
17,32.7166667,-5.4382474,87.8333333,-0.0585163,87.8333333
18,32.7166667,-5.1603526,86.8333333,0.1414837,86.8333333
19,32.7166667,-4.9540368,85.8333333,0.1414837,85.8333333
20,32.7166667,-4.7319316,84.8333333,0.5972731,84.8333333
21,32.7166667,-4.5735105,83.8333333,0.7214837,83.8333333
1,32.7333333,-10.1010068,102.8333333,-3.4320964,102.8333333
2,32.7333333,-9.7110068,101.8333333,-3.409728,101.8333333
3,32.7333333,-9.4642962,97.8333333,-3.1473596,97.8333333
4,32.7333333,-9.0842962,97.8333333,-2.886307,97.8333333
5,32.7333333,-8.7520594,96.8333333,-2.9295964,96.8333333
6,32.7333333,-8.4398226,97.8333333,-2.586307,97.8333333
7,32.7333333,-8.1275857,96.8333333,-2.3518333,96.8333333
8,32.7333333,-7.8253489,95.8333333,-2.1618333,95.8333333
9,32.7333333,-7.4964015,94.8333333,-1.9695964,94.8333333
10,32.7333333,-7.2664015,93.8333333,-1.7495964,93.8333333
11,32.7333333,-6.9364015,92.8333333,-1.5206491,92.8333333
12,32.7333333,-6.7419278,91.8333333,-1.2984122,91.8333333
13,32.7333333,-6.5419278,90.8333333,-1.0461754,90.8333333
14,32.7333333,-6.2974541,89.8333333,-0.7917017,89.8333333
15,32.7333333,-6.0329805,88.8333333,-0.5361754,88.8333333
16,32.7333333,-5.7152173,88.8333333,-0.3161754,88.8333333
17,32.7333333,-5.4452173,87.8333333,-0.0594649,87.8333333
18,32.7333333,-5.1674541,86.8333333,0.1405351,86.8333333
19,32.7333333,-4.9607436,85.8333333,0.1405351,85.8333333
20,32.7333333,-4.7385068,84.8333333,0.5960615,84.8333333
21,32.7333333,-4.5795594,83.8333333,0.7205351,83.8333333
1,32.75,-10.110082,102.8333333,-3.4367292,102.8333333
2,32.75,-9.720082,101.8333333,-3.413045,101.8333333
3,32.75,-9.4729767,97.8333333,-3.1493608,97.8333333
4,32.75,-9.0929767,97.8333333,-2.8888344,97.8333333
5,32.75,-8.7606083,96.8333333,-2.9317292,96.8333333
6,32.75,-8.4482398,97.8333333,-2.5888344,97.8333333
7,32.75,-8.1358714,96.8333333,-2.3540976,96.8333333
8,32.75,-7.833503,95.8333333,-2.1640976,95.8333333
9,32.75,-7.5040293,94.8333333,-1.9717292,94.8333333
10,32.75,-7.2740293,93.8333333,-1.7517292,93.8333333
11,32.75,-6.9440293,92.8333333,-1.5222555,92.8333333
12,32.75,-6.7492925,91.8333333,-1.2998871,91.8333333
13,32.75,-6.5492925,90.8333333,-1.0475186,90.8333333
14,32.75,-6.3045556,89.8333333,-0.7927818,89.8333333
15,32.75,-6.0398188,88.8333333,-0.5375186,88.8333333
16,32.75,-5.7221872,88.8333333,-0.3175186,88.8333333
17,32.75,-5.4521872,87.8333333,-0.0604134,87.8333333
18,32.75,-5.1745556,86.8333333,0.1395866,86.8333333
19,32.75,-4.9674504,85.8333333,0.1395866,85.8333333
20,32.75,-4.745082,84.8333333,0.5948498,84.8333333
21,32.75,-4.5856083,83.8333333,0.7195866,83.8333333
1,32.7666667,-10.1191571,102.8333333,-3.4413619,102.8333333
2,32.7666667,-9.7291571,101.8333333,-3.4163619,101.8333333
3,32.7666667,-9.4816571,97.8333333,-3.1513619,97.8333333
4,32.7666667,-9.1016571,97.8333333,-2.8913619,97.8333333
5,32.7666667,-8.7691571,96.8333333,-2.9338619,96.8333333
6,32.7666667,-8.4566571,97.8333333,-2.5913619,97.8333333
7,32.7666667,-8.1441571,96.8333333,-2.3563619,96.8333333
8,32.7666667,-7.8416571,95.8333333,-2.1663619,95.8333333
9,32.7666667,-7.5116571,94.8333333,-1.9738619,94.8333333
10,32.7666667,-7.2816571,93.8333333,-1.7538619,93.8333333
11,32.7666667,-6.9516571,92.8333333,-1.5238619,92.8333333
12,32.7666667,-6.7566571,91.8333333,-1.3013619,91.8333333
13,32.7666667,-6.5566571,90.8333333,-1.0488619,90.8333333
14,32.7666667,-6.3116571,89.8333333,-0.7938619,89.8333333
15,32.7666667,-6.0466571,88.8333333,-0.5388619,88.8333333
16,32.7666667,-5.7291571,88.8333333,-0.3188619,88.8333333
17,32.7666667,-5.4591571,87.8333333,-0.0613619,87.8333333
18,32.7666667,-5.1816571,86.8333333,0.1386381,86.8333333
19,32.7666667,-4.9741571,85.8333333,0.1386381,85.8333333
20,32.7666667,-4.7516571,84.8333333,0.5936381,84.8333333
21,32.7666667,-4.5916571,83.8333333,0.7186381,83.8333333
1,32.7833333,-10.1282323,102.8333333,-3.4459946,102.8333333
2,32.7833333,-9.7382323,101.8333333,-3.4196788,101.8333333
