Ensemble_member, Time_since_eruption, EA_diff_A , Travel_time_x, EA_diff_B , Travel_time_y
              1,          21.2833333, -9.4075   ,         60.75, -2.8496732,         60.75
              2,          21.2833333, -8.9475   ,         60.75, -2.4896732,         60.75
              3,          21.2833333, -8.5075   ,         59.75, -2.0796732,         59.75
              4,          21.2833333, -8.0975   ,         58.75, -1.7096732,         58.75
              5,          21.2833333, -7.7375   ,         58.75, -1.3796732,         58.75
              6,          21.2833333, -7.3375   ,         57.75, -1.0096732,         57.75
              7,          21.2833333, -6.9375   ,         57.75, -0.6796732,         57.75
              8,          21.2833333, -6.5475   ,         56.75, -0.3496732,         56.75
              9,          21.2833333, -6.1875   ,         56.75, 0.0003268 ,         56.75
             10,          21.2833333, -5.8675   ,         56.75, 0.2803268 ,         56.75
             11,          21.2833333, -5.5375   ,         55.75, 0.6203268 ,         55.75
             12,          21.2833333, -5.1675   ,         55.75, 0.8903268 ,         55.75
             13,          21.2833333, -4.8775   ,         54.75, 1.2103268 ,         54.75
             14,          21.2833333, -4.5075   ,         54.75, 1.4403268 ,         54.75
             15,          21.2833333, -4.2275   ,         54.75, 1.8203268 ,         54.75
             16,          21.2833333, -3.9175   ,         53.75, 2.0603268 ,         53.75
             17,          21.2833333, -3.6075   ,         53.75, 2.2703268 ,         53.75
             18,          21.2833333, -3.2975   ,         52.75, 2.6503268 ,         52.75
             19,          21.2833333, -2.9875   ,         52.75, 2.8303268 ,         52.75
             20,          21.2833333, -2.7175   ,         52.75, 3.1003268 ,         52.75
             21,          21.2833333, -2.4475   ,         51.75, 3.3903268 ,         51.75
              1,          21.3      , -9.4083646,         60.75, -2.8480719,         60.75
              2,          21.3      , -8.9480313,         60.75, -2.4877386,         60.75
              3,          21.3      , -8.5083646,         59.75, -2.0780719,         59.75
              4,          21.3      , -8.0983646,         58.75, -1.7077386,         58.75
              5,          21.3      , -7.7373646,         58.75, -1.3770719,         58.75
              6,          21.3      , -7.3376979,         57.75, -1.0074052,         57.75
              7,          21.3      , -6.9373646,         57.75, -0.6774052,         57.75
              8,          21.3      , -6.5473646,         56.75, -0.3470719,         56.75
              9,          21.3      , -6.1870313,         56.75, 0.0029281 ,         56.75
             10,          21.3      , -5.8670312,         56.75, 0.2832614 ,         56.75
             11,          21.3      , -5.5366979,         55.75, 0.6232614 ,         55.75
             12,          21.3      , -5.1666979,         55.75, 0.8932614 ,         55.75
             13,          21.3      , -4.8766979,         54.75, 1.2132614 ,         54.75
             14,          21.3      , -4.5063646,         54.75, 1.4435948 ,         54.75
             15,          21.3      , -4.2266979,         54.75, 1.8235948 ,         54.75
             16,          21.3      , -3.9163646,         53.75, 2.0632614 ,         53.75
             17,          21.3      , -3.6060313,         53.75, 2.2735948 ,         53.75
             18,          21.3      , -3.2960313,         52.75, 2.6539281 ,         52.75
             19,          21.3      , -2.9860313,         52.75, 2.8339281 ,         52.75
             20,          21.3      , -2.7156979,         52.75, 3.1042614 ,         52.75
             21,          21.3      , -2.4460313,         51.75, 3.3942614 ,         51.75
              1,          21.3166667, -9.4092292,         60.75, -2.8464706,         60.75
              2,          21.3166667, -8.9485625,         60.75, -2.4858039,         60.75
              3,          21.3166667, -8.5092292,         59.75, -2.0764706,         59.75
              4,          21.3166667, -8.0992292,         58.75, -1.7058039,         58.75
              5,          21.3166667, -7.7372292,         58.75, -1.3744706,         58.75
              6,          21.3166667, -7.3378958,         57.75, -1.0051373,         57.75
              7,          21.3166667, -6.9372292,         57.75, -0.6751373,         57.75
              8,          21.3166667, -6.5472292,         56.75, -0.3444706,         56.75
              9,          21.3166667, -6.1865625,         56.75, 0.0055294 ,         56.75
             10,          21.3166667, -5.8665625,         56.75, 0.2861961 ,         56.75
             11,          21.3166667, -5.5358958,         55.75, 0.6261961 ,         55.75
             12,          21.3166667, -5.1658958,         55.75, 0.8961961 ,         55.75
             13,          21.3166667, -4.8758958,         54.75, 1.2161961 ,         54.75
             14,          21.3166667, -4.5052292,         54.75, 1.4468627 ,         54.75
             15,          21.3166667, -4.2258958,         54.75, 1.8268627 ,         54.75
             16,          21.3166667, -3.9152292,         53.75, 2.0661961 ,         53.75
             17,          21.3166667, -3.6045625,         53.75, 2.2768627 ,         53.75
             18,          21.3166667, -3.2945625,         52.75, 2.6575294 ,         52.75
             19,          21.3166667, -2.9845625,         52.75, 2.8375294 ,         52.75
             20,          21.3166667, -2.7138958,         52.75, 3.1081961 ,         52.75
             21,          21.3166667, -2.4445625,         51.75, 3.3981961 ,         51.75
              1,          21.3333333, -9.4100938,         60.75, -2.8448693,         60.75
              2,          21.3333333, -8.9490938,         60.75, -2.4838693,         60.75
              3,          21.3333333, -8.5100938,         59.75, -2.0748693,         59.75
              4,          21.3333333, -8.1000938,         58.75, -1.7038693,         58.75
              5,          21.3333333, -7.7370938,         58.75, -1.3718693,         58.75
              6,          21.3333333, -7.3380938,         57.75, -1.0028693,         57.75
              7,          21.3333333, -6.9370938,         57.75, -0.6728693,         57.75
              8,          21.3333333, -6.5470938,         56.75, -0.3418693,         56.75
              9,          21.3333333, -6.1860938,         56.75, 0.0081307 ,         56.75
             10,          21.3333333, -5.8660938,         56.75, 0.2891307 ,         56.75
             11,          21.3333333, -5.5350938,         55.75, 0.6291307 ,         55.75
             12,          21.3333333, -5.1650938,         55.75, 0.8991307 ,         55.75
             13,          21.3333333, -4.8750938,         54.75, 1.2191307 ,         54.75
             14,          21.3333333, -4.5040938,         54.75, 1.4501307 ,         54.75
             15,          21.3333333, -4.2250938,         54.75, 1.8301307 ,         54.75
             16,          21.3333333, -3.9140938,         53.75, 2.0691307 ,         53.75
             17,          21.3333333, -3.6030938,         53.75, 2.2801307 ,         53.75
             18,          21.3333333, -3.2930938,         52.75, 2.6611307 ,         52.75
             19,          21.3333333, -2.9830938,         52.75, 2.8411307 ,         52.75
             20,          21.3333333, -2.7120938,         52.75, 3.1121307 ,         52.75
             21,          21.3333333, -2.4430938,         51.75, 3.4021307 ,         51.75
              1,          21.35     , -9.4109583,         60.75, -2.843268 ,         60.75
              2,          21.35     , -8.949625 ,         60.75, -2.4819346,         60.75
              3,          21.35     , -8.5109583,         59.75, -2.073268 ,         59.75
              4,          21.35     , -8.1009583,         58.75, -1.7019346,         58.75
              5,          21.35     , -7.7369583,         58.75, -1.369268 ,         58.75
              6,          21.35     , -7.3382917,         57.75, -1.0006013,         57.75
              7,          21.35     , -6.9369583,         57.75, -0.6706013,         57.75
              8,          21.35     , -6.5469583,         56.75, -0.339268 ,         56.75
              9,          21.35     , -6.185625 ,         56.75, 0.010732  ,         56.75
             10,          21.35     , -5.865625 ,         56.75, 0.2920654 ,         56.75
             11,          21.35     , -5.5342917,         55.75, 0.6320654 ,         55.75
             12,          21.35     , -5.1642917,         55.75, 0.9020654 ,         55.75
             13,          21.35     , -4.8742917,         54.75, 1.2220654 ,         54.75
             14,          21.35     , -4.5029583,         54.75, 1.4533987 ,         54.75
             15,          21.35     , -4.2242917,         54.75, 1.8333987 ,         54.75
             16,          21.35     , -3.9129583,         53.75, 2.0720654 ,         53.75
             17,          21.35     , -3.601625 ,         53.75, 2.2833987 ,         53.75
             18,          21.35     , -3.291625 ,         52.75, 2.664732  ,         52.75
             19,          21.35     , -2.981625 ,         52.75, 2.844732  ,         52.75
             20,          21.35     , -2.7102917,         52.75, 3.1160654 ,         52.75
             21,          21.35     , -2.441625 ,         51.75, 3.4060654 ,         51.75
              1,          21.3666667, -9.4118229,         60.75, -2.8416667,         60.75
              2,          21.3666667, -8.9501562,         60.75, -2.48     ,         60.75
              3,          21.3666667, -8.5118229,         59.75, -2.0716667,         59.75
              4,          21.3666667, -8.1018229,         58.75, -1.7      ,         58.75
              5,          21.3666667, -7.7368229,         58.75, -1.3666667,         58.75
              6,          21.3666667, -7.3384896,         57.75, -0.9983333,         57.75
              7,          21.3666667, -6.9368229,         57.75, -0.6683333,         57.75
              8,          21.3666667, -6.5468229,         56.75, -0.3366667,         56.75
              9,          21.3666667, -6.1851562,         56.75, 0.0133333 ,         56.75
             10,          21.3666667, -5.8651562,         56.75, 0.295     ,         56.75
             11,          21.3666667, -5.5334896,         55.75, 0.635     ,         55.75
             12,          21.3666667, -5.1634896,         55.75, 0.905     ,         55.75
             13,          21.3666667, -4.8734896,         54.75, 1.225     ,         54.75
             14,          21.3666667, -4.5018229,         54.75, 1.4566667 ,         54.75
             15,          21.3666667, -4.2234896,         54.75, 1.8366667 ,         54.75
             16,          21.3666667, -3.9118229,         53.75, 2.075     ,         53.75
             17,          21.3666667, -3.6001563,         53.75, 2.2866667 ,         53.75
             18,          21.3666667, -3.2901562,         52.75, 2.6683333 ,         52.75
             19,          21.3666667, -2.9801563,         52.75, 2.8483333 ,         52.75
             20,          21.3666667, -2.7084896,         52.75, 3.12      ,         52.75
             21,          21.3666667, -2.4401563,         51.75, 3.41      ,         51.75
              1,          21.3833333, -9.4126875,         60.75, -2.8400654,         60.75
              2,          21.3833333, -8.9506875,         60.75, -2.4780654,         60.75
              3,          21.3833333, -8.5126875,         59.75, -2.0700654,         59.75
              4,          21.3833333, -8.1026875,         58.75, -1.6980654,         58.75
              5,          21.3833333, -7.7366875,         58.75, -1.3640654,         58.75
              6,          21.3833333, -7.3386875,         57.75, -0.9960654,         57.75
              7,          21.3833333, -6.9366875,         57.75, -0.6660654,         57.75
              8,          21.3833333, -6.5466875,         56.75, -0.3340654,         56.75
              9,          21.3833333, -6.1846875,         56.75, 0.0159346 ,         56.75
             10,          21.3833333, -5.8646875,         56.75, 0.2979346 ,         56.75
             11,          21.3833333, -5.5326875,         55.75, 0.6379346 ,         55.75
             12,          21.3833333, -5.1626875,         55.75, 0.9079346 ,         55.75
             13,          21.3833333, -4.8726875,         54.75, 1.2279346 ,         54.75
             14,          21.3833333, -4.5006875,         54.75, 1.4599346 ,         54.75
             15,          21.3833333, -4.2226875,         54.75, 1.8399346 ,         54.75
             16,          21.3833333, -3.9106875,         53.75, 2.0779346 ,         53.75
             17,          21.3833333, -3.5986875,         53.75, 2.2899346 ,         53.75
             18,          21.3833333, -3.2886875,         52.75, 2.6719346 ,         52.75
             19,          21.3833333, -2.9786875,         52.75, 2.8519346 ,         52.75
             20,          21.3833333, -2.7066875,         52.75, 3.1239346 ,         52.75
             21,          21.3833333, -2.4386875,         51.75, 3.4139346 ,         51.75
              1,          21.4      , -9.4135521,         60.75, -2.8384641,         60.75
              2,          21.4      , -8.9512188,         60.75, -2.4761307,         60.75
              3,          21.4      , -8.5135521,         59.75, -2.0684641,         59.75
              4,          21.4      , -8.1035521,         58.75, -1.6961307,         58.75
              5,          21.4      , -7.7365521,         58.75, -1.3614641,         58.75
              6,          21.4      , -7.3388854,         57.75, -0.9937974,         57.75
              7,          21.4      , -6.9365521,         57.75, -0.6637974,         57.75
              8,          21.4      , -6.5465521,         56.75, -0.3314641,         56.75
              9,          21.4      , -6.1842187,         56.75, 0.0185359 ,         56.75
             10,          21.4      , -5.8642187,         56.75, 0.3008693 ,         56.75
             11,          21.4      , -5.5318854,         55.75, 0.6408693 ,         55.75
             12,          21.4      , -5.1618854,         55.75, 0.9108693 ,         55.75
             13,          21.4      , -4.8718854,         54.75, 1.2308693 ,         54.75
             14,          21.4      , -4.4995521,         54.75, 1.4632026 ,         54.75
             15,          21.4      , -4.2218854,         54.75, 1.8432026 ,         54.75
             16,          21.4      , -3.9095521,         53.75, 2.0808693 ,         53.75
             17,          21.4      , -3.5972188,         53.75, 2.2932026 ,         53.75
             18,          21.4      , -3.2872188,         52.75, 2.6755359 ,         52.75
             19,          21.4      , -2.9772188,         52.75, 2.8555359 ,         52.75
             20,          21.4      , -2.7048854,         52.75, 3.1278693 ,         52.75
             21,          21.4      , -2.4372188,         51.75, 3.4178693 ,         51.75
              1,          21.4166667, -9.4144167,         60.75, -2.8368627,         60.75
              2,          21.4166667, -8.95175  ,         60.75, -2.4741961,         60.75
              3,          21.4166667, -8.5144167,         59.75, -2.0668627,         59.75
              4,          21.4166667, -8.1044167,         58.75, -1.6941961,         58.75
              5,          21.4166667, -7.7364167,         58.75, -1.3588627,         58.75
              6,          21.4166667, -7.3390833,         57.75, -0.9915294,         57.75
              7,          21.4166667, -6.9364167,         57.75, -0.6615294,         57.75
              8,          21.4166667, -6.5464167,         56.75, -0.3288627,         56.75
              9,          21.4166667, -6.18375  ,         56.75, 0.0211373 ,         56.75
             10,          21.4166667, -5.86375  ,         56.75, 0.3038039 ,         56.75
             11,          21.4166667, -5.5310833,         55.75, 0.6438039 ,         55.75
             12,          21.4166667, -5.1610833,         55.75, 0.9138039 ,         55.75
             13,          21.4166667, -4.8710833,         54.75, 1.2338039 ,         54.75
             14,          21.4166667, -4.4984167,         54.75, 1.4664706 ,         54.75
             15,          21.4166667, -4.2210833,         54.75, 1.8464706 ,         54.75
             16,          21.4166667, -3.9084167,         53.75, 2.0838039 ,         53.75
             17,          21.4166667, -3.59575  ,         53.75, 2.2964706 ,         53.75
             18,          21.4166667, -3.28575  ,         52.75, 2.6791373 ,         52.75
             19,          21.4166667, -2.97575  ,         52.75, 2.8591373 ,         52.75
             20,          21.4166667, -2.7030833,         52.75, 3.1318039 ,         52.75
             21,          21.4166667, -2.43575  ,         51.75, 3.4218039 ,         51.75
              1,          21.4333333, -9.4152813,         60.75, -2.8352614,         60.75
              2,          21.4333333, -8.9522813,         60.75, -2.4722614,         60.75
              3,          21.4333333, -8.5152813,         59.75, -2.0652614,         59.75
              4,          21.4333333, -8.1052813,         58.75, -1.6922614,         58.75
              5,          21.4333333, -7.7362813,         58.75, -1.3562614,         58.75
              6,          21.4333333, -7.3392813,         57.75, -0.9892614,         57.75
              7,          21.4333333, -6.9362812,         57.75, -0.6592614,         57.75
              8,          21.4333333, -6.5462812,         56.75, -0.3262614,         56.75
              9,          21.4333333, -6.1832812,         56.75, 0.0237386 ,         56.75
             10,          21.4333333, -5.8632812,         56.75, 0.3067386 ,         56.75
             11,          21.4333333, -5.5302813,         55.75, 0.6467386 ,         55.75
             12,          21.4333333, -5.1602813,         55.75, 0.9167386 ,         55.75
             13,          21.4333333, -4.8702813,         54.75, 1.2367386 ,         54.75
             14,          21.4333333, -4.4972812,         54.75, 1.4697386 ,         54.75
             15,          21.4333333, -4.2202812,         54.75, 1.8497386 ,         54.75
             16,          21.4333333, -3.9072813,         53.75, 2.0867386 ,         53.75
             17,          21.4333333, -3.5942813,         53.75, 2.2997386 ,         53.75
             18,          21.4333333, -3.2842812,         52.75, 2.6827386 ,         52.75
             19,          21.4333333, -2.9742813,         52.75, 2.8627386 ,         52.75
             20,          21.4333333, -2.7012813,         52.75, 3.1357386 ,         52.75
             21,          21.4333333, -2.4342813,         51.75, 3.4257386 ,         51.75
              1,          21.45     , -9.4161458,         60.75, -2.8336601,         60.75
              2,          21.45     , -8.9528125,         60.75, -2.4703268,         60.75
              3,          21.45     , -8.5161458,         59.75, -2.0636601,         59.75
              4,          21.45     , -8.1061458,         58.75, -1.6903268,         58.75
              5,          21.45     , -7.7361458,         58.75, -1.3536601,         58.75
              6,          21.45     , -7.3394792,         57.75, -0.9869935,         57.75
              7,          21.45     , -6.9361458,         57.75, -0.6569935,         57.75
              8,          21.45     , -6.5461458,         56.75, -0.3236601,         56.75
              9,          21.45     , -6.1828125,         56.75, 0.0263399 ,         56.75
             10,          21.45     , -5.8628125,         56.75, 0.3096732 ,         56.75
             11,          21.45     , -5.5294792,         55.75, 0.6496732 ,         55.75
             12,          21.45     , -5.1594792,         55.75, 0.9196732 ,         55.75
             13,          21.45     , -4.8694792,         54.75, 1.2396732 ,         54.75
             14,          21.45     , -4.4961458,         54.75, 1.4730065 ,         54.75
             15,          21.45     , -4.2194792,         54.75, 1.8530065 ,         54.75
             16,          21.45     , -3.9061458,         53.75, 2.0896732 ,         53.75
             17,          21.45     , -3.5928125,         53.75, 2.3030065 ,         53.75
             18,          21.45     , -3.2828125,         52.75, 2.6863399 ,         52.75
             19,          21.45     , -2.9728125,         52.75, 2.8663399 ,         52.75
             20,          21.45     , -2.6994792,         52.75, 3.1396732 ,         52.75
             21,          21.45     , -2.4328125,         51.75, 3.4296732 ,         51.75
              1,          21.4666667, -9.4170104,         60.75, -2.8320588,         60.75
              2,          21.4666667, -8.9533438,         60.75, -2.4683922,         60.75
              3,          21.4666667, -8.5170104,         59.75, -2.0620588,         59.75
              4,          21.4666667, -8.1070104,         58.75, -1.6883922,         58.75
              5,          21.4666667, -7.7360104,         58.75, -1.3510588,         58.75
              6,          21.4666667, -7.3396771,         57.75, -0.9847255,         57.75
              7,          21.4666667, -6.9360104,         57.75, -0.6547255,         57.75
              8,          21.4666667, -6.5460104,         56.75, -0.3210588,         56.75
              9,          21.4666667, -6.1823438,         56.75, 0.0289412 ,         56.75
             10,          21.4666667, -5.8623438,         56.75, 0.3126078 ,         56.75
             11,          21.4666667, -5.5286771,         55.75, 0.6526078 ,         55.75
             12,          21.4666667, -5.1586771,         55.75, 0.9226078 ,         55.75
             13,          21.4666667, -4.8686771,         54.75, 1.2426078 ,         54.75
             14,          21.4666667, -4.4950104,         54.75, 1.4762745 ,         54.75
             15,          21.4666667, -4.2186771,         54.75, 1.8562745 ,         54.75
             16,          21.4666667, -3.9050104,         53.75, 2.0926078 ,         53.75
             17,          21.4666667, -3.5913438,         53.75, 2.3062745 ,         53.75
             18,          21.4666667, -3.2813438,         52.75, 2.6899412 ,         52.75
             19,          21.4666667, -2.9713438,         52.75, 2.8699412 ,         52.75
             20,          21.4666667, -2.6976771,         52.75, 3.1436078 ,         52.75
             21,          21.4666667, -2.4313438,         51.75, 3.4336078 ,         51.75
              1,          21.4833333, -9.417875 ,         60.75, -2.8304575,         60.75
              2,          21.4833333, -8.953875 ,         60.75, -2.4664575,         60.75
              3,          21.4833333, -8.517875 ,         59.75, -2.0604575,         59.75
              4,          21.4833333, -8.107875 ,         58.75, -1.6864575,         58.75
              5,          21.4833333, -7.735875 ,         58.75, -1.3484575,         58.75
              6,          21.4833333, -7.339875 ,         57.75, -0.9824575,         57.75
              7,          21.4833333, -6.935875 ,         57.75, -0.6524575,         57.75
              8,          21.4833333, -6.545875 ,         56.75, -0.3184575,         56.75
              9,          21.4833333, -6.181875 ,         56.75, 0.0315425 ,         56.75
             10,          21.4833333, -5.861875 ,         56.75, 0.3155425 ,         56.75
             11,          21.4833333, -5.527875 ,         55.75, 0.6555425 ,         55.75
             12,          21.4833333, -5.157875 ,         55.75, 0.9255425 ,         55.75
             13,          21.4833333, -4.867875 ,         54.75, 1.2455425 ,         54.75
             14,          21.4833333, -4.493875 ,         54.75, 1.4795425 ,         54.75
             15,          21.4833333, -4.217875 ,         54.75, 1.8595425 ,         54.75
             16,          21.4833333, -3.903875 ,         53.75, 2.0955425 ,         53.75
             17,          21.4833333, -3.589875 ,         53.75, 2.3095425 ,         53.75
             18,          21.4833333, -3.279875 ,         52.75, 2.6935425 ,         52.75
             19,          21.4833333, -2.969875 ,         52.75, 2.8735425 ,         52.75
             20,          21.4833333, -2.695875 ,         52.75, 3.1475425 ,         52.75
             21,          21.4833333, -2.429875 ,         51.75, 3.4375425 ,         51.75
              1,          21.5      , -9.4187396,         60.75, -2.8288562,         60.75
              2,          21.5      , -8.9544063,         60.75, -2.4645229,         60.75
              3,          21.5      , -8.5187396,         59.75, -2.0588562,         59.75
              4,          21.5      , -8.1087396,         58.75, -1.6845229,         58.75
              5,          21.5      , -7.7357396,         58.75, -1.3458562,         58.75
              6,          21.5      , -7.3400729,         57.75, -0.9801895,         57.75
              7,          21.5      , -6.9357396,         57.75, -0.6501895,         57.75
              8,          21.5      , -6.5457396,         56.75, -0.3158562,         56.75
              9,          21.5      , -6.1814063,         56.75, 0.0341438 ,         56.75
             10,          21.5      , -5.8614063,         56.75, 0.3184771 ,         56.75
             11,          21.5      , -5.5270729,         55.75, 0.6584771 ,         55.75
             12,          21.5      , -5.1570729,         55.75, 0.9284771 ,         55.75
             13,          21.5      , -4.8670729,         54.75, 1.2484771 ,         54.75
             14,          21.5      , -4.4927396,         54.75, 1.4828105 ,         54.75
             15,          21.5      , -4.2170729,         54.75, 1.8628105 ,         54.75
             16,          21.5      , -3.9027396,         53.75, 2.0984771 ,         53.75
             17,          21.5      , -3.5884063,         53.75, 2.3128105 ,         53.75
             18,          21.5      , -3.2784062,         52.75, 2.6971438 ,         52.75
             19,          21.5      , -2.9684063,         52.75, 2.8771438 ,         52.75
             20,          21.5      , -2.6940729,         52.75, 3.1514771 ,         52.75
             21,          21.5      , -2.4284063,         51.75, 3.4414771 ,         51.75
              1,          21.5166667, -9.4196042,         60.75, -2.8272549,         60.75
              2,          21.5166667, -8.9549375,         60.75, -2.4625882,         60.75
              3,          21.5166667, -8.5196042,         59.75, -2.0572549,         59.75
              4,          21.5166667, -8.1096042,         58.75, -1.6825882,         58.75
              5,          21.5166667, -7.7356042,         58.75, -1.3432549,         58.75
              6,          21.5166667, -7.3402708,         57.75, -0.9779216,         57.75
              7,          21.5166667, -6.9356042,         57.75, -0.6479216,         57.75
              8,          21.5166667, -6.5456042,         56.75, -0.3132549,         56.75
              9,          21.5166667, -6.1809375,         56.75, 0.0367451 ,         56.75
             10,          21.5166667, -5.8609375,         56.75, 0.3214118 ,         56.75
             11,          21.5166667, -5.5262708,         55.75, 0.6614118 ,         55.75
             12,          21.5166667, -5.1562708,         55.75, 0.9314118 ,         55.75
             13,          21.5166667, -4.8662708,         54.75, 1.2514118 ,         54.75
             14,          21.5166667, -4.4916042,         54.75, 1.4860784 ,         54.75
             15,          21.5166667, -4.2162708,         54.75, 1.8660784 ,         54.75
             16,          21.5166667, -3.9016042,         53.75, 2.1014118 ,         53.75
             17,          21.5166667, -3.5869375,         53.75, 2.3160784 ,         53.75
             18,          21.5166667, -3.2769375,         52.75, 2.7007451 ,         52.75
             19,          21.5166667, -2.9669375,         52.75, 2.8807451 ,         52.75
             20,          21.5166667, -2.6922708,         52.75, 3.1554118 ,         52.75
             21,          21.5166667, -2.4269375,         51.75, 3.4454118 ,         51.75
              1,          21.5333333, -9.4204688,         60.75, -2.8256536,         60.75
              2,          21.5333333, -8.9554688,         60.75, -2.4606536,         60.75
              3,          21.5333333, -8.5204688,         59.75, -2.0556536,         59.75
              4,          21.5333333, -8.1104688,         58.75, -1.6806536,         58.75
              5,          21.5333333, -7.7354688,         58.75, -1.3406536,         58.75
              6,          21.5333333, -7.3404688,         57.75, -0.9756536,         57.75
              7,          21.5333333, -6.9354688,         57.75, -0.6456536,         57.75
              8,          21.5333333, -6.5454688,         56.75, -0.3106536,         56.75
              9,          21.5333333, -6.1804688,         56.75, 0.0393464 ,         56.75
             10,          21.5333333, -5.8604688,         56.75, 0.3243464 ,         56.75
             11,          21.5333333, -5.5254688,         55.75, 0.6643464 ,         55.75
             12,          21.5333333, -5.1554688,         55.75, 0.9343464 ,         55.75
             13,          21.5333333, -4.8654688,         54.75, 1.2543464 ,         54.75
             14,          21.5333333, -4.4904688,         54.75, 1.4893464 ,         54.75
             15,          21.5333333, -4.2154688,         54.75, 1.8693464 ,         54.75
             16,          21.5333333, -3.9004688,         53.75, 2.1043464 ,         53.75
             17,          21.5333333, -3.5854688,         53.75, 2.3193464 ,         53.75
             18,          21.5333333, -3.2754688,         52.75, 2.7043464 ,         52.75
             19,          21.5333333, -2.9654688,         52.75, 2.8843464 ,         52.75
             20,          21.5333333, -2.6904688,         52.75, 3.1593464 ,         52.75
             21,          21.5333333, -2.4254688,         51.75, 3.4493464 ,         51.75
              1,          21.55     , -9.4213333,         60.75, -2.8240523,         60.75
              2,          21.55     , -8.956    ,         60.75, -2.458719 ,         60.75
              3,          21.55     , -8.5213333,         59.75, -2.0540523,         59.75
              4,          21.55     , -8.1113333,         58.75, -1.678719 ,         58.75
              5,          21.55     , -7.7353333,         58.75, -1.3380523,         58.75
              6,          21.55     , -7.3406667,         57.75, -0.9733856,         57.75
              7,          21.55     , -6.9353333,         57.75, -0.6433856,         57.75
              8,          21.55     , -6.5453333,         56.75, -0.3080523,         56.75
              9,          21.55     , -6.18     ,         56.75, 0.0419477 ,         56.75
             10,          21.55     , -5.86     ,         56.75, 0.327281  ,         56.75
             11,          21.55     , -5.5246667,         55.75, 0.667281  ,         55.75
             12,          21.55     , -5.1546667,         55.75, 0.937281  ,         55.75
             13,          21.55     , -4.8646667,         54.75, 1.257281  ,         54.75
             14,          21.55     , -4.4893333,         54.75, 1.4926144 ,         54.75
             15,          21.55     , -4.2146667,         54.75, 1.8726144 ,         54.75
             16,          21.55     , -3.8993333,         53.75, 2.107281  ,         53.75
             17,          21.55     , -3.584    ,         53.75, 2.3226144 ,         53.75
             18,          21.55     , -3.274    ,         52.75, 2.7079477 ,         52.75
             19,          21.55     , -2.964    ,         52.75, 2.8879477 ,         52.75
             20,          21.55     , -2.6886667,         52.75, 3.163281  ,         52.75
             21,          21.55     , -2.424    ,         51.75, 3.453281  ,         51.75
              1,          21.5666667, -9.4221979,         60.75, -2.822451 ,         60.75
              2,          21.5666667, -8.9565313,         60.75, -2.4567843,         60.75
              3,          21.5666667, -8.5221979,         59.75, -2.052451 ,         59.75
              4,          21.5666667, -8.1121979,         58.75, -1.6767843,         58.75
              5,          21.5666667, -7.7351979,         58.75, -1.335451 ,         58.75
              6,          21.5666667, -7.3408646,         57.75, -0.9711176,         57.75
              7,          21.5666667, -6.9351979,         57.75, -0.6411176,         57.75
              8,          21.5666667, -6.5451979,         56.75, -0.305451 ,         56.75
              9,          21.5666667, -6.1795313,         56.75, 0.044549  ,         56.75
             10,          21.5666667, -5.8595313,         56.75, 0.3302157 ,         56.75
             11,          21.5666667, -5.5238646,         55.75, 0.6702157 ,         55.75
             12,          21.5666667, -5.1538646,         55.75, 0.9402157 ,         55.75
             13,          21.5666667, -4.8638646,         54.75, 1.2602157 ,         54.75
             14,          21.5666667, -4.4881979,         54.75, 1.4958824 ,         54.75
             15,          21.5666667, -4.2138646,         54.75, 1.8758824 ,         54.75
             16,          21.5666667, -3.8981979,         53.75, 2.1102157 ,         53.75
             17,          21.5666667, -3.5825313,         53.75, 2.3258824 ,         53.75
             18,          21.5666667, -3.2725313,         52.75, 2.711549  ,         52.75
             19,          21.5666667, -2.9625313,         52.75, 2.891549  ,         52.75
             20,          21.5666667, -2.6868646,         52.75, 3.1672157 ,         52.75
             21,          21.5666667, -2.4225313,         51.75, 3.4572157 ,         51.75
              1,          21.5833333, -9.4230625,         60.75, -2.8208497,         60.75
              2,          21.5833333, -8.9570625,         60.75, -2.4548497,         60.75
              3,          21.5833333, -8.5230625,         59.75, -2.0508497,         59.75
              4,          21.5833333, -8.1130625,         58.75, -1.6748497,         58.75
              5,          21.5833333, -7.7350625,         58.75, -1.3328497,         58.75
              6,          21.5833333, -7.3410625,         57.75, -0.9688497,         57.75
              7,          21.5833333, -6.9350625,         57.75, -0.6388497,         57.75
              8,          21.5833333, -6.5450625,         56.75, -0.3028497,         56.75
              9,          21.5833333, -6.1790625,         56.75, 0.0471503 ,         56.75
             10,          21.5833333, -5.8590625,         56.75, 0.3331503 ,         56.75
             11,          21.5833333, -5.5230625,         55.75, 0.6731503 ,         55.75
             12,          21.5833333, -5.1530625,         55.75, 0.9431503 ,         55.75
             13,          21.5833333, -4.8630625,         54.75, 1.2631503 ,         54.75
             14,          21.5833333, -4.4870625,         54.75, 1.4991503 ,         54.75
             15,          21.5833333, -4.2130625,         54.75, 1.8791503 ,         54.75
             16,          21.5833333, -3.8970625,         53.75, 2.1131503 ,         53.75
             17,          21.5833333, -3.5810625,         53.75, 2.3291503 ,         53.75
             18,          21.5833333, -3.2710625,         52.75, 2.7151503 ,         52.75
             19,          21.5833333, -2.9610625,         52.75, 2.8951503 ,         52.75
             20,          21.5833333, -2.6850625,         52.75, 3.1711503 ,         52.75
