Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
12,21.8666667,-0.3454233,64.25,-0.7046389,64.25
13,21.8666667,-0.1154233,64.25,-0.5050833,64.25
14,21.8666667,0.0950211,63.25,-0.3741944,63.25
15,21.8666667,0.2650211,62.25,-0.22375,62.25
16,21.8666667,0.5650211,62.25,-0.0641944,62.25
17,21.8666667,0.7654656,61.25,0.0958056,61.25
18,21.8666667,0.97591,60.25,0.23625,60.25
19,21.8666667,1.1863545,60.25,0.3466944,60.25
20,21.8666667,1.3963545,59.25,0.53625,59.25
21,21.8666667,1.5967989,59.25,0.6566944,59.25
1,21.8833333,-3.1402029,73.25,-2.5181667,73.25
2,21.8833333,-2.8788695,72.25,-2.3781667,72.25
3,21.8833333,-2.6088695,71.25,-2.1481667,71.25
4,21.8833333,-2.3082029,70.25,-1.9975,70.25
5,21.8833333,-2.0582029,70.25,-1.8468333,70.25
6,21.8833333,-1.7875362,69.25,-1.7268333,69.25
7,21.8833333,-1.5275362,68.25,-1.4968333,68.25
8,21.8833333,-1.2968695,67.25,-1.3461667,67.25
9,21.8833333,-1.0862029,66.25,-1.1761667,66.25
10,21.8833333,-0.8462029,66.25,-0.9861667,66.25
11,21.8833333,-0.5362029,65.25,-0.8748333,65.25
12,21.8833333,-0.3455362,64.25,-0.7055,64.25
13,21.8833333,-0.1155362,64.25,-0.5061667,64.25
14,21.8833333,0.0951305,63.25,-0.3748333,63.25
15,21.8833333,0.2651305,62.25,-0.2241667,62.25
16,21.8833333,0.5651305,62.25,-0.0648333,62.25
17,21.8833333,0.7657971,61.25,0.0951667,61.25
18,21.8833333,0.9764638,60.25,0.2358333,60.25
19,21.8833333,1.1871305,60.25,0.3465,60.25
20,21.8833333,1.3971305,59.25,0.5358333,59.25
21,21.8833333,1.5977971,59.25,0.6565,59.25
1,21.9,-3.1418713,73.25,-2.5199167,73.25
2,21.9,-2.8800935,72.25,-2.3799167,72.25
3,21.9,-2.6100935,71.25,-2.1499167,71.25
4,21.9,-2.3092046,70.25,-1.9990278,70.25
5,21.9,-2.0592046,70.25,-1.8481389,70.25
6,21.9,-1.7883157,69.25,-1.7281389,69.25
7,21.9,-1.5283157,68.25,-1.4981389,68.25
8,21.9,-1.2974268,67.25,-1.34725,67.25
9,21.9,-1.086538,66.25,-1.17725,66.25
10,21.9,-0.846538,66.25,-0.98725,66.25
11,21.9,-0.536538,65.25,-0.8754722,65.25
12,21.9,-0.3456491,64.25,-0.7063611,64.25
13,21.9,-0.1156491,64.25,-0.50725,64.25
14,21.9,0.0952398,63.25,-0.3754722,63.25
15,21.9,0.2652398,62.25,-0.2245833,62.25
16,21.9,0.5652398,62.25,-0.0654722,62.25
17,21.9,0.7661287,61.25,0.0945278,61.25
18,21.9,0.9770176,60.25,0.2354167,60.25
19,21.9,1.1879065,60.25,0.3463056,60.25
20,21.9,1.3979065,59.25,0.5354167,59.25
21,21.9,1.5987954,59.25,0.6563056,59.25
1,21.9166667,-3.1435397,73.25,-2.5216667,73.25
2,21.9166667,-2.8813175,72.25,-2.3816667,72.25
3,21.9166667,-2.6113175,71.25,-2.1516667,71.25
4,21.9166667,-2.3102064,70.25,-2.0005556,70.25
5,21.9166667,-2.0602064,70.25,-1.8494444,70.25
6,21.9166667,-1.7890953,69.25,-1.7294444,69.25
7,21.9166667,-1.5290953,68.25,-1.4994444,68.25
8,21.9166667,-1.2979842,67.25,-1.3483333,67.25
9,21.9166667,-1.0868731,66.25,-1.1783333,66.25
10,21.9166667,-0.8468731,66.25,-0.9883333,66.25
11,21.9166667,-0.5368731,65.25,-0.8761111,65.25
12,21.9166667,-0.345762,64.25,-0.7072222,64.25
13,21.9166667,-0.115762,64.25,-0.5083333,64.25
14,21.9166667,0.0953492,63.25,-0.3761111,63.25
15,21.9166667,0.2653492,62.25,-0.225,62.25
16,21.9166667,0.5653492,62.25,-0.0661111,62.25
17,21.9166667,0.7664603,61.25,0.0938889,61.25
18,21.9166667,0.9775714,60.25,0.235,60.25
19,21.9166667,1.1886825,60.25,0.3461111,60.25
20,21.9166667,1.3986825,59.25,0.535,59.25
21,21.9166667,1.5997936,59.25,0.6561111,59.25
1,21.9333333,-3.1452082,73.25,-2.5234167,73.25
2,21.9333333,-2.8825415,72.25,-2.3834167,72.25
3,21.9333333,-2.6125415,71.25,-2.1534167,71.25
4,21.9333333,-2.3112082,70.25,-2.0020833,70.25
5,21.9333333,-2.0612082,70.25,-1.85075,70.25
6,21.9333333,-1.7898748,69.25,-1.73075,69.25
7,21.9333333,-1.5298748,68.25,-1.50075,68.25
8,21.9333333,-1.2985415,67.25,-1.3494167,67.25
9,21.9333333,-1.0872082,66.25,-1.1794167,66.25
10,21.9333333,-0.8472082,66.25,-0.9894167,66.25
11,21.9333333,-0.5372082,65.25,-0.87675,65.25
12,21.9333333,-0.3458748,64.25,-0.7080833,64.25
13,21.9333333,-0.1158748,64.25,-0.5094167,64.25
14,21.9333333,0.0954585,63.25,-0.37675,63.25
15,21.9333333,0.2654585,62.25,-0.2254167,62.25
16,21.9333333,0.5654585,62.25,-0.06675,62.25
17,21.9333333,0.7667918,61.25,0.09325,61.25
18,21.9333333,0.9781252,60.25,0.2345833,60.25
19,21.9333333,1.1894585,60.25,0.3459167,60.25
20,21.9333333,1.3994585,59.25,0.5345833,59.25
21,21.9333333,1.6007918,59.25,0.6559167,59.25
1,21.95,-3.1468766,73.25,-2.5251667,73.25
2,21.95,-2.8837655,72.25,-2.3851667,72.25
3,21.95,-2.6137655,71.25,-2.1551667,71.25
4,21.95,-2.3122099,70.25,-2.0036111,70.25
5,21.95,-2.0622099,70.25,-1.8520556,70.25
6,21.95,-1.7906544,69.25,-1.7320556,69.25
7,21.95,-1.5306544,68.25,-1.5020556,68.25
8,21.95,-1.2990988,67.25,-1.3505,67.25
9,21.95,-1.0875433,66.25,-1.1805,66.25
10,21.95,-0.8475433,66.25,-0.9905,66.25
11,21.95,-0.5375433,65.25,-0.8773889,65.25
12,21.95,-0.3459877,64.25,-0.7089444,64.25
13,21.95,-0.1159877,64.25,-0.5105,64.25
14,21.95,0.0955678,63.25,-0.3773889,63.25
15,21.95,0.2655678,62.25,-0.2258333,62.25
16,21.95,0.5655678,62.25,-0.0673889,62.25
17,21.95,0.7671234,61.25,0.0926111,61.25
18,21.95,0.978679,60.25,0.2341667,60.25
19,21.95,1.1902345,60.25,0.3457222,60.25
20,21.95,1.4002345,59.25,0.5341667,59.25
21,21.95,1.6017901,59.25,0.6557222,59.25
1,21.9666667,-3.148545,73.25,-2.5269167,73.25
2,21.9666667,-2.8849895,72.25,-2.3869167,72.25
3,21.9666667,-2.6149895,71.25,-2.1569167,71.25
4,21.9666667,-2.3132117,70.25,-2.0051389,70.25
5,21.9666667,-2.0632117,70.25,-1.8533611,70.25
6,21.9666667,-1.7914339,69.25,-1.7333611,69.25
7,21.9666667,-1.5314339,68.25,-1.5033611,68.25
8,21.9666667,-1.2996562,67.25,-1.3515833,67.25
9,21.9666667,-1.0878784,66.25,-1.1815833,66.25
10,21.9666667,-0.8478784,66.25,-0.9915833,66.25
11,21.9666667,-0.5378784,65.25,-0.8780278,65.25
12,21.9666667,-0.3461006,64.25,-0.7098056,64.25
13,21.9666667,-0.1161006,64.25,-0.5115833,64.25
14,21.9666667,0.0956772,63.25,-0.3780278,63.25
15,21.9666667,0.2656772,62.25,-0.22625,62.25
16,21.9666667,0.5656772,62.25,-0.0680278,62.25
17,21.9666667,0.767455,61.25,0.0919722,61.25
18,21.9666667,0.9792327,60.25,0.23375,60.25
19,21.9666667,1.1910105,60.25,0.3455278,60.25
20,21.9666667,1.4010105,59.25,0.53375,59.25
21,21.9666667,1.6027883,59.25,0.6555278,59.25
1,21.9833333,-3.1502135,73.25,-2.5286667,73.25
2,21.9833333,-2.8862135,72.25,-2.3886667,72.25
3,21.9833333,-2.6162135,71.25,-2.1586667,71.25
4,21.9833333,-2.3142135,70.25,-2.0066667,70.25
5,21.9833333,-2.0642135,70.25,-1.8546667,70.25
6,21.9833333,-1.7922135,69.25,-1.7346667,69.25
7,21.9833333,-1.5322135,68.25,-1.5046667,68.25
8,21.9833333,-1.3002135,67.25,-1.3526667,67.25
9,21.9833333,-1.0882135,66.25,-1.1826667,66.25
10,21.9833333,-0.8482135,66.25,-0.9926667,66.25
11,21.9833333,-0.5382135,65.25,-0.8786667,65.25
12,21.9833333,-0.3462135,64.25,-0.7106667,64.25
13,21.9833333,-0.1162135,64.25,-0.5126667,64.25
14,21.9833333,0.0957865,63.25,-0.3786667,63.25
15,21.9833333,0.2657865,62.25,-0.2266667,62.25
16,21.9833333,0.5657865,62.25,-0.0686667,62.25
17,21.9833333,0.7677865,61.25,0.0913333,61.25
18,21.9833333,0.9797865,60.25,0.2333333,60.25
19,21.9833333,1.1917865,60.25,0.3453333,60.25
20,21.9833333,1.4017865,59.25,0.5333333,59.25
21,21.9833333,1.6037865,59.25,0.6553333,59.25
1,22.0,-3.1518819,73.25,-2.5304167,73.25
2,22.0,-2.8874375,72.25,-2.3904167,72.25
3,22.0,-2.6174375,71.25,-2.1604167,71.25
4,22.0,-2.3152153,70.25,-2.0081944,70.25
5,22.0,-2.0652153,70.25,-1.8559722,70.25
6,22.0,-1.792993,69.25,-1.7359722,69.25
7,22.0,-1.532993,68.25,-1.5059722,68.25
8,22.0,-1.3007708,67.25,-1.35375,67.25
9,22.0,-1.0885486,66.25,-1.18375,66.25
10,22.0,-0.8485486,66.25,-0.99375,66.25
11,22.0,-0.5385486,65.25,-0.8793056,65.25
12,22.0,-0.3463264,64.25,-0.7115278,64.25
13,22.0,-0.1163264,64.25,-0.51375,64.25
14,22.0,0.0958959,63.25,-0.3793056,63.25
15,22.0,0.2658959,62.25,-0.2270833,62.25
16,22.0,0.5658959,62.25,-0.0693056,62.25
17,22.0,0.7681181,61.25,0.0906944,61.25
18,22.0,0.9803403,60.25,0.2329167,60.25
19,22.0,1.1925625,60.25,0.3451389,60.25
20,22.0,1.4025625,59.25,0.5329167,59.25
21,22.0,1.6047847,59.25,0.6551389,59.25
1,22.0166667,-3.1535504,73.25,-2.5321667,73.25
2,22.0166667,-2.8886615,72.25,-2.3921667,72.25
3,22.0166667,-2.6186615,71.25,-2.1621667,71.25
4,22.0166667,-2.316217,70.25,-2.0097222,70.25
5,22.0166667,-2.066217,70.25,-1.8572778,70.25
6,22.0166667,-1.7937726,69.25,-1.7372778,69.25
7,22.0166667,-1.5337726,68.25,-1.5072778,68.25
8,22.0166667,-1.3013281,67.25,-1.3548333,67.25
9,22.0166667,-1.0888837,66.25,-1.1848333,66.25
10,22.0166667,-0.8488837,66.25,-0.9948333,66.25
11,22.0166667,-0.5388837,65.25,-0.8799444,65.25
12,22.0166667,-0.3464392,64.25,-0.7123889,64.25
13,22.0166667,-0.1164392,64.25,-0.5148333,64.25
14,22.0166667,0.0960052,63.25,-0.3799444,63.25
15,22.0166667,0.2660052,62.25,-0.2275,62.25
16,22.0166667,0.5660052,62.25,-0.0699444,62.25
17,22.0166667,0.7684496,61.25,0.0900556,61.25
18,22.0166667,0.9808941,60.25,0.2325,60.25
19,22.0166667,1.1933385,60.25,0.3449444,60.25
20,22.0166667,1.4033385,59.25,0.5325,59.25
21,22.0166667,1.605783,59.25,0.6549444,59.25
1,22.0333333,-3.1552188,73.25,-2.5339167,73.25
2,22.0333333,-2.8898855,72.25,-2.3939167,72.25
3,22.0333333,-2.6198855,71.25,-2.1639167,71.25
4,22.0333333,-2.3172188,70.25,-2.01125,70.25
5,22.0333333,-2.0672188,70.25,-1.8585833,70.25
6,22.0333333,-1.7945521,69.25,-1.7385833,69.25
7,22.0333333,-1.5345521,68.25,-1.5085833,68.25
8,22.0333333,-1.3018855,67.25,-1.3559167,67.25
9,22.0333333,-1.0892188,66.25,-1.1859167,66.25
10,22.0333333,-0.8492188,66.25,-0.9959167,66.25
11,22.0333333,-0.5392188,65.25,-0.8805833,65.25
12,22.0333333,-0.3465521,64.25,-0.71325,64.25
13,22.0333333,-0.1165521,64.25,-0.5159167,64.25
14,22.0333333,0.0961145,63.25,-0.3805833,63.25
15,22.0333333,0.2661145,62.25,-0.2279167,62.25
16,22.0333333,0.5661145,62.25,-0.0705833,62.25
17,22.0333333,0.7687812,61.25,0.0894167,61.25
18,22.0333333,0.9814479,60.25,0.2320833,60.25
19,22.0333333,1.1941145,60.25,0.34475,60.25
20,22.0333333,1.4041145,59.25,0.5320833,59.25
21,22.0333333,1.6067812,59.25,0.65475,59.25
1,22.05,-3.1568872,73.25,-2.5356667,73.25
2,22.05,-2.8911095,72.25,-2.3956667,72.25
3,22.05,-2.6211095,71.25,-2.1656667,71.25
4,22.05,-2.3182206,70.25,-2.0127778,70.25
5,22.05,-2.0682206,70.25,-1.8598889,70.25
6,22.05,-1.7953317,69.25,-1.7398889,69.25
7,22.05,-1.5353317,68.25,-1.5098889,68.25
8,22.05,-1.3024428,67.25,-1.357,67.25
9,22.05,-1.0895539,66.25,-1.187,66.25
10,22.05,-0.8495539,66.25,-0.997,66.25
11,22.05,-0.5395539,65.25,-0.8812222,65.25
12,22.05,-0.346665,64.25,-0.7141111,64.25
13,22.05,-0.116665,64.25,-0.517,64.25
14,22.05,0.0962239,63.25,-0.3812222,63.25
15,22.05,0.2662239,62.25,-0.2283333,62.25
16,22.05,0.5662239,62.25,-0.0712222,62.25
17,22.05,0.7691128,61.25,0.0887778,61.25
18,22.05,0.9820017,60.25,0.2316667,60.25
19,22.05,1.1948905,60.25,0.3445556,60.25
20,22.05,1.4048905,59.25,0.5316667,59.25
21,22.05,1.6077794,59.25,0.6545556,59.25
1,22.0666667,-3.1585557,73.25,-2.5374167,73.25
2,22.0666667,-2.8923334,72.25,-2.3974167,72.25
3,22.0666667,-2.6223334,71.25,-2.1674167,71.25
4,22.0666667,-2.3192223,70.25,-2.0143056,70.25
5,22.0666667,-2.0692223,70.25,-1.8611944,70.25
6,22.0666667,-1.7961112,69.25,-1.7411944,69.25
7,22.0666667,-1.5361112,68.25,-1.5111944,68.25
8,22.0666667,-1.3030001,67.25,-1.3580833,67.25
9,22.0666667,-1.089889,66.25,-1.1880833,66.25
10,22.0666667,-0.849889,66.25,-0.9980833,66.25
11,22.0666667,-0.539889,65.25,-0.8818611,65.25
12,22.0666667,-0.3467779,64.25,-0.7149722,64.25
13,22.0666667,-0.1167779,64.25,-0.5180833,64.25
14,22.0666667,0.0963332,63.25,-0.3818611,63.25
15,22.0666667,0.2663332,62.25,-0.22875,62.25
16,22.0666667,0.5663332,62.25,-0.0718611,62.25
17,22.0666667,0.7694443,61.25,0.0881389,61.25
18,22.0666667,0.9825554,60.25,0.23125,60.25
19,22.0666667,1.1956666,60.25,0.3443611,60.25
20,22.0666667,1.4056666,59.25,0.53125,59.25
21,22.0666667,1.6087777,59.25,0.6543611,59.25
1,22.0833333,-3.1602241,73.25,-2.5391667,73.25
2,22.0833333,-2.8935574,72.25,-2.3991667,72.25
3,22.0833333,-2.6235574,71.25,-2.1691667,71.25
4,22.0833333,-2.3202241,70.25,-2.0158333,70.25
5,22.0833333,-2.0702241,70.25,-1.8625,70.25
6,22.0833333,-1.7968908,69.25,-1.7425,69.25
7,22.0833333,-1.5368908,68.25,-1.5125,68.25
8,22.0833333,-1.3035574,67.25,-1.3591667,67.25
9,22.0833333,-1.0902241,66.25,-1.1891667,66.25
10,22.0833333,-0.8502241,66.25,-0.9991667,66.25
11,22.0833333,-0.5402241,65.25,-0.8825,65.25
12,22.0833333,-0.3468908,64.25,-0.7158333,64.25
13,22.0833333,-0.1168908,64.25,-0.5191667,64.25
14,22.0833333,0.0964426,63.25,-0.3825,63.25
15,22.0833333,0.2664426,62.25,-0.2291667,62.25
16,22.0833333,0.5664426,62.25,-0.0725,62.25
17,22.0833333,0.7697759,61.25,0.0875,61.25
18,22.0833333,0.9831092,60.25,0.2308333,60.25
19,22.0833333,1.1964426,60.25,0.3441667,60.25
20,22.0833333,1.4064426,59.25,0.5308333,59.25
21,22.0833333,1.6097759,59.25,0.6541667,59.25
1,22.1,-3.1618925,73.25,-2.5409167,73.25
2,22.1,-2.8947814,72.25,-2.4009167,72.25
3,22.1,-2.6247814,71.25,-2.1709167,71.25
4,22.1,-2.3212259,70.25,-2.0173611,70.25
5,22.1,-2.0712259,70.25,-1.8638056,70.25
6,22.1,-1.7976703,69.25,-1.7438056,69.25
7,22.1,-1.5376703,68.25,-1.5138056,68.25
8,22.1,-1.3041148,67.25,-1.36025,67.25
9,22.1,-1.0905592,66.25,-1.19025,66.25
10,22.1,-0.8505592,66.25,-1.00025,66.25
11,22.1,-0.5405592,65.25,-0.8831389,65.25
12,22.1,-0.3470037,64.25,-0.7166944,64.25
13,22.1,-0.1170037,64.25,-0.52025,64.25
14,22.1,0.0965519,63.25,-0.3831389,63.25
15,22.1,0.2665519,62.25,-0.2295833,62.25
16,22.1,0.5665519,62.25,-0.0731389,62.25
17,22.1,0.7701075,61.25,0.0868611,61.25
18,22.1,0.983663,60.25,0.2304167,60.25
19,22.1,1.1972186,60.25,0.3439722,60.25
20,22.1,1.4072186,59.25,0.5304167,59.25
21,22.1,1.6107741,59.25,0.6539722,59.25
1,22.1166667,-3.163561,73.25,-2.5426667,73.25
2,22.1166667,-2.8960054,72.25,-2.4026667,72.25
3,22.1166667,-2.6260054,71.25,-2.1726667,71.25
4,22.1166667,-2.3222276,70.25,-2.0188889,70.25
5,22.1166667,-2.0722276,70.25,-1.8651111,70.25
6,22.1166667,-1.7984499,69.25,-1.7451111,69.25
7,22.1166667,-1.5384499,68.25,-1.5151111,68.25
8,22.1166667,-1.3046721,67.25,-1.3613333,67.25
9,22.1166667,-1.0908943,66.25,-1.1913333,66.25
10,22.1166667,-0.8508943,66.25,-1.0013333,66.25
11,22.1166667,-0.5408943,65.25,-0.8837778,65.25
12,22.1166667,-0.3471165,64.25,-0.7175556,64.25
13,22.1166667,-0.1171165,64.25,-0.5213333,64.25
14,22.1166667,0.0966612,63.25,-0.3837778,63.25
15,22.1166667,0.2666612,62.25,-0.23,62.25
16,22.1166667,0.5666612,62.25,-0.0737778,62.25
17,22.1166667,0.770439,61.25,0.0862222,61.25
18,22.1166667,0.9842168,60.25,0.23,60.25
19,22.1166667,1.1979946,60.25,0.3437778,60.25
20,22.1166667,1.4079946,59.25,0.53,59.25
21,22.1166667,1.6117724,59.25,0.6537778,59.25
1,22.1333333,-3.1652294,73.25,-2.5444167,73.25
2,22.1333333,-2.8972294,72.25,-2.4044167,72.25
3,22.1333333,-2.6272294,71.25,-2.1744167,71.25
4,22.1333333,-2.3232294,70.25,-2.0204167,70.25
5,22.1333333,-2.0732294,70.25,-1.8664167,70.25
6,22.1333333,-1.7992294,69.25,-1.7464167,69.25
7,22.1333333,-1.5392294,68.25,-1.5164167,68.25
8,22.1333333,-1.3052294,67.25,-1.3624167,67.25
9,22.1333333,-1.0912294,66.25,-1.1924167,66.25
10,22.1333333,-0.8512294,66.25,-1.0024167,66.25
11,22.1333333,-0.5412294,65.25,-0.8844167,65.25
12,22.1333333,-0.3472294,64.25,-0.7184167,64.25
13,22.1333333,-0.1172294,64.25,-0.5224167,64.25
14,22.1333333,0.0967706,63.25,-0.3844167,63.25
15,22.1333333,0.2667706,62.25,-0.2304167,62.25
16,22.1333333,0.5667706,62.25,-0.0744167,62.25
17,22.1333333,0.7707706,61.25,0.0855833,61.25
18,22.1333333,0.9847706,60.25,0.2295833,60.25
19,22.1333333,1.1987706,60.25,0.3435833,60.25
20,22.1333333,1.4087706,59.25,0.5295833,59.25
21,22.1333333,1.6127706,59.25,0.6535833,59.25
1,22.15,-3.1668979,73.25,-2.5461667,73.25
2,22.15,-2.8984534,72.25,-2.4061667,72.25
3,22.15,-2.6284534,71.25,-2.1761667,71.25
4,22.15,-2.3242312,70.25,-2.0219444,70.25
5,22.15,-2.0742312,70.25,-1.8677222,70.25
6,22.15,-1.800009,69.25,-1.7477222,69.25
7,22.15,-1.540009,68.25,-1.5177222,68.25
8,22.15,-1.3057867,67.25,-1.3635,67.25
9,22.15,-1.0915645,66.25,-1.1935,66.25
10,22.15,-0.8515645,66.25,-1.0035,66.25
11,22.15,-0.5415645,65.25,-0.8850556,65.25
12,22.15,-0.3473423,64.25,-0.7192778,64.25
13,22.15,-0.1173423,64.25,-0.5235,64.25
14,22.15,0.0968799,63.25,-0.3850556,63.25
15,22.15,0.2668799,62.25,-0.2308333,62.25
16,22.15,0.5668799,62.25,-0.0750556,62.25
17,22.15,0.7711021,61.25,0.0849444,61.25
18,22.15,0.9853244,60.25,0.2291667,60.25
19,22.15,1.1995466,60.25,0.3433889,60.25
20,22.15,1.4095466,59.25,0.5291667,59.25
21,22.15,1.6137688,59.25,0.6533889,59.25
1,22.1666667,-3.1685663,73.25,-2.5479167,73.25
2,22.1666667,-2.8996774,72.25,-2.4079167,72.25
3,22.1666667,-2.6296774,71.25,-2.1779167,71.25
4,22.1666667,-2.325233,70.25,-2.0234722,70.25
5,22.1666667,-2.075233,70.25,-1.8690278,70.25
6,22.1666667,-1.8007885,69.25,-1.7490278,69.25
7,22.1666667,-1.5407885,68.25,-1.5190278,68.25
8,22.1666667,-1.3063441,67.25,-1.3645833,67.25
9,22.1666667,-1.0918996,66.25,-1.1945833,66.25
10,22.1666667,-0.8518996,66.25,-1.0045833,66.25
11,22.1666667,-0.5418996,65.25,-0.8856944,65.25
12,22.1666667,-0.3474552,64.25,-0.7201389,64.25
13,22.1666667,-0.1174552,64.25,-0.5245833,64.25
14,22.1666667,0.0969893,63.25,-0.3856944,63.25
15,22.1666667,0.2669893,62.25,-0.23125,62.25
16,22.1666667,0.5669893,62.25,-0.0756944,62.25
17,22.1666667,0.7714337,61.25,0.0843056,61.25
18,22.1666667,0.9858782,60.25,0.22875,60.25
19,22.1666667,1.2003226,60.25,0.3431944,60.25
20,22.1666667,1.4103226,59.25,0.52875,59.25
21,22.1666667,1.614767,59.25,0.6531944,59.25
1,22.1833333,-3.1702347,73.25,-2.5496667,73.25
2,22.1833333,-2.9009014,72.25,-2.4096667,72.25
3,22.1833333,-2.6309014,71.25,-2.1796667,71.25
4,22.1833333,-2.3262347,70.25,-2.025,70.25
5,22.1833333,-2.0762347,70.25,-1.8703333,70.25
6,22.1833333,-1.8015681,69.25,-1.7503333,69.25
7,22.1833333,-1.5415681,68.25,-1.5203333,68.25
8,22.1833333,-1.3069014,67.25,-1.3656667,67.25
9,22.1833333,-1.0922347,66.25,-1.1956667,66.25
10,22.1833333,-0.8522347,66.25,-1.0056667,66.25
11,22.1833333,-0.5422347,65.25,-0.8863333,65.25
12,22.1833333,-0.3475681,64.25,-0.721,64.25
13,22.1833333,-0.1175681,64.25,-0.5256667,64.25
14,22.1833333,0.0970986,63.25,-0.3863333,63.25
15,22.1833333,0.2670986,62.25,-0.2316667,62.25
16,22.1833333,0.5670986,62.25,-0.0763333,62.25
17,22.1833333,0.7717653,61.25,0.0836667,61.25
18,22.1833333,0.9864319,60.25,0.2283333,60.25
19,22.1833333,1.2010986,60.25,0.343,60.25
20,22.1833333,1.4110986,59.25,0.5283333,59.25
21,22.1833333,1.6157653,59.25,0.653,59.25
1,22.2,-3.1719032,73.25,-2.5514167,73.25
2,22.2,-2.9021254,72.25,-2.4114167,72.25
3,22.2,-2.6321254,71.25,-2.1814167,71.25
4,22.2,-2.3272365,70.25,-2.0265278,70.25
5,22.2,-2.0772365,70.25,-1.8716389,70.25
6,22.2,-1.8023476,69.25,-1.7516389,69.25
7,22.2,-1.5423476,68.25,-1.5216389,68.25
8,22.2,-1.3074587,67.25,-1.36675,67.25
9,22.2,-1.0925698,66.25,-1.19675,66.25
10,22.2,-0.8525698,66.25,-1.00675,66.25
11,22.2,-0.5425698,65.25,-0.8869722,65.25
12,22.2,-0.3476809,64.25,-0.7218611,64.25
13,22.2,-0.1176809,64.25,-0.52675,64.25
14,22.2,0.0972079,63.25,-0.3869722,63.25
15,22.2,0.2672079,62.25,-0.2320833,62.25
16,22.2,0.5672079,62.25,-0.0769722,62.25
17,22.2,0.7720968,61.25,0.0830278,61.25
18,22.2,0.9869857,60.25,0.2279167,60.25
19,22.2,1.2018746,60.25,0.3428056,60.25
20,22.2,1.4118746,59.25,0.5279167,59.25
21,22.2,1.6167635,59.25,0.6528056,59.25
1,22.2166667,-3.1735716,73.25,-2.5531667,73.25
2,22.2166667,-2.9033494,72.25,-2.4131667,72.25
3,22.2166667,-2.6333494,71.25,-2.1831667,71.25
4,22.2166667,-2.3282383,70.25,-2.0280556,70.25
5,22.2166667,-2.0782383,70.25,-1.8729444,70.25
