,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
60,1,17.8166667,-1.5475212,64.0,0.638294,64.0
61,1,17.8333333,-1.551355,64.0,0.6408717,64.0
62,1,17.85,-1.5553554,64.0,0.643116,64.0
63,1,17.8666667,-1.5593558,64.0,0.6453604,64.0
64,1,17.8833333,-1.5633563,64.0,0.6476047,64.0
65,1,17.9,-1.5673567,64.0,0.6498491,64.0
66,1,17.9166667,-1.5713571,64.0,0.6520934,64.0
67,1,17.9333333,-1.5753575,64.0,0.6543377,64.0
68,1,17.95,-1.5793579,64.0,0.6565821,64.0
69,1,17.9666667,-1.5833583,64.0,0.6588264,64.0
70,1,17.9833333,-1.5873588,64.0,0.6610708,64.0
71,1,18.0,-1.5913592,64.0,0.6633151,64.0
72,1,18.0166667,-1.5953596,64.0,0.6655595,64.0
73,1,18.0333333,-1.59936,64.0,0.6678038,64.0
74,1,18.05,-1.6033604,64.0,0.6700482,64.0
75,1,18.0666667,-1.6073608,64.0,0.6722925,64.0
76,1,18.0833333,-1.6113613,64.0,0.6745368,64.0
77,1,18.1,-1.6153617,64.0,0.6767812,64.0
78,1,18.1166667,-1.6193621,64.0,0.6790255,64.0
79,1,18.1333333,-1.6233625,64.0,0.6812699,64.0
80,1,18.15,-1.6273629,64.0,0.6835142,64.0
81,1,18.1666667,-1.6313633,64.0,0.6857586,64.0
82,1,18.1833333,-1.6353637,64.0,0.6880029,64.0
83,1,18.2,-1.6386975,64.0,0.6910806,64.0
84,1,18.2166667,-1.6420312,64.0,0.6941583,64.0
85,1,18.2333333,-1.645365,64.0,0.6972359,64.0
86,1,18.25,-1.6486987,64.0,0.7003136,64.0
87,1,18.2666667,-1.6520325,64.0,0.7033913,64.0
88,1,18.2833333,-1.6553663,64.0,0.706469,64.0
89,1,18.3,-1.6587,64.0,0.7095466,64.0
90,1,18.3166667,-1.6609533,64.0,0.7126243,64.0
91,1,18.3333333,-1.6632067,64.0,0.715702,64.0
92,1,18.35,-1.66546,64.0,0.7187797,64.0
93,1,18.3666667,-1.6677133,64.0,0.7218574,64.0
94,1,18.3833333,-1.6699667,64.0,0.724935,64.0
95,1,18.4,-1.67222,64.0,0.7280127,64.0
96,1,18.4166667,-1.6744733,64.0,0.7310904,64.0
97,1,18.4333333,-1.6767267,64.0,0.7341681,64.0
98,1,18.45,-1.67898,64.0,0.7372457,64.0
99,1,18.4666667,-1.6812333,64.0,0.7403234,64.0
100,1,18.4833333,-1.6834867,64.0,0.7434011,64.0
101,1,18.5,-1.68574,64.0,0.7464788,64.0
102,1,18.5166667,-1.6879933,64.0,0.7495564,64.0
103,1,18.5333333,-1.6897467,64.0,0.7526341,64.0
104,1,18.55,-1.6915,64.0,0.7557118,64.0
105,1,18.5666667,-1.6932533,64.0,0.7587895,64.0
106,1,18.5833333,-1.6950067,64.0,0.7618672,64.0
107,1,18.6,-1.69676,64.0,0.7649448,64.0
108,1,18.6166667,-1.6985133,64.0,0.7680225,64.0
109,1,18.6333333,-1.7002667,64.0,0.7711002,64.0
110,1,18.65,-1.70202,64.0,0.7741779,64.0
111,1,18.6666667,-1.7037733,64.0,0.7772555,64.0
112,1,18.6833333,-1.7055267,64.0,0.7803332,64.0
113,1,18.7,-1.70728,64.0,0.7834109,64.0
114,1,18.7166667,-1.7090333,64.0,0.7864886,64.0
115,1,18.7333333,-1.7107867,64.0,0.7895662,64.0
116,1,18.75,-1.71254,64.0,0.7926439,64.0
117,1,18.7666667,-1.7142933,64.0,0.7957216,64.0
118,1,18.7833333,-1.7160467,64.0,0.7987993,64.0
119,1,18.8,-1.7178,64.0,0.801877,64.0
120,1,18.8166667,-1.7195533,64.0,0.8049546,64.0
121,1,18.8333333,-1.7213067,64.0,0.8080323,64.0
122,1,18.85,-1.72306,64.0,0.81111,64.0
123,1,18.8666667,-1.72598,64.0,0.8133543,64.0
124,1,18.8833333,-1.7289,64.0,0.8155987,64.0
125,1,18.9,-1.73182,64.0,0.817843,64.0
126,1,18.9166667,-1.73474,64.0,0.8200874,64.0
127,1,18.9333333,-1.73766,64.0,0.8223317,64.0
128,1,18.95,-1.74058,64.0,0.824576,64.0
129,1,18.9666667,-1.7435,64.0,0.8268204,64.0
130,1,18.9833333,-1.74642,64.0,0.8290647,64.0
131,1,19.0,-1.74934,64.0,0.8313091,64.0
132,1,19.0166667,-1.75226,64.0,0.8335534,64.0
133,1,19.0333333,-1.75518,64.0,0.8357978,64.0
134,1,19.05,-1.7581,64.0,0.8380421,64.0
135,1,19.0666667,-1.76102,64.0,0.8402864,64.0
136,1,19.0833333,-1.76394,64.0,0.8425308,64.0
137,1,19.1,-1.76686,64.0,0.8447751,64.0
138,1,19.1166667,-1.76978,64.0,0.8470195,64.0
139,1,19.1333333,-1.7727,64.0,0.8492638,64.0
140,1,19.15,-1.77562,64.0,0.8515082,64.0
141,1,19.1666667,-1.77854,64.0,0.8537525,64.0
142,1,19.1833333,-1.78146,64.0,0.8559969,64.0
143,1,19.2,-1.78438,64.0,0.8582412,64.0
144,1,19.2166667,-1.7861333,64.0,0.8613189,64.0
145,1,19.2333333,-1.7878867,64.0,0.8643966,64.0
146,1,19.25,-1.78964,64.0,0.8674742,64.0
147,1,19.2666667,-1.7913933,64.0,0.8705519,64.0
148,1,19.2833333,-1.7931467,64.0,0.8736296,64.0
149,1,19.3,-1.7949,64.0,0.8767073,64.0
150,1,19.3166667,-1.7966533,64.0,0.8797849,64.0
151,1,19.3333333,-1.7984067,64.0,0.8828626,64.0
152,1,19.35,-1.80016,64.0,0.8859403,64.0
153,1,19.3666667,-1.8019133,64.0,0.889018,64.0
154,1,19.3833333,-1.8036667,64.0,0.8920956,64.0
155,1,19.4,-1.80542,64.0,0.8951733,64.0
156,1,19.4166667,-1.8071733,64.0,0.898251,64.0
157,1,19.4333333,-1.8089267,64.0,0.9013287,64.0
158,1,19.45,-1.81068,64.0,0.9044064,64.0
159,1,19.4666667,-1.8124333,64.0,0.907484,64.0
160,1,19.4833333,-1.8141867,64.0,0.9105617,64.0
161,1,19.5,-1.81594,64.0,0.9136394,64.0
162,1,19.5166667,-1.8176933,64.0,0.9167171,64.0
163,1,19.5333333,-1.8194467,64.0,0.9197947,64.0
164,1,19.55,-1.8207,64.0,0.9228724,64.0
165,1,19.5666667,-1.8219533,64.0,0.9259501,64.0
166,1,19.5833333,-1.8232067,64.0,0.9290278,64.0
167,1,19.6,-1.82446,64.0,0.9321054,64.0
168,1,19.6166667,-1.8257133,64.0,0.9351831,64.0
169,1,19.6333333,-1.8269667,64.0,0.9382608,64.0
170,1,19.65,-1.82822,64.0,0.9413385,64.0
171,1,19.6666667,-1.8294733,64.0,0.9444162,64.0
172,1,19.6833333,-1.8307267,64.0,0.9474938,64.0
173,1,19.7,-1.83198,64.0,0.9505715,64.0
174,1,19.7166667,-1.8332333,64.0,0.9536492,64.0
175,1,19.7333333,-1.8344867,64.0,0.9567269,64.0
176,1,19.75,-1.83574,64.0,0.9598045,64.0
177,1,19.7666667,-1.8369933,64.0,0.9628822,64.0
178,1,19.7833333,-1.8382467,64.0,0.9659599,64.0
179,1,19.8,-1.8395,64.0,0.9690376,64.0
180,1,19.8166667,-1.8407533,64.0,0.9721152,64.0
181,1,19.8333333,-1.8420067,64.0,0.9751929,64.0
182,1,19.85,-1.84326,64.0,0.9782706,64.0
183,1,19.8666667,-1.8445133,64.0,0.9813483,64.0
184,1,19.8833333,-1.8469571,64.0,0.9840688,64.0
185,1,19.9,-1.849401,64.0,0.9867893,64.0
186,1,19.9166667,-1.8518448,64.0,0.9895099,64.0
187,1,19.9333333,-1.8542886,64.0,0.9922304,64.0
188,1,19.95,-1.8567324,64.0,0.9949509,64.0
189,1,19.9666667,-1.8591762,64.0,0.9976715,64.0
190,1,19.9833333,-1.86162,64.0,1.000392,64.0
191,1,20.0,-1.8640638,64.0,1.0031125,64.0
192,1,20.0166667,-1.8665076,64.0,1.0058331,64.0
193,1,20.0333333,-1.8689514,64.0,1.0085536,64.0
194,1,20.05,-1.8713952,64.0,1.0112742,64.0
195,1,20.0666667,-1.8716744,64.0,1.0139947,64.0
196,1,20.0833333,-1.8719535,64.0,1.0167152,64.0
197,1,20.1,-1.8722327,64.0,1.0194358,64.0
198,1,20.1166667,-1.8725119,64.0,1.0221563,64.0
199,1,20.1333333,-1.872791,64.0,1.0248768,64.0
200,1,20.15,-1.8730702,64.0,1.0275974,64.0
201,1,20.1666667,-1.8733493,64.0,1.0303179,64.0
202,1,20.1833333,-1.8736285,64.0,1.0330384,64.0
203,1,20.2,-1.8739076,64.0,1.035759,64.0
204,1,20.2166667,-1.8741868,64.0,1.0384795,64.0
205,1,20.2333333,-1.8732755,64.0,1.0415572,64.0
206,1,20.25,-1.8723642,64.0,1.0446348,64.0
207,1,20.2666667,-1.8714528,64.0,1.0477125,64.0
208,1,20.2833333,-1.8705415,64.0,1.0507902,64.0
209,1,20.3,-1.8696302,64.0,1.0538679,64.0
210,1,20.3166667,-1.8687189,64.0,1.0569456,64.0
211,1,20.3333333,-1.8678075,64.0,1.0600232,64.0
212,1,20.35,-1.8668962,64.0,1.0631009,64.0
213,1,20.3666667,-1.8659849,64.0,1.0661786,64.0
214,1,20.3833333,-1.8650736,64.0,1.0692563,64.0
215,1,20.4,-1.8641623,64.0,1.0723339,64.0
216,1,20.4166667,-1.8632509,64.0,1.0754116,64.0
217,1,20.4333333,-1.8623396,64.0,1.0784893,64.0
218,1,20.45,-1.8614283,64.0,1.081567,64.0
219,1,20.4666667,-1.860517,64.0,1.0846446,64.0
220,1,20.4833333,-1.8596057,64.0,1.0877223,64.0
221,1,20.5,-1.8586943,64.0,1.0908,64.0
222,1,20.5166667,-1.857783,64.0,1.0930629,64.0
223,1,20.5333333,-1.8568717,64.0,1.0953257,64.0
224,1,20.55,-1.8559604,64.0,1.0975886,64.0
225,1,20.5666667,-1.8557633,64.0,1.0994943,64.0
226,1,20.5833333,-1.8555663,64.0,1.1014,64.0
227,1,20.6,-1.8553693,64.0,1.1033057,64.0
228,1,20.6166667,-1.8551722,64.0,1.1052114,64.0
229,1,20.6333333,-1.8549752,64.0,1.1071171,64.0
230,1,20.65,-1.8547782,64.0,1.1090229,64.0
231,1,20.6666667,-1.8545811,64.0,1.1109286,64.0
232,1,20.6833333,-1.8543841,64.0,1.1128343,64.0
233,1,20.7,-1.8541871,64.0,1.11474,64.0
234,1,20.7166667,-1.85399,64.0,1.1166457,64.0
235,1,20.7333333,-1.853793,64.0,1.1185514,64.0
236,1,20.75,-1.853596,64.0,1.1204571,64.0
237,1,20.7666667,-1.8533989,64.0,1.1223629,64.0
238,1,20.7833333,-1.8532019,64.0,1.1242686,64.0
239,1,20.8,-1.8530049,64.0,1.1261743,64.0
240,1,20.8166667,-1.8528078,64.0,1.12808,64.0
241,1,20.8333333,-1.8526108,64.0,1.1299857,64.0
242,1,20.85,-1.8524137,64.0,1.1318914,64.0
243,1,20.8666667,-1.8522167,64.0,1.1337971,64.0
244,1,20.8833333,-1.8520197,64.0,1.1357029,64.0
245,1,20.9,-1.8518226,64.0,1.1376086,64.0
246,1,20.9166667,-1.8509113,64.0,1.1403714,64.0
247,1,20.9333333,-1.85,64.0,1.1431343,64.0
248,1,20.95,-1.8490887,64.0,1.1458971,64.0
249,1,20.9666667,-1.8481774,64.0,1.14866,64.0
250,1,20.9833333,-1.847266,64.0,1.1514229,64.0
251,1,21.0,-1.8463547,64.0,1.1541857,64.0
252,1,21.0166667,-1.8454434,64.0,1.1569486,64.0
253,1,21.0333333,-1.8445321,64.0,1.1597114,64.0
254,1,21.05,-1.8436208,64.0,1.1624743,64.0
255,1,21.0666667,-1.8427094,64.0,1.1652371,64.0
256,1,21.0833333,-1.8417981,64.0,1.168,64.0
257,1,21.1,-1.8408868,64.0,1.1707629,64.0
258,1,21.1166667,-1.8399755,64.0,1.1735257,64.0
259,1,21.1333333,-1.8390642,64.0,1.1762886,64.0
260,1,21.15,-1.8381528,64.0,1.1790514,64.0
261,1,21.1666667,-1.8372415,64.0,1.1818143,64.0
262,1,21.1833333,-1.8363302,64.0,1.1845771,64.0
263,1,21.2,-1.8354189,64.0,1.18734,64.0
264,1,21.2166667,-1.8345075,64.0,1.1901029,64.0
265,1,21.2333333,-1.8335962,64.0,1.1928657,64.0
266,1,21.25,-1.8326849,64.0,1.1956286,64.0
267,1,21.2666667,-1.8317736,64.0,1.1983914,64.0
268,1,21.2833333,-1.8308623,64.0,1.2011543,64.0
269,1,21.3,-1.8299509,64.0,1.2039171,64.0
270,1,21.3166667,-1.8290396,64.0,1.20668,64.0
271,1,21.3333333,-1.8281283,64.0,1.2094429,64.0
272,1,21.35,-1.827217,64.0,1.2122057,64.0
273,1,21.3666667,-1.8263057,64.0,1.2149686,64.0
274,1,21.3833333,-1.8253943,64.0,1.2177314,64.0
275,1,21.4,-1.824483,64.0,1.2204943,64.0
276,1,21.4166667,-1.8235717,64.0,1.2232571,64.0
277,1,21.4333333,-1.8226604,64.0,1.22602,64.0
278,1,21.45,-1.8217491,64.0,1.2287829,64.0
279,1,21.4666667,-1.8208377,64.0,1.2315457,64.0
280,1,21.4833333,-1.8199264,64.0,1.2343086,64.0
281,1,21.5,-1.8190151,64.0,1.2370714,64.0
282,1,21.5166667,-1.8181038,64.0,1.2398343,64.0
283,1,21.5333333,-1.8171925,64.0,1.2425971,64.0
284,1,21.55,-1.8162811,64.0,1.24536,64.0
285,1,21.5666667,-1.8153698,64.0,1.2481229,64.0
286,1,21.5833333,-1.8146966,64.0,1.2500286,64.0
287,1,21.6,-1.8140234,64.0,1.2519343,64.0
288,1,21.6166667,-1.8133501,64.0,1.25384,64.0
289,1,21.6333333,-1.8126769,64.0,1.2557457,64.0
290,1,21.65,-1.8120037,64.0,1.2576514,64.0
291,1,21.6666667,-1.8113305,64.0,1.2595571,64.0
292,1,21.6833333,-1.8106572,64.0,1.2647146,64.0
293,1,21.7,-1.809984,64.0,1.2698721,64.0
294,1,21.7166667,-1.8093108,64.0,1.2750295,64.0
295,1,21.7333333,-1.8086376,64.0,1.280187,64.0
296,1,21.75,-1.8079643,64.0,1.2853445,64.0
297,1,21.7666667,-1.8072911,64.0,1.2905019,64.0
298,1,21.7833333,-1.8066179,64.0,1.2956594,64.0
299,1,21.8,-1.8059447,64.0,1.3008169,64.0
300,1,21.8166667,-1.8052714,64.0,1.3059743,64.0
301,1,21.8333333,-1.8035907,64.0,1.3111318,64.0
302,1,21.85,-1.8019099,64.0,1.3162892,64.0
303,1,21.8666667,-1.8002291,64.0,1.3214467,64.0
304,1,21.8833333,-1.7985483,64.0,1.3266042,64.0
305,1,21.9,-1.7968676,64.0,1.3317616,64.0
306,1,21.9166667,-1.7951868,64.0,1.3369191,64.0
307,1,21.9333333,-1.7932679,64.0,1.3434337,64.0
308,1,21.95,-1.7913491,64.0,1.3499483,64.0
309,1,21.9666667,-1.7894302,64.0,1.3564629,64.0
310,1,21.9833333,-1.7875113,64.0,1.3629775,64.0
311,1,22.0,-1.7855925,64.0,1.3694921,64.0
312,1,22.0166667,-1.7836736,64.0,1.3760067,64.0
313,1,22.0333333,-1.7817547,64.0,1.3825213,64.0
314,1,22.05,-1.7798358,64.0,1.389036,64.0
315,1,22.0666667,-1.777917,64.0,1.3955506,64.0
316,1,22.0833333,-1.7759981,64.0,1.4020652,64.0
317,1,22.1,-1.7740792,64.0,1.4085798,64.0
318,1,22.1166667,-1.7721604,64.0,1.4150944,64.0
319,1,22.1333333,-1.7702415,64.0,1.421609,64.0
320,1,22.15,-1.7683226,64.0,1.4281236,64.0
321,1,22.1666667,-1.7664038,64.0,1.4346382,64.0
322,1,22.1833333,-1.7644849,64.0,1.4411528,64.0
323,1,22.2,-1.762566,64.0,1.4476674,64.0
324,1,22.2166667,-1.7606472,64.0,1.454182,64.0
325,1,22.2333333,-1.7587283,64.0,1.4606966,64.0
326,1,22.25,-1.7568094,64.0,1.4672112,64.0
327,1,22.2666667,-1.7543906,64.0,1.4732258,64.0
328,1,22.2833333,-1.7519717,64.0,1.4792404,64.0
329,1,22.3,-1.7495528,64.0,1.4852551,64.0
330,1,22.3166667,-1.747134,64.0,1.4912697,64.0
331,1,22.3333333,-1.7447151,64.0,1.4972843,64.0
332,1,22.35,-1.7422962,64.0,1.5032989,64.0
333,1,22.3666667,-1.7398774,64.0,1.5093135,64.0
334,1,22.3833333,-1.7374585,64.0,1.5153281,64.0
335,1,22.4,-1.7350396,64.0,1.5213427,64.0
336,1,22.4166667,-1.7326208,64.0,1.5273573,64.0
337,1,22.4333333,-1.7302019,64.0,1.5333719,64.0
338,1,22.45,-1.727783,64.0,1.5393865,64.0
339,1,22.4666667,-1.7253642,64.0,1.5454011,64.0
340,1,22.4833333,-1.7229453,64.0,1.5514157,64.0
341,1,22.5,-1.7205264,64.0,1.5574303,64.0
342,1,22.5166667,-1.7181075,64.0,1.5634449,64.0
343,1,22.5333333,-1.7156887,64.0,1.5694596,64.0
344,1,22.55,-1.7132698,64.0,1.5754742,64.0
345,1,22.5666667,-1.7108509,64.0,1.5814888,64.0
346,1,22.5833333,-1.7084321,64.0,1.5875034,64.0
347,1,22.6,-1.7067513,64.0,1.593137,64.0
348,1,22.6166667,-1.7050705,64.0,1.5987707,64.0
349,1,22.6333333,-1.7033898,64.0,1.6044043,64.0
350,1,22.65,-1.701709,64.0,1.610038,64.0
351,1,22.6666667,-1.7000282,64.0,1.6156716,64.0
352,1,22.6833333,-1.6983474,64.0,1.6213053,64.0
353,1,22.7,-1.6966667,64.0,1.626939,64.0
354,1,22.7166667,-1.6949859,64.0,1.6325726,64.0
355,1,22.7333333,-1.6933051,64.0,1.6382063,64.0
356,1,22.75,-1.6916243,64.0,1.6438399,64.0
357,1,22.7666667,-1.6899436,64.0,1.6494736,64.0
358,1,22.7833333,-1.6882628,64.0,1.6551072,64.0
359,1,22.8,-1.686582,64.0,1.6607409,64.0
360,1,22.8166667,-1.6849013,64.0,1.6663745,64.0
361,1,22.8333333,-1.6832205,64.0,1.6720082,64.0
362,1,22.85,-1.6815397,64.0,1.6776418,64.0
363,1,22.8666667,-1.6798589,64.0,1.6832755,64.0
364,1,22.8833333,-1.6781782,64.0,1.6889091,64.0
365,1,22.9,-1.6764974,64.0,1.6945428,64.0
366,1,22.9166667,-1.6748166,64.0,1.7001765,64.0
367,1,22.9333333,-1.6731358,64.0,1.7058101,64.0
368,1,22.95,-1.670717,64.0,1.7118247,64.0
369,1,22.9666667,-1.6682981,64.0,1.7178393,64.0
370,1,22.9833333,-1.6658792,64.0,1.7238539,64.0
371,1,23.0,-1.6634604,64.0,1.7298685,64.0
372,1,23.0166667,-1.6610415,64.0,1.7358831,64.0
373,1,23.0333333,-1.6586226,64.0,1.7418978,64.0
374,1,23.05,-1.6562038,64.0,1.7479124,64.0
375,1,23.0666667,-1.6537849,64.0,1.753927,64.0
376,1,23.0833333,-1.651366,64.0,1.7599416,64.0
377,1,23.1,-1.6489472,64.0,1.7659562,64.0
378,1,23.1166667,-1.6465283,64.0,1.7719708,64.0
379,1,23.1333333,-1.6441094,64.0,1.7779854,64.0
380,1,23.15,-1.6416906,64.0,1.784,64.0
381,1,23.1666667,-1.6392717,64.0,1.7878228,64.0
382,1,23.1833333,-1.6368528,64.0,1.7916456,64.0
383,1,23.2,-1.634434,64.0,1.7954684,64.0
384,1,23.2166667,-1.6320151,64.0,1.7992911,64.0
385,1,23.2333333,-1.6295962,64.0,1.8031139,64.0
386,1,23.25,-1.6271774,64.0,1.8069367,64.0
387,1,23.2666667,-1.6247585,64.0,1.8107595,64.0
388,1,23.2833333,-1.6223396,64.0,1.8150823,64.0
389,1,23.3,-1.6199208,64.0,1.8194051,64.0
390,1,23.3166667,-1.6175019,64.0,1.8237278,64.0
391,1,23.3333333,-1.615083,64.0,1.8280506,64.0
392,1,23.35,-1.6126642,64.0,1.8323734,64.0
393,1,23.3666667,-1.6102453,64.0,1.8366962,64.0
394,1,23.3833333,-1.6078264,64.0,1.841019,64.0
395,1,23.4,-1.6054075,64.0,1.8453418,64.0
396,1,23.4166667,-1.6029887,64.0,1.8496646,64.0
397,1,23.4333333,-1.6005698,64.0,1.8539873,64.0
398,1,23.45,-1.5981509,64.0,1.8583101,64.0
399,1,23.4666667,-1.5957321,64.0,1.8626329,64.0
400,1,23.4833333,-1.5933132,64.0,1.8669557,64.0
401,1,23.5,-1.5908943,64.0,1.8712785,64.0
402,1,23.5166667,-1.5884755,64.0,1.8756013,64.0
403,1,23.5333333,-1.5860566,64.0,1.8799241,64.0
404,1,23.55,-1.5836377,64.0,1.8842468,64.0
405,1,23.5666667,-1.5812189,64.0,1.8885696,64.0
406,1,23.5833333,-1.5788,64.0,1.8928924,64.0
407,1,23.6,-1.577213,64.0,1.8972152,64.0
408,1,23.6166667,-1.5763642,64.0,1.900657,64.0
409,1,23.6333333,-1.5755153,64.0,1.9040989,64.0
410,1,23.65,-1.5746665,64.0,1.9075407,64.0
411,1,23.6666667,-1.5738176,64.0,1.9109825,64.0
412,1,23.6833333,-1.5729687,64.0,1.9144244,64.0
413,1,23.7,-1.5721199,64.0,1.9178662,64.0
414,1,23.7166667,-1.571271,64.0,1.921308,64.0
415,1,23.7333333,-1.5704222,64.0,1.9247498,64.0
416,1,23.75,-1.5695733,64.0,1.9281917,64.0
417,1,23.7666667,-1.5687244,64.0,1.9316335,64.0
418,1,23.7833333,-1.5678756,64.0,1.9350753,64.0
419,1,23.8,-1.5670267,64.0,1.9385172,64.0
420,1,23.8166667,-1.5661778,64.0,1.941959,64.0
421,1,23.8333333,-1.565329,64.0,1.9454008,64.0
422,1,23.85,-1.5644801,64.0,1.9488427,64.0
423,1,23.8666667,-1.5636313,64.0,1.9522845,64.0
424,1,23.8833333,-1.5627824,64.0,1.9557263,64.0
425,1,23.9,-1.5619335,64.0,1.9591682,64.0
426,1,23.9166667,-1.5610847,64.0,1.96261,64.0
427,1,23.9333333,-1.5602358,64.0,1.9660518,64.0
428,1,23.95,-1.559387,64.0,1.9694937,64.0
429,1,23.9666667,-1.5578,64.0,1.9738165,64.0
430,1,23.9833333,-1.556213,64.0,1.9781392,64.0
431,1,24.0,-1.5546261,64.0,1.982462,64.0
432,1,24.0166667,-1.5530391,64.0,1.9867848,64.0
433,1,24.0333333,-1.5514522,64.0,1.9911076,64.0
434,1,24.05,-1.5498652,64.0,1.9954304,64.0
435,1,24.0666667,-1.5482783,64.0,1.9997532,64.0
436,1,24.0833333,-1.5466913,64.0,2.0040759,64.0
437,1,24.1,-1.5451043,64.0,2.0083987,64.0
438,1,24.1166667,-1.5435174,64.0,2.0127215,64.0
439,1,24.1333333,-1.5419304,64.0,2.0170443,64.0
440,1,24.15,-1.5403435,64.0,2.0213671,64.0
441,1,24.1666667,-1.5387565,64.0,2.0256899,64.0
442,1,24.1833333,-1.5371696,64.0,2.0300127,64.0
443,1,24.2,-1.5355826,64.0,2.0343354,64.0
444,1,24.2166667,-1.5339957,64.0,2.0386582,64.0
445,1,24.2333333,-1.5324087,64.0,2.042981,64.0
446,1,24.25,-1.5308217,64.0,2.0473038,64.0
447,1,24.2666667,-1.5292348,64.0,2.0516266,64.0
448,1,24.2833333,-1.5276478,64.0,2.0559494,64.0
449,1,24.3,-1.5255609,64.0,2.0607722,64.0
450,1,24.3166667,-1.5234739,64.0,2.0655949,64.0
451,1,24.3333333,-1.521387,64.0,2.0704177,64.0
452,1,24.35,-1.5193,64.0,2.0752405,64.0
453,1,24.3666667,-1.517213,64.0,2.0800633,64.0
454,1,24.3833333,-1.5151261,64.0,2.0848861,64.0
455,1,24.4,-1.5130391,64.0,2.0897089,64.0
456,1,24.4166667,-1.5109522,64.0,2.0945316,64.0
457,1,24.4333333,-1.5088652,64.0,2.0993544,64.0
458,1,24.45,-1.5067783,64.0,2.1041772,64.0
459,1,24.4666667,-1.5046913,64.0,2.109,64.0
460,1,24.4833333,-1.5026043,64.0,2.1138228,64.0
461,1,24.5,-1.5005174,64.0,2.1186456,64.0
462,1,24.5166667,-1.4984304,64.0,2.1234684,64.0
