Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
8,27.4,-4.4185347,85.9166667,-2.6567223,85.9166667
9,27.4,-4.1185558,84.9166667,-2.4167223,84.9166667
10,27.4,-3.8807985,84.9166667,-2.2367223,84.9166667
11,27.4,-3.6481501,83.9166667,-2.1467223,83.9166667
12,27.4,-3.4308424,82.9166667,-1.9367223,82.9166667
13,27.4,-3.2081501,80.9166667,-1.73403,80.9166667
14,27.4,-3.0008424,79.9166667,-1.5467223,79.9166667
15,27.4,-2.7781501,78.9166667,-1.3467223,78.9166667
16,27.4,-2.5181501,78.9166667,-1.1567223,78.9166667
17,27.4,-2.3081501,77.9166667,-0.98403,77.9166667
18,27.4,-2.0954578,78.9166667,-0.79403,78.9166667
19,27.4,-1.8754578,77.9166667,-0.62403,77.9166667
20,27.4,-1.6654578,76.9166667,-0.4613377,76.9166667
21,27.4,-1.4527655,75.9166667,-0.2813377,75.9166667
1,27.4166667,-6.2236455,90.9166667,-4.3438136,90.9166667
2,27.4166667,-5.945757,89.9166667,-4.0638136,89.9166667
3,27.4166667,-5.7143633,88.9166667,-3.8238136,88.9166667
4,27.4166667,-5.4482462,88.9166667,-3.5776598,88.9166667
5,27.4166667,-5.3797861,87.9166667,-3.3945829,87.9166667
6,27.4166667,-5.1032172,86.9166667,-3.1276598,86.9166667
7,27.4166667,-4.6725059,86.9166667,-2.8945829,86.9166667
8,27.4166667,-4.4222964,85.9166667,-2.6576598,85.9166667
9,27.4166667,-4.1215635,84.9166667,-2.4176598,84.9166667
10,27.4166667,-3.8842163,84.9166667,-2.2376598,84.9166667
11,27.4166667,-3.6510999,83.9166667,-2.1476598,83.9166667
12,27.4166667,-3.4341768,82.9166667,-1.9376598,82.9166667
13,27.4166667,-3.2110999,80.9166667,-1.7345829,80.9166667
14,27.4166667,-3.0041768,79.9166667,-1.5476598,79.9166667
15,27.4166667,-2.7810999,78.9166667,-1.3476598,78.9166667
16,27.4166667,-2.5210999,78.9166667,-1.1576598,78.9166667
17,27.4166667,-2.3110999,77.9166667,-0.9845829,77.9166667
18,27.4166667,-2.0980229,78.9166667,-0.7945829,78.9166667
19,27.4166667,-1.8780229,77.9166667,-0.6245829,77.9166667
20,27.4166667,-1.6680229,76.9166667,-0.4615059,76.9166667
21,27.4166667,-1.454946,75.9166667,-0.2815059,75.9166667
1,27.4333333,-6.2285226,90.9166667,-4.3455203,90.9166667
2,27.4333333,-5.9499381,89.9166667,-4.0655203,89.9166667
3,27.4333333,-5.7189029,88.9166667,-3.8255203,88.9166667
4,27.4333333,-5.4534843,88.9166667,-3.5785973,88.9166667
5,27.4333333,-5.3837659,87.9166667,-3.3951357,87.9166667
6,27.4333333,-5.1060064,86.9166667,-3.1285973,86.9166667
7,27.4333333,-4.6747061,86.9166667,-2.8951357,86.9166667
8,27.4333333,-4.4260581,85.9166667,-2.6585973,85.9166667
9,27.4333333,-4.1245712,84.9166667,-2.4185973,84.9166667
10,27.4333333,-3.8876342,84.9166667,-2.2385973,84.9166667
11,27.4333333,-3.6540496,83.9166667,-2.1485973,83.9166667
12,27.4333333,-3.4375111,82.9166667,-1.9385973,82.9166667
13,27.4333333,-3.2140496,80.9166667,-1.7351357,80.9166667
14,27.4333333,-3.0075111,79.9166667,-1.5485973,79.9166667
15,27.4333333,-2.7840496,78.9166667,-1.3485973,78.9166667
16,27.4333333,-2.5240496,78.9166667,-1.1585973,78.9166667
17,27.4333333,-2.3140496,77.9166667,-0.9851357,77.9166667
18,27.4333333,-2.1005881,78.9166667,-0.7951357,78.9166667
19,27.4333333,-1.8805881,77.9166667,-0.6251357,77.9166667
20,27.4333333,-1.6705881,76.9166667,-0.4616742,76.9166667
21,27.4333333,-1.4571265,75.9166667,-0.2816742,75.9166667
1,27.45,-6.2333997,90.9166667,-4.347227,90.9166667
2,27.45,-5.9541192,89.9166667,-4.067227,89.9166667
3,27.45,-5.7234424,88.9166667,-3.827227,88.9166667
4,27.45,-5.4587225,88.9166667,-3.5795347,88.9166667
5,27.45,-5.3877457,87.9166667,-3.3956886,87.9166667
6,27.45,-5.1087955,86.9166667,-3.1295347,86.9166667
7,27.45,-4.6769064,86.9166667,-2.8956886,86.9166667
8,27.45,-4.4298198,85.9166667,-2.6595347,85.9166667
9,27.45,-4.1275789,84.9166667,-2.4195347,84.9166667
10,27.45,-3.8910521,84.9166667,-2.2395347,84.9166667
11,27.45,-3.6569993,83.9166667,-2.1495347,83.9166667
12,27.45,-3.4408455,82.9166667,-1.9395347,82.9166667
13,27.45,-3.2169993,80.9166667,-1.7356886,80.9166667
14,27.45,-3.0108455,79.9166667,-1.5495347,79.9166667
15,27.45,-2.7869993,78.9166667,-1.3495347,78.9166667
16,27.45,-2.5269993,78.9166667,-1.1595347,78.9166667
17,27.45,-2.3169993,77.9166667,-0.9856886,77.9166667
18,27.45,-2.1031532,78.9166667,-0.7956886,78.9166667
19,27.45,-1.8831532,77.9166667,-0.6256886,77.9166667
20,27.45,-1.6731532,76.9166667,-0.4618424,76.9166667
21,27.45,-1.459307,75.9166667,-0.2818424,75.9166667
1,27.4666667,-6.2382767,90.9166667,-4.3489337,90.9166667
2,27.4666667,-5.9583003,89.9166667,-4.0689337,89.9166667
3,27.4666667,-5.727982,88.9166667,-3.8289337,88.9166667
4,27.4666667,-5.4639606,88.9166667,-3.5804722,88.9166667
5,27.4666667,-5.3917255,87.9166667,-3.3962414,87.9166667
6,27.4666667,-5.1115847,86.9166667,-3.1304722,86.9166667
7,27.4666667,-4.6791066,86.9166667,-2.8962414,86.9166667
8,27.4666667,-4.4335815,85.9166667,-2.6604722,85.9166667
9,27.4666667,-4.1305866,84.9166667,-2.4204722,84.9166667
10,27.4666667,-3.8944699,84.9166667,-2.2404722,84.9166667
11,27.4666667,-3.6599491,83.9166667,-2.1504722,83.9166667
12,27.4666667,-3.4441798,82.9166667,-1.9404722,82.9166667
13,27.4666667,-3.2199491,80.9166667,-1.7362414,80.9166667
14,27.4666667,-3.0141798,79.9166667,-1.5504722,79.9166667
15,27.4666667,-2.7899491,78.9166667,-1.3504722,78.9166667
16,27.4666667,-2.5299491,78.9166667,-1.1604722,78.9166667
17,27.4666667,-2.3199491,77.9166667,-0.9862414,77.9166667
18,27.4666667,-2.1057183,78.9166667,-0.7962414,78.9166667
19,27.4666667,-1.8857183,77.9166667,-0.6262414,77.9166667
20,27.4666667,-1.6757183,76.9166667,-0.4620107,76.9166667
21,27.4666667,-1.4614875,75.9166667,-0.2820107,75.9166667
1,27.4833333,-6.2431538,90.9166667,-4.3506404,90.9166667
2,27.4833333,-5.9624814,89.9166667,-4.0706404,89.9166667
3,27.4833333,-5.7325215,88.9166667,-3.8306404,88.9166667
4,27.4833333,-5.4691988,88.9166667,-3.5814097,88.9166667
5,27.4833333,-5.3957053,87.9166667,-3.3967943,87.9166667
6,27.4833333,-5.1143738,86.9166667,-3.1314097,86.9166667
7,27.4833333,-4.6813069,86.9166667,-2.8967943,86.9166667
8,27.4833333,-4.4373432,85.9166667,-2.6614097,85.9166667
9,27.4833333,-4.1335943,84.9166667,-2.4214097,84.9166667
10,27.4833333,-3.8978878,84.9166667,-2.2414097,84.9166667
11,27.4833333,-3.6628988,83.9166667,-2.1514097,83.9166667
12,27.4833333,-3.4475142,82.9166667,-1.9414097,82.9166667
13,27.4833333,-3.2228988,80.9166667,-1.7367943,80.9166667
14,27.4833333,-3.0175142,79.9166667,-1.5514097,79.9166667
15,27.4833333,-2.7928988,78.9166667,-1.3514097,78.9166667
16,27.4833333,-2.5328988,78.9166667,-1.1614097,78.9166667
17,27.4833333,-2.3228988,77.9166667,-0.9867943,77.9166667
18,27.4833333,-2.1082834,78.9166667,-0.7967943,78.9166667
19,27.4833333,-1.8882834,77.9166667,-0.6267943,77.9166667
20,27.4833333,-1.6782834,76.9166667,-0.4621789,76.9166667
21,27.4833333,-1.463668,75.9166667,-0.2821789,75.9166667
1,27.5,-6.2480308,90.9166667,-4.3523471,90.9166667
2,27.5,-5.9666625,89.9166667,-4.0723471,89.9166667
3,27.5,-5.7370611,88.9166667,-3.8323471,88.9166667
4,27.5,-5.4744369,88.9166667,-3.5823471,88.9166667
5,27.5,-5.3996852,87.9166667,-3.3973471,87.9166667
6,27.5,-5.117163,86.9166667,-3.1323471,86.9166667
7,27.5,-4.6835071,86.9166667,-2.8973471,86.9166667
8,27.5,-4.4411049,85.9166667,-2.6623471,85.9166667
9,27.5,-4.136602,84.9166667,-2.4223471,84.9166667
10,27.5,-3.9013057,84.9166667,-2.2423471,84.9166667
11,27.5,-3.6658485,83.9166667,-2.1523471,83.9166667
12,27.5,-3.4508485,82.9166667,-1.9423471,82.9166667
13,27.5,-3.2258485,80.9166667,-1.7373471,80.9166667
14,27.5,-3.0208485,79.9166667,-1.5523471,79.9166667
15,27.5,-2.7958485,78.9166667,-1.3523471,78.9166667
16,27.5,-2.5358485,78.9166667,-1.1623471,78.9166667
17,27.5,-2.3258485,77.9166667,-0.9873471,77.9166667
18,27.5,-2.1108485,78.9166667,-0.7973471,78.9166667
19,27.5,-1.8908485,77.9166667,-0.6273471,77.9166667
20,27.5,-1.6808485,76.9166667,-0.4623471,76.9166667
21,27.5,-1.4658485,75.9166667,-0.2823471,75.9166667
1,27.5166667,-6.2529079,90.9166667,-4.3540538,90.9166667
2,27.5166667,-5.9708436,89.9166667,-4.0740538,89.9166667
3,27.5166667,-5.7416006,88.9166667,-3.8340538,88.9166667
4,27.5166667,-5.4796751,88.9166667,-3.5832846,88.9166667
5,27.5166667,-5.403665,87.9166667,-3.3979,87.9166667
6,27.5166667,-5.1199521,86.9166667,-3.1332846,86.9166667
7,27.5166667,-4.6857074,86.9166667,-2.8979,86.9166667
8,27.5166667,-4.4448666,85.9166667,-2.6632846,85.9166667
9,27.5166667,-4.1396096,84.9166667,-2.4232846,84.9166667
10,27.5166667,-3.9047235,84.9166667,-2.2432846,84.9166667
11,27.5166667,-3.6687983,83.9166667,-2.1532846,83.9166667
12,27.5166667,-3.4541829,82.9166667,-1.9432846,82.9166667
13,27.5166667,-3.2287983,80.9166667,-1.7379,80.9166667
14,27.5166667,-3.0241829,79.9166667,-1.5532846,79.9166667
15,27.5166667,-2.7987983,78.9166667,-1.3532846,78.9166667
16,27.5166667,-2.5387983,78.9166667,-1.1632846,78.9166667
17,27.5166667,-2.3287983,77.9166667,-0.9879,77.9166667
18,27.5166667,-2.1134136,78.9166667,-0.7979,78.9166667
19,27.5166667,-1.8934136,77.9166667,-0.6279,77.9166667
20,27.5166667,-1.6834136,76.9166667,-0.4625154,76.9166667
21,27.5166667,-1.468029,75.9166667,-0.2825154,75.9166667
1,27.5333333,-6.257785,90.9166667,-4.3557605,90.9166667
2,27.5333333,-5.9750247,89.9166667,-4.0757605,89.9166667
3,27.5333333,-5.7461402,88.9166667,-3.8357605,88.9166667
4,27.5333333,-5.4849132,88.9166667,-3.5842221,88.9166667
5,27.5333333,-5.4076448,87.9166667,-3.3984529,87.9166667
6,27.5333333,-5.1227413,86.9166667,-3.1342221,86.9166667
7,27.5333333,-4.6879076,86.9166667,-2.8984529,86.9166667
8,27.5333333,-4.4486283,85.9166667,-2.6642221,85.9166667
9,27.5333333,-4.1426173,84.9166667,-2.4242221,84.9166667
10,27.5333333,-3.9081414,84.9166667,-2.2442221,84.9166667
11,27.5333333,-3.671748,83.9166667,-2.1542221,83.9166667
12,27.5333333,-3.4575172,82.9166667,-1.9442221,82.9166667
13,27.5333333,-3.231748,80.9166667,-1.7384529,80.9166667
14,27.5333333,-3.0275172,79.9166667,-1.5542221,79.9166667
15,27.5333333,-2.801748,78.9166667,-1.3542221,78.9166667
16,27.5333333,-2.541748,78.9166667,-1.1642221,78.9166667
17,27.5333333,-2.331748,77.9166667,-0.9884529,77.9166667
18,27.5333333,-2.1159788,78.9166667,-0.7984529,78.9166667
19,27.5333333,-1.8959788,77.9166667,-0.6284529,77.9166667
20,27.5333333,-1.6859788,76.9166667,-0.4626836,76.9166667
21,27.5333333,-1.4702095,75.9166667,-0.2826836,75.9166667
1,27.55,-6.262662,90.9166667,-4.3574673,90.9166667
2,27.55,-5.9792058,89.9166667,-4.0774673,89.9166667
3,27.55,-5.7506797,88.9166667,-3.8374673,88.9166667
4,27.55,-5.4901513,88.9166667,-3.5851596,88.9166667
5,27.55,-5.4116246,87.9166667,-3.3990057,87.9166667
6,27.55,-5.1255304,86.9166667,-3.1351596,86.9166667
7,27.55,-4.6901079,86.9166667,-2.8990057,86.9166667
8,27.55,-4.45239,85.9166667,-2.6651596,85.9166667
9,27.55,-4.145625,84.9166667,-2.4251596,84.9166667
10,27.55,-3.9115593,84.9166667,-2.2451596,84.9166667
11,27.55,-3.6746977,83.9166667,-2.1551596,83.9166667
12,27.55,-3.4608516,82.9166667,-1.9451596,82.9166667
13,27.55,-3.2346977,80.9166667,-1.7390057,80.9166667
14,27.55,-3.0308516,79.9166667,-1.5551596,79.9166667
15,27.55,-2.8046977,78.9166667,-1.3551596,78.9166667
16,27.55,-2.5446977,78.9166667,-1.1651596,78.9166667
17,27.55,-2.3346977,77.9166667,-0.9890057,77.9166667
18,27.55,-2.1185439,78.9166667,-0.7990057,78.9166667
19,27.55,-1.8985439,77.9166667,-0.6290057,77.9166667
20,27.55,-1.6885439,76.9166667,-0.4628519,76.9166667
21,27.55,-1.47239,75.9166667,-0.2828519,75.9166667
1,27.5666667,-6.2675391,90.9166667,-4.359174,90.9166667
2,27.5666667,-5.9833869,89.9166667,-4.079174,89.9166667
3,27.5666667,-5.7552192,88.9166667,-3.839174,88.9166667
4,27.5666667,-5.4953895,88.9166667,-3.586097,88.9166667
5,27.5666667,-5.4156044,87.9166667,-3.3995586,87.9166667
6,27.5666667,-5.1283195,86.9166667,-3.136097,86.9166667
7,27.5666667,-4.6923082,86.9166667,-2.8995586,86.9166667
8,27.5666667,-4.4561517,85.9166667,-2.666097,85.9166667
9,27.5666667,-4.1486327,84.9166667,-2.426097,84.9166667
10,27.5666667,-3.9149771,84.9166667,-2.246097,84.9166667
11,27.5666667,-3.6776475,83.9166667,-2.156097,83.9166667
12,27.5666667,-3.4641859,82.9166667,-1.946097,82.9166667
13,27.5666667,-3.2376475,80.9166667,-1.7395586,80.9166667
14,27.5666667,-3.0341859,79.9166667,-1.556097,79.9166667
15,27.5666667,-2.8076475,78.9166667,-1.356097,78.9166667
16,27.5666667,-2.5476475,78.9166667,-1.166097,78.9166667
17,27.5666667,-2.3376475,77.9166667,-0.9895586,77.9166667
18,27.5666667,-2.121109,78.9166667,-0.7995586,78.9166667
19,27.5666667,-1.901109,77.9166667,-0.6295586,77.9166667
20,27.5666667,-1.691109,76.9166667,-0.4630201,76.9166667
21,27.5666667,-1.4745705,75.9166667,-0.2830201,75.9166667
1,27.5833333,-6.2724161,90.9166667,-4.3608807,90.9166667
2,27.5833333,-5.987568,89.9166667,-4.0808807,89.9166667
3,27.5833333,-5.7597588,88.9166667,-3.8408807,88.9166667
4,27.5833333,-5.5006276,88.9166667,-3.5870345,88.9166667
5,27.5833333,-5.4195842,87.9166667,-3.4001114,87.9166667
6,27.5833333,-5.1311087,86.9166667,-3.1370345,86.9166667
7,27.5833333,-4.6945084,86.9166667,-2.9001114,86.9166667
8,27.5833333,-4.4599134,85.9166667,-2.6670345,85.9166667
9,27.5833333,-4.1516404,84.9166667,-2.4270345,84.9166667
10,27.5833333,-3.918395,84.9166667,-2.2470345,84.9166667
11,27.5833333,-3.6805972,83.9166667,-2.1570345,83.9166667
12,27.5833333,-3.4675203,82.9166667,-1.9470345,82.9166667
13,27.5833333,-3.2405972,80.9166667,-1.7401114,80.9166667
14,27.5833333,-3.0375203,79.9166667,-1.5570345,79.9166667
15,27.5833333,-2.8105972,78.9166667,-1.3570345,78.9166667
16,27.5833333,-2.5505972,78.9166667,-1.1670345,78.9166667
17,27.5833333,-2.3405972,77.9166667,-0.9901114,77.9166667
18,27.5833333,-2.1236741,78.9166667,-0.8001114,78.9166667
19,27.5833333,-1.9036741,77.9166667,-0.6301114,77.9166667
20,27.5833333,-1.6936741,76.9166667,-0.4631884,76.9166667
21,27.5833333,-1.476751,75.9166667,-0.2831884,75.9166667
1,27.6,-6.2772932,90.9166667,-4.3625874,90.9166667
2,27.6,-5.9917491,89.9166667,-4.0825874,89.9166667
3,27.6,-5.7642983,88.9166667,-3.8425874,88.9166667
4,27.6,-5.5058658,88.9166667,-3.587972,88.9166667
5,27.6,-5.4235641,87.9166667,-3.4006643,87.9166667
6,27.6,-5.1338978,86.9166667,-3.137972,86.9166667
7,27.6,-4.6967087,86.9166667,-2.9006643,86.9166667
8,27.6,-4.4636751,85.9166667,-2.667972,85.9166667
9,27.6,-4.1546481,84.9166667,-2.427972,84.9166667
10,27.6,-3.9218129,84.9166667,-2.247972,84.9166667
11,27.6,-3.6835469,83.9166667,-2.157972,83.9166667
12,27.6,-3.4708546,82.9166667,-1.947972,82.9166667
13,27.6,-3.2435469,80.9166667,-1.7406643,80.9166667
14,27.6,-3.0408546,79.9166667,-1.557972,79.9166667
15,27.6,-2.8135469,78.9166667,-1.357972,78.9166667
16,27.6,-2.5535469,78.9166667,-1.167972,78.9166667
17,27.6,-2.3435469,77.9166667,-0.9906643,77.9166667
18,27.6,-2.1262392,78.9166667,-0.8006643,78.9166667
19,27.6,-1.9062392,77.9166667,-0.6306643,77.9166667
20,27.6,-1.6962392,76.9166667,-0.4633566,76.9166667
21,27.6,-1.4789315,75.9166667,-0.2833566,75.9166667
1,27.6166667,-6.2784573,90.9166667,-4.3642941,90.9166667
2,27.6166667,-5.9922172,89.9166667,-4.0842941,89.9166667
3,27.6166667,-5.7651249,88.9166667,-3.8442941,88.9166667
4,27.6166667,-5.507391,88.9166667,-3.5889095,88.9166667
5,27.6166667,-5.4238309,87.9166667,-3.4012171,87.9166667
6,27.6166667,-5.132974,86.9166667,-3.1389095,86.9166667
7,27.6166667,-4.695196,86.9166667,-2.9012171,86.9166667
8,27.6166667,-4.4637239,85.9166667,-2.6689095,85.9166667
9,27.6166667,-4.1539428,84.9166667,-2.4289095,84.9166667
10,27.6166667,-3.9215178,84.9166667,-2.2489095,84.9166667
11,27.6166667,-3.6827837,83.9166667,-2.1589095,83.9166667
12,27.6166667,-3.470476,82.9166667,-1.9489095,82.9166667
13,27.6166667,-3.2427837,80.9166667,-1.7412171,80.9166667
14,27.6166667,-3.040476,79.9166667,-1.5589095,79.9166667
15,27.6166667,-2.8127837,78.9166667,-1.3589095,78.9166667
16,27.6166667,-2.5527837,78.9166667,-1.1689095,78.9166667
17,27.6166667,-2.3427837,77.9166667,-0.9912171,77.9166667
18,27.6166667,-2.1250914,78.9166667,-0.8012171,78.9166667
19,27.6166667,-1.9050914,77.9166667,-0.6312171,77.9166667
20,27.6166667,-1.6950914,76.9166667,-0.4635248,76.9166667
21,27.6166667,-1.4773991,75.9166667,-0.2835248,75.9166667
1,27.6333333,-6.2796214,90.9166667,-4.3660008,90.9166667
2,27.6333333,-5.9926854,89.9166667,-4.0860008,89.9166667
3,27.6333333,-5.7659516,88.9166667,-3.8460008,88.9166667
4,27.6333333,-5.5089162,88.9166667,-3.5898469,88.9166667
5,27.6333333,-5.4240978,87.9166667,-3.40177,87.9166667
6,27.6333333,-5.1320502,86.9166667,-3.1398469,86.9166667
7,27.6333333,-4.6936833,86.9166667,-2.90177,86.9166667
8,27.6333333,-4.4637726,85.9166667,-2.6698469,85.9166667
9,27.6333333,-4.1532376,84.9166667,-2.4298469,84.9166667
10,27.6333333,-3.9212227,84.9166667,-2.2498469,84.9166667
11,27.6333333,-3.6820205,83.9166667,-2.1598469,83.9166667
12,27.6333333,-3.4700974,82.9166667,-1.9498469,82.9166667
13,27.6333333,-3.2420205,80.9166667,-1.74177,80.9166667
14,27.6333333,-3.0400974,79.9166667,-1.5598469,79.9166667
15,27.6333333,-2.8120205,78.9166667,-1.3598469,78.9166667
16,27.6333333,-2.5520205,78.9166667,-1.1698469,78.9166667
17,27.6333333,-2.3420205,77.9166667,-0.99177,77.9166667
18,27.6333333,-2.1239436,78.9166667,-0.80177,78.9166667
19,27.6333333,-1.9039436,77.9166667,-0.63177,77.9166667
20,27.6333333,-1.6939436,76.9166667,-0.4636931,76.9166667
21,27.6333333,-1.4758667,75.9166667,-0.2836931,75.9166667
1,27.65,-6.2807856,90.9166667,-4.3677075,90.9166667
2,27.65,-5.9931535,89.9166667,-4.0877075,89.9166667
3,27.65,-5.7667782,88.9166667,-3.8477075,88.9166667
4,27.65,-5.5104414,88.9166667,-3.5907844,88.9166667
5,27.65,-5.4243647,87.9166667,-3.4023229,87.9166667
6,27.65,-5.1311265,86.9166667,-3.1407844,86.9166667
7,27.65,-4.6921706,86.9166667,-2.9023229,86.9166667
8,27.65,-4.4638214,85.9166667,-2.6707844,85.9166667
9,27.65,-4.1525323,84.9166667,-2.4307844,84.9166667
10,27.65,-3.9209276,84.9166667,-2.2507844,84.9166667
11,27.65,-3.6812573,83.9166667,-2.1607844,83.9166667
12,27.65,-3.4697188,82.9166667,-1.9507844,82.9166667
13,27.65,-3.2412573,80.9166667,-1.7423229,80.9166667
14,27.65,-3.0397188,79.9166667,-1.5607844,79.9166667
15,27.65,-2.8112573,78.9166667,-1.3607844,78.9166667
16,27.65,-2.5512573,78.9166667,-1.1707844,78.9166667
17,27.65,-2.3412573,77.9166667,-0.9923229,77.9166667
18,27.65,-2.1227958,78.9166667,-0.8023229,78.9166667
19,27.65,-1.9027958,77.9166667,-0.6323229,77.9166667
20,27.65,-1.6927958,76.9166667,-0.4638613,76.9166667
21,27.65,-1.4743342,75.9166667,-0.2838613,75.9166667
1,27.6666667,-6.2819497,90.9166667,-4.3694142,90.9166667
2,27.6666667,-5.9936217,89.9166667,-4.0894142,89.9166667
3,27.6666667,-5.7676048,88.9166667,-3.8494142,88.9166667
4,27.6666667,-5.5119666,88.9166667,-3.5917219,88.9166667
5,27.6666667,-5.4246316,87.9166667,-3.4028757,87.9166667
6,27.6666667,-5.1302027,86.9166667,-3.1417219,86.9166667
7,27.6666667,-4.6906579,86.9166667,-2.9028757,86.9166667
8,27.6666667,-4.4638702,85.9166667,-2.6717219,85.9166667
9,27.6666667,-4.1518271,84.9166667,-2.4317219,84.9166667
10,27.6666667,-3.9206326,84.9166667,-2.2517219,84.9166667
11,27.6666667,-3.6804941,83.9166667,-2.1617219,83.9166667
12,27.6666667,-3.4693403,82.9166667,-1.9517219,82.9166667
13,27.6666667,-3.2404941,80.9166667,-1.7428757,80.9166667
14,27.6666667,-3.0393403,79.9166667,-1.5617219,79.9166667
15,27.6666667,-2.8104941,78.9166667,-1.3617219,78.9166667
16,27.6666667,-2.5504941,78.9166667,-1.1717219,78.9166667
17,27.6666667,-2.3404941,77.9166667,-0.9928757,77.9166667
18,27.6666667,-2.1216479,78.9166667,-0.8028757,78.9166667
19,27.6666667,-1.9016479,77.9166667,-0.6328757,77.9166667
20,27.6666667,-1.6916479,76.9166667,-0.4640296,76.9166667
21,27.6666667,-1.4728018,75.9166667,-0.2840296,75.9166667
1,27.6833333,-6.2831138,90.9166667,-4.3711209,90.9166667
2,27.6833333,-5.9940899,89.9166667,-4.0911209,89.9166667
3,27.6833333,-5.7684314,88.9166667,-3.8511209,88.9166667
4,27.6833333,-5.5134918,88.9166667,-3.5926593,88.9166667
5,27.6833333,-5.4248984,87.9166667,-3.4034286,87.9166667
6,27.6833333,-5.1292789,86.9166667,-3.1426593,86.9166667
7,27.6833333,-4.6891453,86.9166667,-2.9034286,86.9166667
8,27.6833333,-4.4639189,85.9166667,-2.6726593,85.9166667
9,27.6833333,-4.1511218,84.9166667,-2.4326593,84.9166667
10,27.6833333,-3.9203375,84.9166667,-2.2526593,84.9166667
11,27.6833333,-3.6797309,83.9166667,-2.1626593,83.9166667
12,27.6833333,-3.4689617,82.9166667,-1.9526593,82.9166667
13,27.6833333,-3.2397309,80.9166667,-1.7434286,80.9166667
14,27.6833333,-3.0389617,79.9166667,-1.5626593,79.9166667
15,27.6833333,-2.8097309,78.9166667,-1.3626593,78.9166667
16,27.6833333,-2.5497309,78.9166667,-1.1726593,78.9166667
17,27.6833333,-2.3397309,77.9166667,-0.9934286,77.9166667
18,27.6833333,-2.1205001,78.9166667,-0.8034286,78.9166667
19,27.6833333,-1.9005001,77.9166667,-0.6334286,77.9166667
20,27.6833333,-1.6905001,76.9166667,-0.4641978,76.9166667
21,27.6833333,-1.4712694,75.9166667,-0.2841978,75.9166667
1,27.7,-6.2842779,90.9166667,-4.3728276,90.9166667
2,27.7,-5.994558,89.9166667,-4.0928276,89.9166667
3,27.7,-5.769258,88.9166667,-3.8528276,88.9166667
4,27.7,-5.515017,88.9166667,-3.5935968,88.9166667
5,27.7,-5.4251653,87.9166667,-3.4039814,87.9166667
6,27.7,-5.1283551,86.9166667,-3.1435968,86.9166667
7,27.7,-4.6876326,86.9166667,-2.9039814,86.9166667
8,27.7,-4.4639677,85.9166667,-2.6735968,85.9166667
9,27.7,-4.1504166,84.9166667,-2.4335968,84.9166667
10,27.7,-3.9200424,84.9166667,-2.2535968,84.9166667
11,27.7,-3.6789677,83.9166667,-2.1635968,83.9166667
12,27.7,-3.4685831,82.9166667,-1.9535968,82.9166667
13,27.7,-3.2389677,80.9166667,-1.7439814,80.9166667
14,27.7,-3.0385831,79.9166667,-1.5635968,79.9166667
15,27.7,-2.8089677,78.9166667,-1.3635968,78.9166667
16,27.7,-2.5489677,78.9166667,-1.1735968,78.9166667
17,27.7,-2.3389677,77.9166667,-0.9939814,77.9166667
18,27.7,-2.1193523,78.9166667,-0.8039814,78.9166667
19,27.7,-1.8993523,77.9166667,-0.6339814,77.9166667
20,27.7,-1.6893523,76.9166667,-0.464366,76.9166667
21,27.7,-1.4697369,75.9166667,-0.284366,75.9166667
1,27.7166667,-6.285442,90.9166667,-4.3745343,90.9166667
2,27.7166667,-5.9950262,89.9166667,-4.0945343,89.9166667
3,27.7166667,-5.7700846,88.9166667,-3.8545343,88.9166667
4,27.7166667,-5.5165422,88.9166667,-3.5945343,88.9166667
5,27.7166667,-5.4254322,87.9166667,-3.4045343,87.9166667
6,27.7166667,-5.1274313,86.9166667,-3.1445343,86.9166667
7,27.7166667,-4.6861199,86.9166667,-2.9045343,86.9166667
8,27.7166667,-4.4640164,85.9166667,-2.6745343,85.9166667
9,27.7166667,-4.1497113,84.9166667,-2.4345343,84.9166667
10,27.7166667,-3.9197473,84.9166667,-2.2545343,84.9166667
11,27.7166667,-3.6782045,83.9166667,-2.1645343,83.9166667
12,27.7166667,-3.4682045,82.9166667,-1.9545343,82.9166667
13,27.7166667,-3.2382045,80.9166667,-1.7445343,80.9166667
14,27.7166667,-3.0382045,79.9166667,-1.5645343,79.9166667
15,27.7166667,-2.8082045,78.9166667,-1.3645343,78.9166667
16,27.7166667,-2.5482045,78.9166667,-1.1745343,78.9166667
17,27.7166667,-2.3382045,77.9166667,-0.9945343,77.9166667
18,27.7166667,-2.1182045,78.9166667,-0.8045343,78.9166667
19,27.7166667,-1.8982045,77.9166667,-0.6345343,77.9166667
20,27.7166667,-1.6882045,76.9166667,-0.4645343,76.9166667
21,27.7166667,-1.4682045,75.9166667,-0.2845343,75.9166667
1,27.7333333,-6.2866062,90.9166667,-4.3765829,90.9166667
2,27.7333333,-5.9954943,89.9166667,-4.0965829,89.9166667
3,27.7333333,-5.7709112,88.9166667,-3.8562125,88.9166667
4,27.7333333,-5.5180674,88.9166667,-3.5962125,88.9166667
5,27.7333333,-5.4256991,87.9166667,-3.4058421,87.9166667
6,27.7333333,-5.1265075,86.9166667,-3.1458421,86.9166667
7,27.7333333,-4.6846072,86.9166667,-2.9058421,86.9166667
