,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
38,1,21.9166667,-9.4456015,60.75,-2.7909741,60.75
39,1,21.9333333,-9.447122,60.75,-2.7896416,60.75
40,1,21.95,-9.4486425,60.75,-2.7883091,60.75
41,1,21.9666667,-9.450163,60.75,-2.7869766,60.75
42,1,21.9833333,-9.4516835,60.75,-2.7856441,60.75
43,1,22.0,-9.453204,60.75,-2.7843116,60.75
44,1,22.0166667,-9.4547245,60.75,-2.7829791,60.75
45,1,22.0333333,-9.456245,60.75,-2.7816466,60.75
46,1,22.05,-9.4577655,60.75,-2.7803141,60.75
47,1,22.0666667,-9.459286,60.75,-2.7789817,60.75
48,1,22.0833333,-9.4608065,60.75,-2.7776492,60.75
49,1,22.1,-9.4623269,60.75,-2.7763167,60.75
50,1,22.1166667,-9.4638474,60.75,-2.7749842,60.75
51,1,22.1333333,-9.4653679,60.75,-2.7736517,60.75
52,1,22.15,-9.4668884,60.75,-2.7723192,60.75
53,1,22.1666667,-9.4684089,60.75,-2.7709867,60.75
54,1,22.1833333,-9.4699294,60.75,-2.7696542,60.75
55,1,22.2,-9.4714499,60.75,-2.7683217,60.75
56,1,22.2166667,-9.4729704,60.75,-2.7669892,60.75
57,1,22.2333333,-9.4744909,60.75,-2.7656568,60.75
58,1,22.25,-9.4760114,60.75,-2.7643243,60.75
59,1,22.2666667,-9.4775319,60.75,-2.7629918,60.75
60,1,22.2833333,-9.4790524,60.75,-2.7616593,60.75
61,1,22.3,-9.4805729,60.75,-2.7603268,60.75
62,1,22.3166667,-9.4814375,60.75,-2.7587255,60.75
63,1,22.3333333,-9.4823021,60.75,-2.7571242,60.75
64,1,22.35,-9.4831667,60.75,-2.7555229,60.75
65,1,22.3666667,-9.4840313,60.75,-2.7539216,60.75
66,1,22.3833333,-9.4848958,60.75,-2.7523203,60.75
67,1,22.4,-9.4857604,60.75,-2.750719,60.75
68,1,22.4166667,-9.486625,60.75,-2.7491176,60.75
69,1,22.4333333,-9.4874896,60.75,-2.7475163,60.75
70,1,22.45,-9.4883542,60.75,-2.745915,60.75
71,1,22.4666667,-9.4892188,60.75,-2.7443137,60.75
72,1,22.4833333,-9.4900833,60.75,-2.7427124,60.75
73,1,22.5,-9.4909479,60.75,-2.7411111,60.75
74,1,22.5166667,-9.4918125,60.75,-2.7395098,60.75
75,1,22.5333333,-9.4926771,60.75,-2.7379085,60.75
76,1,22.55,-9.4935417,60.75,-2.7363072,60.75
77,1,22.5666667,-9.4944063,60.75,-2.7347059,60.75
78,1,22.5833333,-9.4952708,60.75,-2.7331046,60.75
79,1,22.6,-9.4961354,60.75,-2.7315033,60.75
80,1,22.6166667,-9.497,60.75,-2.729902,60.75
81,1,22.6333333,-9.4978646,60.75,-2.7283007,60.75
82,1,22.65,-9.4987292,60.75,-2.7266993,60.75
83,1,22.6666667,-9.4995938,60.75,-2.725098,60.75
84,1,22.6833333,-9.5004583,60.75,-2.7234967,60.75
85,1,22.7,-9.5013229,60.75,-2.7218954,60.75
86,1,22.7166667,-9.5021875,60.75,-2.7202941,60.75
87,1,22.7333333,-9.5030521,60.75,-2.7186928,60.75
88,1,22.75,-9.5039167,60.75,-2.7170915,60.75
89,1,22.7666667,-9.5047812,60.75,-2.7154902,60.75
90,1,22.7833333,-9.5056458,60.75,-2.7138889,60.75
91,1,22.8,-9.5065104,60.75,-2.7122876,60.75
92,1,22.8166667,-9.5077083,60.75,-2.7112777,60.75
93,1,22.8333333,-9.5089063,60.75,-2.7102678,60.75
94,1,22.85,-9.5101042,60.75,-2.7092579,60.75
95,1,22.8666667,-9.5113021,60.75,-2.7082479,60.75
96,1,22.8833333,-9.5125,60.75,-2.707238,60.75
97,1,22.9,-9.5136979,60.75,-2.7062281,60.75
98,1,22.9166667,-9.5148958,60.75,-2.7052182,60.75
99,1,22.9333333,-9.5160938,60.75,-2.7042083,60.75
100,1,22.95,-9.5172917,60.75,-2.7031984,60.75
101,1,22.9666667,-9.5184896,60.75,-2.7021885,60.75
102,1,22.9833333,-9.5196875,60.75,-2.7011786,60.75
103,1,23.0,-9.5208854,60.75,-2.7001687,60.75
104,1,23.0166667,-9.5220833,60.75,-2.6991588,60.75
105,1,23.0333333,-9.5232812,60.75,-2.6981489,60.75
106,1,23.05,-9.5244792,60.75,-2.6971389,60.75
107,1,23.0666667,-9.5256771,60.75,-2.696129,60.75
108,1,23.0833333,-9.526875,60.75,-2.7005258,60.75
109,1,23.1,-9.5280729,60.75,-2.7049225,60.75
110,1,23.1166667,-9.5292708,60.75,-2.7093193,60.75
111,1,23.1333333,-9.5304688,60.75,-2.713716,60.75
112,1,23.15,-9.5316667,60.75,-2.7181128,60.75
113,1,23.1666667,-9.5328646,60.75,-2.7225095,60.75
114,1,23.1833333,-9.5340625,60.75,-2.7269062,60.75
115,1,23.2,-9.5352604,60.75,-2.731303,60.75
116,1,23.2166667,-9.5364583,60.75,-2.7356997,60.75
117,1,23.2333333,-9.5376563,60.75,-2.7400965,60.75
118,1,23.25,-9.5388542,60.75,-2.7444932,60.75
119,1,23.2666667,-9.5400521,60.75,-2.74889,60.75
120,1,23.2833333,-9.54125,60.75,-2.7532867,60.75
121,1,23.3,-9.5424479,60.75,-2.7576834,60.75
122,1,23.3166667,-9.5436458,60.75,-2.7620802,60.75
123,1,23.3333333,-9.5445104,60.75,-2.7658855,60.75
124,1,23.35,-9.545375,60.75,-2.7696909,60.75
125,1,23.3666667,-9.5462396,60.75,-2.7734962,60.75
126,1,23.3833333,-9.5471042,60.75,-2.7773016,60.75
127,1,23.4,-9.5479687,60.75,-2.7811069,60.75
128,1,23.4166667,-9.5488333,60.75,-2.7849123,60.75
129,1,23.4333333,-9.5496979,60.75,-2.7887176,60.75
130,1,23.45,-9.5505625,60.75,-2.792523,60.75
131,1,23.4666667,-9.5514271,60.75,-2.7963283,60.75
132,1,23.4833333,-9.5522917,60.75,-2.8001336,60.75
133,1,23.5,-9.5531563,60.75,-2.803939,60.75
134,1,23.5166667,-9.5540208,60.75,-2.8077443,60.75
135,1,23.5333333,-9.5548854,60.75,-2.8115497,60.75
136,1,23.55,-9.55575,60.75,-2.815355,60.75
137,1,23.5666667,-9.5566146,60.75,-2.8191604,60.75
138,1,23.5833333,-9.5574792,60.75,-2.8229657,60.75
139,1,23.6,-9.5583438,60.75,-2.8267711,60.75
140,1,23.6166667,-9.5592083,60.75,-2.8305764,60.75
141,1,23.6333333,-9.5600729,60.75,-2.8343818,60.75
142,1,23.65,-9.5609375,60.75,-2.8381871,60.75
143,1,23.6666667,-9.5618021,60.75,-2.8419925,60.75
144,1,23.6833333,-9.5626667,60.75,-2.8457978,60.75
145,1,23.7,-9.5637307,60.75,-2.8496031,60.75
146,1,23.7166667,-9.5647948,60.75,-2.8534085,60.75
147,1,23.7333333,-9.5658588,60.75,-2.8572138,60.75
148,1,23.75,-9.5669229,60.75,-2.8610192,60.75
149,1,23.7666667,-9.5679869,60.75,-2.8648245,60.75
150,1,23.7833333,-9.5690509,60.75,-2.8686299,60.75
151,1,23.8,-9.570115,60.75,-2.8724352,60.75
152,1,23.8166667,-9.571179,60.75,-2.8762406,60.75
153,1,23.8333333,-9.5725764,60.75,-2.8806373,60.75
154,1,23.85,-9.5739738,60.75,-2.8850341,60.75
155,1,23.8666667,-9.5753712,60.75,-2.8894308,60.75
156,1,23.8833333,-9.5767686,60.75,-2.8938275,60.75
157,1,23.9,-9.5781659,60.75,-2.8982243,60.75
158,1,23.9166667,-9.5795633,60.75,-2.902621,60.75
159,1,23.9333333,-9.5809607,60.75,-2.9070178,60.75
160,1,23.95,-9.5823581,60.75,-2.9114145,60.75
161,1,23.9666667,-9.5837555,60.75,-2.9158113,60.75
162,1,23.9833333,-9.5851528,60.75,-2.920208,60.75
163,1,24.0,-9.5865502,60.75,-2.9246047,60.75
164,1,24.0166667,-9.5879476,60.75,-2.9290015,60.75
165,1,24.0333333,-9.589345,60.75,-2.9333982,60.75
166,1,24.05,-9.5907424,60.75,-2.937795,60.75
167,1,24.0666667,-9.5921397,60.75,-2.9421917,60.75
168,1,24.0833333,-9.5935371,60.75,-2.9465885,60.75
169,1,24.1,-9.5949345,60.75,-2.9509852,60.75
170,1,24.1166667,-9.5963319,60.75,-2.955382,60.75
171,1,24.1333333,-9.5977293,60.75,-2.9597787,60.75
172,1,24.15,-9.5991266,60.75,-2.9641754,60.75
173,1,24.1666667,-9.600524,60.75,-2.9685722,60.75
174,1,24.1833333,-9.6019214,60.75,-2.9729689,60.75
175,1,24.2,-9.6033188,60.75,-2.9773657,60.75
176,1,24.2166667,-9.6047162,60.75,-2.9817624,60.75
177,1,24.2333333,-9.6061135,60.75,-2.9861592,60.75
178,1,24.25,-9.6075109,60.75,-2.9905559,60.75
179,1,24.2666667,-9.6089083,60.75,-2.9949526,60.75
180,1,24.2833333,-9.6103057,60.75,-2.9993494,60.75
181,1,24.3,-9.6117031,60.75,-3.0037461,60.75
182,1,24.3166667,-9.6131004,60.75,-3.0081429,60.75
183,1,24.3333333,-9.6144978,60.75,-3.0125396,60.75
184,1,24.35,-9.6155619,60.75,-3.0166783,60.75
185,1,24.3666667,-9.6166259,60.75,-3.020817,60.75
186,1,24.3833333,-9.61769,60.75,-3.0249557,60.75
187,1,24.4,-9.618754,60.75,-3.0290943,60.75
188,1,24.4166667,-9.619818,60.75,-3.033233,60.75
189,1,24.4333333,-9.6208821,60.75,-3.0373717,60.75
190,1,24.45,-9.6219461,60.75,-3.0415104,60.75
191,1,24.4666667,-9.6230102,60.75,-3.0456491,60.75
192,1,24.4833333,-9.6240742,60.75,-3.0497877,60.75
193,1,24.5,-9.6251383,60.75,-3.0539264,60.75
194,1,24.5166667,-9.6262023,60.75,-3.0580651,60.75
195,1,24.5333333,-9.6272664,60.75,-3.0622038,60.75
196,1,24.55,-9.6283304,60.75,-3.0663425,60.75
197,1,24.5666667,-9.6293945,60.75,-3.0704811,60.75
198,1,24.5833333,-9.6304585,60.75,-3.0746198,60.75
199,1,24.6,-9.6315226,60.75,-3.0787585,60.75
200,1,24.6166667,-9.6325866,60.75,-3.0828972,60.75
201,1,24.6333333,-9.6336507,60.75,-3.0870358,60.75
202,1,24.65,-9.6347147,60.75,-3.0911745,60.75
203,1,24.6666667,-9.6357787,60.75,-3.0953132,60.75
204,1,24.6833333,-9.6368428,60.75,-3.0994519,60.75
205,1,24.7,-9.6379068,60.75,-3.1035906,60.75
206,1,24.7166667,-9.6389709,60.75,-3.1077292,60.75
207,1,24.7333333,-9.6400349,60.75,-3.1118679,60.75
208,1,24.75,-9.641099,60.75,-3.1160066,60.75
209,1,24.7666667,-9.642163,60.75,-3.1201453,60.75
210,1,24.7833333,-9.6432271,60.75,-3.124284,60.75
211,1,24.8,-9.6442911,60.75,-3.1284226,60.75
212,1,24.8166667,-9.6453552,60.75,-3.1325613,60.75
213,1,24.8333333,-9.6464192,60.75,-3.1367,60.75
214,1,24.85,-9.6478166,60.75,-3.137169,60.75
215,1,24.8666667,-9.649214,60.75,-3.1376381,60.75
216,1,24.8833333,-9.6506114,60.75,-3.1381071,60.75
217,1,24.9,-9.6520087,60.75,-3.1385762,60.75
218,1,24.9166667,-9.6534061,60.75,-3.1390452,60.75
219,1,24.9333333,-9.6548035,60.75,-3.1395142,60.75
220,1,24.95,-9.6562009,60.75,-3.1399833,60.75
221,1,24.9666667,-9.6575983,60.75,-3.1404523,60.75
222,1,24.9833333,-9.6589956,60.75,-3.1409214,60.75
223,1,25.0,-9.660393,60.75,-3.1413904,60.75
224,1,25.0166667,-9.6617904,60.75,-3.1418594,60.75
225,1,25.0333333,-9.6631878,60.75,-3.1423285,60.75
226,1,25.05,-9.6645852,60.75,-3.1427975,60.75
227,1,25.0666667,-9.6659825,60.75,-3.1432666,60.75
228,1,25.0833333,-9.6673799,60.75,-3.1437356,60.75
229,1,25.1,-9.6687773,60.75,-3.1442046,60.75
230,1,25.1166667,-9.6701747,60.75,-3.1446737,60.75
231,1,25.1333333,-9.6715721,60.75,-3.1451427,60.75
232,1,25.15,-9.6729694,60.75,-3.1456118,60.75
233,1,25.1666667,-9.6743668,60.75,-3.1460808,60.75
234,1,25.1833333,-9.6757642,60.75,-3.1465498,60.75
235,1,25.2,-9.6771616,60.75,-3.1470189,60.75
236,1,25.2166667,-9.678559,60.75,-3.1474879,60.75
237,1,25.2333333,-9.6799563,60.75,-3.147957,60.75
238,1,25.25,-9.6813537,60.75,-3.148426,60.75
239,1,25.2666667,-9.6827511,60.75,-3.148895,60.75
240,1,25.2833333,-9.6841485,60.75,-3.1493641,60.75
241,1,25.3,-9.6855459,60.75,-3.1498331,60.75
242,1,25.3166667,-9.6869432,60.75,-3.1503022,60.75
243,1,25.3333333,-9.6883406,60.75,-3.1507712,60.75
244,1,25.35,-9.689738,60.75,-3.1512402,60.75
245,1,25.3666667,-9.6904687,60.75,-3.1514512,60.75
246,1,25.3833333,-9.6911994,60.75,-3.1516622,60.75
247,1,25.4,-9.6919301,60.75,-3.1518732,60.75
248,1,25.4166667,-9.6926608,60.75,-3.1520841,60.75
249,1,25.4333333,-9.6933916,60.75,-3.1522951,60.75
250,1,25.45,-9.6941223,60.75,-3.1525061,60.75
251,1,25.4666667,-9.694853,60.75,-3.1527171,60.75
252,1,25.4833333,-9.6955837,60.75,-3.152928,60.75
253,1,25.5,-9.6963144,60.75,-3.153139,60.75
254,1,25.5166667,-9.6970451,60.75,-3.15335,60.75
255,1,25.5333333,-9.6977758,60.75,-3.153561,60.75
256,1,25.55,-9.6985066,60.75,-3.153772,60.75
257,1,25.5666667,-9.6992373,60.75,-3.1539829,60.75
258,1,25.5833333,-9.699968,60.75,-3.1541939,60.75
259,1,25.6,-9.7006987,60.75,-3.1544049,60.75
260,1,25.6166667,-9.7014294,60.75,-3.1546159,60.75
261,1,25.6333333,-9.7021601,60.75,-3.1548268,60.75
262,1,25.65,-9.7028908,60.75,-3.1550378,60.75
263,1,25.6666667,-9.7036215,60.75,-3.1552488,60.75
264,1,25.6833333,-9.7043523,60.75,-3.1554598,60.75
265,1,25.7,-9.705083,60.75,-3.1556707,60.75
266,1,25.7166667,-9.7058137,60.75,-3.1558817,60.75
267,1,25.7333333,-9.7065444,60.75,-3.1560927,60.75
268,1,25.75,-9.7072751,60.75,-3.1563037,60.75
269,1,25.7666667,-9.7080058,60.75,-3.1565146,60.75
270,1,25.7833333,-9.7087365,60.75,-3.1567256,60.75
271,1,25.8,-9.7094672,60.75,-3.1569366,60.75
272,1,25.8166667,-9.710198,60.75,-3.1571476,60.75
273,1,25.8333333,-9.7109287,60.75,-3.1573585,60.75
274,1,25.85,-9.7116594,60.75,-3.1575695,60.75
275,1,25.8666667,-9.7133793,60.75,-3.1580386,60.75
276,1,25.8833333,-9.7150993,60.75,-3.1585076,60.75
277,1,25.9,-9.7168193,60.75,-3.1589766,60.75
278,1,25.9166667,-9.7185392,60.75,-3.1594457,60.75
279,1,25.9333333,-9.7202592,60.75,-3.1599147,60.75
280,1,25.95,-9.7219792,60.75,-3.1603838,60.75
281,1,25.9666667,-9.7236991,60.75,-3.1608528,60.75
282,1,25.9833333,-9.7254191,60.75,-3.1613218,60.75
283,1,26.0,-9.727139,60.75,-3.1617909,60.75
284,1,26.0166667,-9.728859,60.75,-3.1622599,60.75
285,1,26.0333333,-9.730579,60.75,-3.162729,60.75
286,1,26.05,-9.7322989,60.75,-3.163198,60.75
287,1,26.0666667,-9.7340189,60.75,-3.163667,60.75
288,1,26.0833333,-9.7357388,60.75,-3.1641361,60.75
289,1,26.1,-9.7374588,60.75,-3.1646051,60.75
290,1,26.1166667,-9.7391788,60.75,-3.1650742,60.75
291,1,26.1333333,-9.7408987,60.75,-3.1655432,60.75
292,1,26.15,-9.7426187,60.75,-3.1660122,60.75
293,1,26.1666667,-9.7443386,60.75,-3.1664813,60.75
294,1,26.1833333,-9.7460586,60.75,-3.1669503,60.75
295,1,26.2,-9.7477786,60.75,-3.1674194,60.75
296,1,26.2166667,-9.7494985,60.75,-3.1678884,60.75
297,1,26.2333333,-9.7512185,60.75,-3.1683574,60.75
298,1,26.25,-9.7529384,60.75,-3.1688265,60.75
299,1,26.2666667,-9.7546584,60.75,-3.1692955,60.75
300,1,26.2833333,-9.7563784,60.75,-3.1697646,60.75
301,1,26.3,-9.7580983,60.75,-3.1702336,60.75
302,1,26.3166667,-9.7598183,60.75,-3.1707026,60.75
303,1,26.3333333,-9.7615382,60.75,-3.1711717,60.75
304,1,26.35,-9.7632582,60.75,-3.1716407,60.75
305,1,26.3666667,-9.7649782,60.75,-3.1721098,60.75
306,1,26.3833333,-9.7657089,60.75,-3.1723207,60.75
307,1,26.4,-9.7664396,60.75,-3.1725317,60.75
308,1,26.4166667,-9.7671703,60.75,-3.1727427,60.75
309,1,26.4333333,-9.767901,60.75,-3.1729537,60.75
310,1,26.45,-9.7686317,60.75,-3.1731646,60.75
311,1,26.4666667,-9.7693624,60.75,-3.1733756,60.75
312,1,26.4833333,-9.7700932,60.75,-3.1735866,60.75
313,1,26.5,-9.7708239,60.75,-3.1737976,60.75
314,1,26.5166667,-9.7715546,60.75,-3.1740085,60.75
315,1,26.5333333,-9.7722853,60.75,-3.1742195,60.75
316,1,26.55,-9.773016,60.75,-3.1744305,60.75
317,1,26.5666667,-9.7737467,60.75,-3.1746415,60.75
318,1,26.5833333,-9.7744774,60.75,-3.1748524,60.75
319,1,26.6,-9.7752082,60.75,-3.1750634,60.75
320,1,26.6166667,-9.7759389,60.75,-3.1752744,60.75
321,1,26.6333333,-9.7766696,60.75,-3.1754854,60.75
322,1,26.65,-9.7774003,60.75,-3.1756963,60.75
323,1,26.6666667,-9.778131,60.75,-3.1759073,60.75
324,1,26.6833333,-9.7788617,60.75,-3.1761183,60.75
325,1,26.7,-9.7795924,60.75,-3.1763293,60.75
326,1,26.7166667,-9.7803231,60.75,-3.1765402,60.75
327,1,26.7333333,-9.7810539,60.75,-3.1767512,60.75
328,1,26.75,-9.7817846,60.75,-3.1769622,60.75
329,1,26.7666667,-9.7825153,60.75,-3.1771732,60.75
330,1,26.7833333,-9.783246,60.75,-3.1773841,60.75
331,1,26.8,-9.7839767,60.75,-3.1775951,60.75
332,1,26.8166667,-9.7847074,60.75,-3.1778061,60.75
333,1,26.8333333,-9.7854381,60.75,-3.1780171,60.75
334,1,26.85,-9.7861689,60.75,-3.178228,60.75
335,1,26.8666667,-9.7868996,60.75,-3.178439,60.75
336,1,26.8833333,-9.7886195,60.75,-3.1795532,60.75
337,1,26.9,-9.7903395,60.75,-3.1806674,60.75
338,1,26.9166667,-9.7920594,60.75,-3.1817816,60.75
339,1,26.9333333,-9.7937794,60.75,-3.1828958,60.75
340,1,26.95,-9.7954994,60.75,-3.18401,60.75
341,1,26.9666667,-9.7972193,60.75,-3.1851242,60.75
342,1,26.9833333,-9.7989393,60.75,-3.1862384,60.75
343,1,27.0,-9.8006592,60.75,-3.1873526,60.75
344,1,27.0166667,-9.8023792,60.75,-3.1884668,60.75
345,1,27.0333333,-9.8040992,60.75,-3.189581,60.75
346,1,27.05,-9.8058191,60.75,-3.1906952,60.75
347,1,27.0666667,-9.8075391,60.75,-3.1918094,60.75
348,1,27.0833333,-9.8092591,60.75,-3.1929236,60.75
349,1,27.1,-9.810979,60.75,-3.1940378,60.75
350,1,27.1166667,-9.812699,60.75,-3.195152,60.75
351,1,27.1333333,-9.8144189,60.75,-3.1962662,60.75
352,1,27.15,-9.8161389,60.75,-3.1973804,60.75
353,1,27.1666667,-9.8178589,60.75,-3.1984946,60.75
354,1,27.1833333,-9.8195788,60.75,-3.1996089,60.75
355,1,27.2,-9.8212988,60.75,-3.2007231,60.75
356,1,27.2166667,-9.8230187,60.75,-3.2018373,60.75
357,1,27.2333333,-9.8247387,60.75,-3.2029515,60.75
358,1,27.25,-9.8264587,60.75,-3.2040657,60.75
359,1,27.2666667,-9.8281786,60.75,-3.2051799,60.75
360,1,27.2833333,-9.8298986,60.75,-3.2062941,60.75
361,1,27.3,-9.8316185,60.75,-3.2074083,60.75
362,1,27.3166667,-9.8333385,60.75,-3.2085225,60.75
363,1,27.3333333,-9.8350585,60.75,-3.2096367,60.75
364,1,27.35,-9.8367784,60.75,-3.2107509,60.75
365,1,27.3666667,-9.8384984,60.75,-3.2118651,60.75
366,1,27.3833333,-9.8402183,60.75,-3.2129793,60.75
367,1,27.4,-9.8409491,60.75,-3.2131902,60.75
368,1,27.4166667,-9.8416798,60.75,-3.2134012,60.75
369,1,27.4333333,-9.8424105,60.75,-3.2136122,60.75
370,1,27.45,-9.8431412,60.75,-3.2138232,60.75
371,1,27.4666667,-9.8438719,60.75,-3.2140341,60.75
372,1,27.4833333,-9.8446026,60.75,-3.2142451,60.75
373,1,27.5,-9.8453333,60.75,-3.2144561,60.75
374,1,27.5166667,-9.8454682,60.75,-3.2146671,60.75
375,1,27.5333333,-9.8456031,60.75,-3.214878,60.75
376,1,27.55,-9.8457379,60.75,-3.215089,60.75
377,1,27.5666667,-9.8458728,60.75,-3.2153,60.75
378,2,21.2833333,-8.9475,60.75,-2.4896732,60.75
379,2,21.3,-8.9480313,60.75,-2.4877386,60.75
380,2,21.3166667,-8.9485625,60.75,-2.4858039,60.75
381,2,21.3333333,-8.9490938,60.75,-2.4838693,60.75
382,2,21.35,-8.949625,60.75,-2.4819346,60.75
383,2,21.3666667,-8.9501562,60.75,-2.48,60.75
384,2,21.3833333,-8.9506875,60.75,-2.4780654,60.75
385,2,21.4,-8.9512188,60.75,-2.4761307,60.75
386,2,21.4166667,-8.95175,60.75,-2.4741961,60.75
387,2,21.4333333,-8.9522813,60.75,-2.4722614,60.75
388,2,21.45,-8.9528125,60.75,-2.4703268,60.75
389,2,21.4666667,-8.9533438,60.75,-2.4683922,60.75
390,2,21.4833333,-8.953875,60.75,-2.4664575,60.75
391,2,21.5,-8.9544063,60.75,-2.4645229,60.75
392,2,21.5166667,-8.9549375,60.75,-2.4625882,60.75
393,2,21.5333333,-8.9554688,60.75,-2.4606536,60.75
394,2,21.55,-8.956,60.75,-2.458719,60.75
395,2,21.5666667,-8.9565313,60.75,-2.4567843,60.75
396,2,21.5833333,-8.9570625,60.75,-2.4548497,60.75
397,2,21.6,-8.9575938,60.75,-2.452915,60.75
398,2,21.6166667,-8.958125,60.75,-2.4509804,60.75
399,2,21.6333333,-8.9586562,60.75,-2.4490458,60.75
400,2,21.65,-8.9591875,60.75,-2.4471111,60.75
401,2,21.6666667,-8.9597188,60.75,-2.4451765,60.75
402,2,21.6833333,-8.96025,60.75,-2.4432418,60.75
403,2,21.7,-8.9607812,60.75,-2.4413072,60.75
404,2,21.7166667,-8.9613125,60.75,-2.4393725,60.75
405,2,21.7333333,-8.9618438,60.75,-2.4374379,60.75
406,2,21.75,-8.962375,60.75,-2.4355033,60.75
407,2,21.7666667,-8.9629063,60.75,-2.4335686,60.75
408,2,21.7833333,-8.9634375,60.75,-2.431634,60.75
409,2,21.8,-8.9646354,60.75,-2.4303015,60.75
410,2,21.8166667,-8.9658333,60.75,-2.428969,60.75
411,2,21.8333333,-8.9670313,60.75,-2.4276365,60.75
412,2,21.85,-8.9682292,60.75,-2.426304,60.75
413,2,21.8666667,-8.9694271,60.75,-2.4249715,60.75
414,2,21.8833333,-8.970625,60.75,-2.423639,60.75
415,2,21.9,-8.9718229,60.75,-2.4223066,60.75
416,2,21.9166667,-8.9730208,60.75,-2.4209741,60.75
417,2,21.9333333,-8.9742188,60.75,-2.4196416,60.75
418,2,21.95,-8.9754167,60.75,-2.4183091,60.75
419,2,21.9666667,-8.9766146,60.75,-2.4169766,60.75
420,2,21.9833333,-8.9778125,60.75,-2.4156441,60.75
421,2,22.0,-8.9790104,60.75,-2.4143116,60.75
422,2,22.0166667,-8.9802083,60.75,-2.4129791,60.75
423,2,22.0333333,-8.9814063,60.75,-2.4116466,60.75
424,2,22.05,-8.9826042,60.75,-2.4103141,60.75
425,2,22.0666667,-8.9838021,60.75,-2.4089817,60.75
426,2,22.0833333,-8.985,60.75,-2.4076492,60.75
427,2,22.1,-8.9861979,60.75,-2.4063167,60.75
428,2,22.1166667,-8.9873958,60.75,-2.4049842,60.75
429,2,22.1333333,-8.9885938,60.75,-2.4036517,60.75
430,2,22.15,-8.9897917,60.75,-2.4023192,60.75
431,2,22.1666667,-8.9909896,60.75,-2.4009867,60.75
432,2,22.1833333,-8.9921875,60.75,-2.3996542,60.75
433,2,22.2,-8.9933854,60.75,-2.3983217,60.75
434,2,22.2166667,-8.9945833,60.75,-2.3969892,60.75
435,2,22.2333333,-8.9957813,60.75,-2.3956568,60.75
436,2,22.25,-8.9969792,60.75,-2.3943243,60.75
437,2,22.2666667,-8.9981771,60.75,-2.3929918,60.75
438,2,22.2833333,-8.999375,60.75,-2.3916593,60.75
439,2,22.3,-9.0005729,60.75,-2.3903268,60.75
440,2,22.3166667,-9.0011042,60.75,-2.3883922,60.75
441,2,22.3333333,-9.0016354,60.75,-2.3864575,60.75
442,2,22.35,-9.0021667,60.75,-2.3845229,60.75
443,2,22.3666667,-9.0026979,60.75,-2.3825882,60.75
444,2,22.3833333,-9.0032292,60.75,-2.3806536,60.75
445,2,22.4,-9.0037604,60.75,-2.378719,60.75
446,2,22.4166667,-9.0042917,60.75,-2.3767843,60.75
