,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
81,1,17.5,-1.9504436,51.2,-6.0035866,51.2
82,1,17.5166667,-1.9488795,51.2,-6.0083478,51.2
83,1,17.5333333,-1.9473154,51.2,-6.0131089,51.2
84,1,17.55,-1.9457513,51.2,-6.0178701,51.2
85,1,17.5666667,-1.9441872,51.2,-6.0226313,51.2
86,1,17.5833333,-1.9426231,51.2,-6.0273925,51.2
87,1,17.6,-1.941059,51.2,-6.0321537,51.2
88,1,17.6166667,-1.9394949,51.2,-6.0369149,51.2
89,1,17.6333333,-1.9379308,51.2,-6.0416761,51.2
90,1,17.65,-1.9363667,51.2,-6.0464373,51.2
91,1,17.6666667,-1.9348026,51.2,-6.0511984,51.2
92,1,17.6833333,-1.9332385,51.2,-6.0559596,51.2
93,1,17.7,-1.9316744,51.2,-6.0607208,51.2
94,1,17.7166667,-1.9301103,51.2,-6.065482,51.2
95,1,17.7333333,-1.9285462,51.2,-6.0702432,51.2
96,1,17.75,-1.9269821,51.2,-6.0750044,51.2
97,1,17.7666667,-1.9254179,51.2,-6.0797656,51.2
98,1,17.7833333,-1.9238538,51.2,-6.0845267,51.2
99,1,17.8,-1.9222897,51.2,-6.0892879,51.2
100,1,17.8166667,-1.9207256,51.2,-6.0940491,51.2
101,1,17.8333333,-1.9191615,51.2,-6.0988103,51.2
102,1,17.85,-1.9175974,51.2,-6.1035715,51.2
103,1,17.8666667,-1.9160333,51.2,-6.1083327,51.2
104,1,17.8833333,-1.9144692,51.2,-6.1130939,51.2
105,1,17.9,-1.9129051,51.2,-6.1178551,51.2
106,1,17.9166667,-1.911341,51.2,-6.1226162,51.2
107,1,17.9333333,-1.9097769,51.2,-6.1273774,51.2
108,1,17.95,-1.9082128,51.2,-6.1321386,51.2
109,1,17.9666667,-1.9066487,51.2,-6.1368998,51.2
110,1,17.9833333,-1.9050846,51.2,-6.141661,51.2
111,1,18.0,-1.9035205,51.2,-6.1464222,51.2
112,1,18.0166667,-1.9019564,51.2,-6.1511834,51.2
113,1,18.0333333,-1.9003923,51.2,-6.1559445,51.2
114,1,18.05,-1.8988282,51.2,-6.1607057,51.2
115,1,18.0666667,-1.8972641,51.2,-6.1654669,51.2
116,1,18.0833333,-1.8957,51.2,-6.1702281,51.2
117,1,18.1,-1.8941359,51.2,-6.1749893,51.2
118,1,18.1166667,-1.8925718,51.2,-6.1797505,51.2
119,1,18.1333333,-1.8910077,51.2,-6.1845117,51.2
120,1,18.15,-1.8894436,51.2,-6.1892729,51.2
121,1,18.1666667,-1.8878795,51.2,-6.194034,51.2
122,1,18.1833333,-1.8863154,51.2,-6.1987952,51.2
123,1,18.2,-1.8847513,51.2,-6.2035564,51.2
124,1,18.2166667,-1.8831872,51.2,-6.2083176,51.2
125,1,18.2333333,-1.8816231,51.2,-6.2130788,51.2
126,1,18.25,-1.880059,51.2,-6.21784,51.2
127,1,18.2666667,-1.8784949,51.2,-6.2226012,51.2
128,1,18.2833333,-1.8769308,51.2,-6.2273623,51.2
129,1,18.3,-1.8753667,51.2,-6.2321235,51.2
130,1,18.3166667,-1.8738026,51.2,-6.2368847,51.2
131,1,18.3333333,-1.8722385,51.2,-6.2416459,51.2
132,1,18.35,-1.8706744,51.2,-6.2464071,51.2
133,1,18.3666667,-1.8691103,51.2,-6.2511683,51.2
134,1,18.3833333,-1.8675462,51.2,-6.2559295,51.2
135,1,18.4,-1.8659821,51.2,-6.2606906,51.2
136,1,18.4166667,-1.8644179,51.2,-6.2654518,51.2
137,1,18.4333333,-1.8628538,51.2,-6.270213,51.2
138,1,18.45,-1.8612897,51.2,-6.2749742,51.2
139,1,18.4666667,-1.8597256,51.2,-6.2797354,51.2
140,1,18.4833333,-1.8581615,51.2,-6.2844966,51.2
141,1,18.5,-1.8565974,51.2,-6.2892578,51.2
142,1,18.5166667,-1.8550333,51.2,-6.294019,51.2
143,1,18.5333333,-1.8534692,51.2,-6.2987801,51.2
144,1,18.55,-1.8519051,51.2,-6.3035413,51.2
145,1,18.5666667,-1.850341,51.2,-6.3083025,51.2
146,1,18.5833333,-1.8487769,51.2,-6.3130637,51.2
147,1,18.6,-1.8472128,51.2,-6.3178249,51.2
148,1,18.6166667,-1.8456487,51.2,-6.3225861,51.2
149,1,18.6333333,-1.8440846,51.2,-6.3273473,51.2
150,1,18.65,-1.8425205,51.2,-6.3321084,51.2
151,1,18.6666667,-1.8409564,51.2,-6.3368696,51.2
152,1,18.6833333,-1.8393923,51.2,-6.3416308,51.2
153,1,18.7,-1.8378282,51.2,-6.346392,51.2
154,1,18.7166667,-1.8362641,51.2,-6.3511532,51.2
155,1,18.7333333,-1.8347,51.2,-6.3559144,51.2
156,1,18.75,-1.8345961,51.2,-6.3609853,51.2
157,1,18.7666667,-1.8344922,51.2,-6.3660561,51.2
158,1,18.7833333,-1.8343883,51.2,-6.371127,51.2
159,1,18.8,-1.8342844,51.2,-6.3761979,51.2
160,1,18.8166667,-1.8341805,51.2,-6.3812688,51.2
161,1,18.8333333,-1.8340766,51.2,-6.3863396,51.2
162,1,18.85,-1.8339727,51.2,-6.3914105,51.2
163,1,18.8666667,-1.8338688,51.2,-6.3964814,51.2
164,1,18.8833333,-1.8337649,51.2,-6.4015523,51.2
165,1,18.9,-1.833661,51.2,-6.4066231,51.2
166,1,18.9166667,-1.8335571,51.2,-6.411694,51.2
167,1,18.9333333,-1.8334532,51.2,-6.4167649,51.2
168,1,18.95,-1.8333494,51.2,-6.4218358,51.2
169,1,18.9666667,-1.8332455,51.2,-6.4269067,51.2
170,1,18.9833333,-1.8331416,51.2,-6.4319775,51.2
171,1,19.0,-1.8330377,51.2,-6.4370484,51.2
172,1,19.0166667,-1.8329338,51.2,-6.4421193,51.2
173,1,19.0333333,-1.8328299,51.2,-6.4471902,51.2
174,1,19.05,-1.832726,51.2,-6.452261,51.2
175,1,19.0666667,-1.8326221,51.2,-6.4500603,51.2
176,1,19.0833333,-1.8325182,51.2,-6.4478595,51.2
177,1,19.1,-1.8324143,51.2,-6.4456588,51.2
178,1,19.1166667,-1.8323104,51.2,-6.4434581,51.2
179,1,19.1333333,-1.8322065,51.2,-6.4412573,51.2
180,1,19.15,-1.8321026,51.2,-6.4390566,51.2
181,1,19.1666667,-1.8319987,51.2,-6.4368558,51.2
182,1,19.1833333,-1.8318948,51.2,-6.4346551,51.2
183,1,19.2,-1.8317909,51.2,-6.4324543,51.2
184,1,19.2166667,-1.831687,51.2,-6.4302536,51.2
185,1,19.2333333,-1.8315831,51.2,-6.4280528,51.2
186,1,19.25,-1.8314792,51.2,-6.4258521,51.2
187,1,19.2666667,-1.8313753,51.2,-6.4236514,51.2
188,1,19.2833333,-1.8312714,51.2,-6.4214506,51.2
189,1,19.3,-1.8311675,51.2,-6.4192499,51.2
190,1,19.3166667,-1.8310636,51.2,-6.4170491,51.2
191,1,19.3333333,-1.8309597,51.2,-6.4148484,51.2
192,1,19.35,-1.8308558,51.2,-6.4126476,51.2
193,1,19.3666667,-1.8307519,51.2,-6.4104469,51.2
194,1,19.3833333,-1.8306481,51.2,-6.4082461,51.2
195,1,19.4,-1.8305442,51.2,-6.4060454,51.2
196,1,19.4166667,-1.8304403,51.2,-6.4038446,51.2
197,1,19.4333333,-1.8303364,51.2,-6.4016439,51.2
198,1,19.45,-1.8255798,51.2,-6.3994432,51.2
199,1,19.4666667,-1.8208233,51.2,-6.3972424,51.2
200,1,19.4833333,-1.8160667,51.2,-6.3950417,51.2
201,1,19.5,-1.8113101,51.2,-6.3928409,51.2
202,1,19.5166667,-1.8065536,51.2,-6.3906402,51.2
203,1,19.5333333,-1.801797,51.2,-6.3884394,51.2
204,1,19.55,-1.7970405,51.2,-6.3862387,51.2
205,1,19.5666667,-1.7922839,51.2,-6.3840379,51.2
206,1,19.5833333,-1.7875274,51.2,-6.3818372,51.2
207,1,19.6,-1.7827708,51.2,-6.3796365,51.2
208,1,19.6166667,-1.7780143,51.2,-6.3774357,51.2
209,1,19.6333333,-1.7732577,51.2,-6.375235,51.2
210,1,19.65,-1.7685011,51.2,-6.3730342,51.2
211,1,19.6666667,-1.7637446,51.2,-6.3708335,51.2
212,1,19.6833333,-1.758988,51.2,-6.3686327,51.2
213,1,19.7,-1.7542315,51.2,-6.366432,51.2
214,1,19.7166667,-1.7494749,51.2,-6.3642312,51.2
215,1,19.7333333,-1.7447184,51.2,-6.3620305,51.2
216,1,19.75,-1.7399618,51.2,-6.3598297,51.2
217,1,19.7666667,-1.7352053,51.2,-6.357629,51.2
218,1,19.7833333,-1.7304487,51.2,-6.3554283,51.2
219,1,19.8,-1.7256921,51.2,-6.3532275,51.2
220,1,19.8166667,-1.7209356,51.2,-6.3510268,51.2
221,1,19.8333333,-1.716179,51.2,-6.348826,51.2
222,1,19.85,-1.7114225,51.2,-6.3466253,51.2
223,1,19.8666667,-1.7066659,51.2,-6.3444245,51.2
224,1,19.8833333,-1.7019094,51.2,-6.3422238,51.2
225,1,19.9,-1.6971528,51.2,-6.340023,51.2
226,1,19.9166667,-1.6923962,51.2,-6.3378223,51.2
227,1,19.9333333,-1.6876397,51.2,-6.3356216,51.2
228,1,19.95,-1.6828831,51.2,-6.3334208,51.2
229,1,19.9666667,-1.6781266,51.2,-6.3312201,51.2
230,1,19.9833333,-1.67337,51.2,-6.3290193,51.2
231,1,20.0,-1.6686135,51.2,-6.3268186,51.2
232,1,20.0166667,-1.6638569,51.2,-6.3246178,51.2
233,1,20.0333333,-1.6607171,51.2,-6.3230048,51.2
234,1,20.05,-1.6575772,51.2,-6.3213918,51.2
235,1,20.0666667,-1.6544374,51.2,-6.3197788,51.2
236,1,20.0833333,-1.6512976,51.2,-6.3181658,51.2
237,1,20.1,-1.6481577,51.2,-6.3165528,51.2
238,1,20.1166667,-1.6450179,51.2,-6.3149398,51.2
239,1,20.1333333,-1.641878,51.2,-6.3133268,51.2
240,1,20.15,-1.6387382,51.2,-6.3117138,51.2
241,1,20.1666667,-1.6355984,51.2,-6.3101008,51.2
242,1,20.1833333,-1.6324585,51.2,-6.3084878,51.2
243,1,20.2,-1.6293187,51.2,-6.3068748,51.2
244,1,20.2166667,-1.6261788,51.2,-6.3052618,51.2
245,1,20.2333333,-1.623039,51.2,-6.3036488,51.2
246,1,20.25,-1.6198992,51.2,-6.3020358,51.2
247,1,20.2666667,-1.6167593,51.2,-6.3004228,51.2
248,1,20.2833333,-1.6136195,51.2,-6.2988098,51.2
249,1,20.3,-1.6104797,51.2,-6.2971968,51.2
250,1,20.3166667,-1.6073398,51.2,-6.2955838,51.2
251,1,20.3333333,-1.6042,51.2,-6.2939708,51.2
252,1,20.35,-1.6010601,51.2,-6.2923578,51.2
253,1,20.3666667,-1.5979203,51.2,-6.2907448,51.2
254,1,20.3833333,-1.5947805,51.2,-6.2891318,51.2
255,1,20.4,-1.5916406,51.2,-6.2875188,51.2
256,1,20.4166667,-1.5885008,51.2,-6.2859058,51.2
257,1,20.4333333,-1.5853609,51.2,-6.2842928,51.2
258,1,20.45,-1.5822211,51.2,-6.2826798,51.2
259,1,20.4666667,-1.5790813,51.2,-6.2810668,51.2
260,1,20.4833333,-1.5759414,51.2,-6.2794538,51.2
261,1,20.5,-1.5728016,51.2,-6.2778408,51.2
262,1,20.5166667,-1.5696617,51.2,-6.2762278,51.2
263,1,20.5333333,-1.5665219,51.2,-6.2746148,51.2
264,1,20.55,-1.5633821,51.2,-6.2730018,51.2
265,1,20.5666667,-1.5602422,51.2,-6.2713888,51.2
266,1,20.5833333,-1.5571024,51.2,-6.2697758,51.2
267,1,20.6,-1.5539625,51.2,-6.2681629,51.2
268,1,20.6166667,-1.5508227,51.2,-6.2665499,51.2
269,1,20.6333333,-1.5476829,51.2,-6.2649369,51.2
270,1,20.65,-1.544543,51.2,-6.2633239,51.2
271,1,20.6666667,-1.5414032,51.2,-6.2617109,51.2
272,1,20.6833333,-1.5382634,51.2,-6.2600979,51.2
273,1,20.7,-1.5351235,51.2,-6.2584849,51.2
274,1,20.7166667,-1.5319837,51.2,-6.2568719,51.2
275,1,20.7333333,-1.5288438,51.2,-6.2552589,51.2
276,1,20.75,-1.525704,51.2,-6.2536459,51.2
277,1,20.7666667,-1.5225642,51.2,-6.2520329,51.2
278,1,20.7833333,-1.5194243,51.2,-6.2504199,51.2
279,1,20.8,-1.5162845,51.2,-6.2488069,51.2
280,1,20.8166667,-1.5131446,51.2,-6.2471939,51.2
281,1,20.8333333,-1.5100048,51.2,-6.2455809,51.2
282,1,20.85,-1.506865,51.2,-6.2439679,51.2
283,1,20.8666667,-1.5037251,51.2,-6.2423549,51.2
284,1,20.8833333,-1.5005853,51.2,-6.2407419,51.2
285,1,20.9,-1.4974454,51.2,-6.2391289,51.2
286,1,20.9166667,-1.4943056,51.2,-6.2375159,51.2
287,1,20.9333333,-1.4911658,51.2,-6.2359029,51.2
288,1,20.95,-1.4880259,51.2,-6.2342899,51.2
289,1,20.9666667,-1.4848861,51.2,-6.2326769,51.2
290,1,20.9833333,-1.4817462,51.2,-6.2310639,51.2
291,1,21.0,-1.4786064,51.2,-6.2294509,51.2
292,1,21.0166667,-1.4754666,51.2,-6.2278379,51.2
293,1,21.0333333,-1.4723267,51.2,-6.2262249,51.2
294,1,21.05,-1.4691869,51.2,-6.2246119,51.2
295,1,21.0666667,-1.4660471,51.2,-6.2229989,51.2
296,1,21.0833333,-1.4629072,51.2,-6.2213859,51.2
297,1,21.1,-1.4597674,51.2,-6.2197729,51.2
298,1,21.1166667,-1.4566275,51.2,-6.2181599,51.2
299,1,21.1333333,-1.4534877,51.2,-6.2165469,51.2
300,1,21.15,-1.4503479,51.2,-6.2149339,51.2
301,1,21.1666667,-1.447208,51.2,-6.2133209,51.2
302,1,21.1833333,-1.4440682,51.2,-6.2117079,51.2
303,1,21.2,-1.4409283,51.2,-6.2100949,51.2
304,1,21.2166667,-1.4377885,51.2,-6.2084819,51.2
305,1,21.2333333,-1.4346487,51.2,-6.2068689,51.2
306,1,21.25,-1.4315088,51.2,-6.2052559,51.2
307,1,21.2666667,-1.428369,51.2,-6.2036429,51.2
308,1,21.2833333,-1.4252291,51.2,-6.2020299,51.2
309,1,21.3,-1.4220893,51.2,-6.2004169,51.2
310,1,21.3166667,-1.4189495,51.2,-6.1988039,51.2
311,1,21.3333333,-1.4166604,51.2,-6.1973824,51.2
312,1,21.35,-1.4143714,51.2,-6.1959608,51.2
313,1,21.3666667,-1.4120824,51.2,-6.1945393,51.2
314,1,21.3833333,-1.4097934,51.2,-6.1931178,51.2
315,1,21.4,-1.4075044,51.2,-6.1916963,51.2
316,1,21.4166667,-1.4052153,51.2,-6.1902747,51.2
317,1,21.4333333,-1.4029263,51.2,-6.1888532,51.2
318,1,21.45,-1.4006373,51.2,-6.1874317,51.2
319,1,21.4666667,-1.3983483,51.2,-6.1860102,51.2
320,1,21.4833333,-1.3960592,51.2,-6.1845886,51.2
321,1,21.5,-1.3937702,51.2,-6.1831671,51.2
322,1,21.5166667,-1.3914812,51.2,-6.1817456,51.2
323,1,21.5333333,-1.3891922,51.2,-6.1803241,51.2
324,1,21.55,-1.3869031,51.2,-6.1789025,51.2
325,1,21.5666667,-1.3846141,51.2,-6.177481,51.2
326,1,21.5833333,-1.3823251,51.2,-6.1760595,51.2
327,1,21.6,-1.3800361,51.2,-6.174638,51.2
328,1,21.6166667,-1.3777471,51.2,-6.1732164,51.2
329,1,21.6333333,-1.375458,51.2,-6.1717949,51.2
330,1,21.65,-1.373169,51.2,-6.1703734,51.2
331,1,21.6666667,-1.37088,51.2,-6.1689519,51.2
332,1,21.6833333,-1.368591,51.2,-6.1675303,51.2
333,1,21.7,-1.3663019,51.2,-6.1661088,51.2
334,1,21.7166667,-1.3640129,51.2,-6.1646873,51.2
335,1,21.7333333,-1.3617239,51.2,-6.1632658,51.2
336,1,21.75,-1.3594349,51.2,-6.1618442,51.2
337,1,21.7666667,-1.3571458,51.2,-6.1604227,51.2
338,1,21.7833333,-1.3548568,51.2,-6.1590012,51.2
339,1,21.8,-1.3525678,51.2,-6.1575797,51.2
340,1,21.8166667,-1.3502788,51.2,-6.1561581,51.2
341,1,21.8333333,-1.3479897,51.2,-6.1547366,51.2
342,1,21.85,-1.3457007,51.2,-6.1533151,51.2
343,1,21.8666667,-1.3434117,51.2,-6.1518936,51.2
344,1,21.8833333,-1.3411227,51.2,-6.1504721,51.2
345,1,21.9,-1.3388337,51.2,-6.1490505,51.2
346,1,21.9166667,-1.3365446,51.2,-6.147629,51.2
347,1,21.9333333,-1.3342556,51.2,-6.1462075,51.2
348,1,21.95,-1.3319666,51.2,-6.144786,51.2
349,1,21.9666667,-1.3296776,51.2,-6.1433644,51.2
350,1,21.9833333,-1.3273885,51.2,-6.1419429,51.2
351,1,22.0,-1.3250995,51.2,-6.1405214,51.2
352,1,22.0166667,-1.3228105,51.2,-6.1390999,51.2
353,1,22.0333333,-1.3205215,51.2,-6.1376783,51.2
354,1,22.05,-1.3182324,51.2,-6.1362568,51.2
355,1,22.0666667,-1.3159434,51.2,-6.1348353,51.2
356,1,22.0833333,-1.3136544,51.2,-6.1334138,51.2
357,1,22.1,-1.3113654,51.2,-6.1319922,51.2
358,1,22.1166667,-1.3090764,51.2,-6.1305707,51.2
359,1,22.1333333,-1.3067873,51.2,-6.1291492,51.2
360,1,22.15,-1.3044983,51.2,-6.1277277,51.2
361,1,22.1666667,-1.3022093,51.2,-6.1263061,51.2
362,1,22.1833333,-1.2999203,51.2,-6.1248846,51.2
363,1,22.2,-1.2976312,51.2,-6.1234631,51.2
364,1,22.2166667,-1.2953422,51.2,-6.1220416,51.2
365,1,22.2333333,-1.2930532,51.2,-6.12062,51.2
366,1,22.25,-1.2907642,51.2,-6.1191985,51.2
367,1,22.2666667,-1.2884751,51.2,-6.117777,51.2
368,1,22.2833333,-1.2861861,51.2,-6.1163555,51.2
369,1,22.3,-1.2838971,51.2,-6.1149339,51.2
370,1,22.3166667,-1.2816081,51.2,-6.1135124,51.2
371,1,22.3333333,-1.2793191,51.2,-6.1120909,51.2
372,1,22.35,-1.27703,51.2,-6.1106694,51.2
373,1,22.3666667,-1.274741,51.2,-6.1092479,51.2
374,1,22.3833333,-1.272452,51.2,-6.1078263,51.2
375,1,22.4,-1.270163,51.2,-6.1064048,51.2
376,1,22.4166667,-1.2678739,51.2,-6.1049833,51.2
377,1,22.4333333,-1.2655849,51.2,-6.1035618,51.2
378,1,22.45,-1.2632959,51.2,-6.1021402,51.2
379,1,22.4666667,-1.2610069,51.2,-6.1007187,51.2
380,1,22.4833333,-1.2587178,51.2,-6.0992972,51.2
381,1,22.5,-1.2564288,51.2,-6.0978757,51.2
382,1,22.5166667,-1.2541398,51.2,-6.0964541,51.2
383,1,22.5333333,-1.2518508,51.2,-6.0950326,51.2
384,1,22.55,-1.2495618,51.2,-6.0936111,51.2
385,1,22.5666667,-1.2472727,51.2,-6.0921896,51.2
386,1,22.5833333,-1.2468826,51.2,-6.090768,51.2
387,1,22.6,-1.2464924,51.2,-6.0893465,51.2
388,1,22.6166667,-1.2471412,51.2,-6.0881847,51.2
389,1,22.6333333,-1.2477899,51.2,-6.0870229,51.2
390,1,22.65,-1.2484387,51.2,-6.0858612,51.2
391,1,22.6666667,-1.2490875,51.2,-6.0846994,51.2
392,1,22.6833333,-1.2497363,51.2,-6.0835376,51.2
393,1,22.7,-1.2503851,51.2,-6.0823758,51.2
394,1,22.7166667,-1.2510339,51.2,-6.081214,51.2
395,1,22.7333333,-1.2516827,51.2,-6.0800522,51.2
396,1,22.75,-1.2523314,51.2,-6.0788905,51.2
397,1,22.7666667,-1.2529802,51.2,-6.0777287,51.2
398,1,22.7833333,-1.253629,51.2,-6.0765669,51.2
399,1,22.8,-1.2542778,51.2,-6.0754051,51.2
400,1,22.8166667,-1.2549266,51.2,-6.0742433,51.2
401,1,22.8333333,-1.2555754,51.2,-6.0730815,51.2
402,1,22.85,-1.2562241,51.2,-6.0719198,51.2
403,1,22.8666667,-1.2568729,51.2,-6.070758,51.2
404,1,22.8833333,-1.2575217,51.2,-6.0695962,51.2
405,1,22.9,-1.2581705,51.2,-6.0684344,51.2
406,1,22.9166667,-1.2588193,51.2,-6.0672726,51.2
407,1,22.9333333,-1.2594681,51.2,-6.0661108,51.2
408,1,22.95,-1.2601169,51.2,-6.064949,51.2
409,1,22.9666667,-1.2607656,51.2,-6.0637873,51.2
410,1,22.9833333,-1.2614144,51.2,-6.0626255,51.2
411,1,23.0,-1.2620632,51.2,-6.0614637,51.2
412,1,23.0166667,-1.262712,51.2,-6.0603019,51.2
413,1,23.0333333,-1.2633608,51.2,-6.0591401,51.2
414,1,23.05,-1.2640096,51.2,-6.0579783,51.2
415,1,23.0666667,-1.2646583,51.2,-6.0568166,51.2
416,1,23.0833333,-1.2653071,51.2,-6.0556548,51.2
417,1,23.1,-1.2659559,51.2,-6.054493,51.2
418,1,23.1166667,-1.2666047,51.2,-6.0533312,51.2
419,1,23.1333333,-1.2672535,51.2,-6.0521694,51.2
420,1,23.15,-1.2679023,51.2,-6.0510076,51.2
421,1,23.1666667,-1.2685511,51.2,-6.0498459,51.2
422,1,23.1833333,-1.2691998,51.2,-6.0486841,51.2
423,1,23.2,-1.2698486,51.2,-6.0475223,51.2
424,1,23.2166667,-1.2704974,51.2,-6.0463605,51.2
425,1,23.2333333,-1.2711462,51.2,-6.0451987,51.2
426,1,23.25,-1.271795,51.2,-6.0440369,51.2
427,1,23.2666667,-1.2724438,51.2,-6.0428752,51.2
428,1,23.2833333,-1.2730926,51.2,-6.0417134,51.2
429,1,23.3,-1.2737413,51.2,-6.0405516,51.2
430,1,23.3166667,-1.2743901,51.2,-6.0393898,51.2
431,1,23.3333333,-1.2750389,51.2,-6.038228,51.2
432,1,23.35,-1.2756877,51.2,-6.0370662,51.2
433,1,23.3666667,-1.2763365,51.2,-6.0355945,51.2
434,1,23.3833333,-1.2769853,51.2,-6.0341228,51.2
435,1,23.4,-1.277634,51.2,-6.0326511,51.2
436,1,23.4166667,-1.2782828,51.2,-6.0311794,51.2
437,1,23.4333333,-1.2789316,51.2,-6.0297077,51.2
438,1,23.45,-1.2795804,51.2,-6.028236,51.2
439,1,23.4666667,-1.2802292,51.2,-6.0267642,51.2
440,1,23.4833333,-1.280878,51.2,-6.0252925,51.2
441,1,23.5,-1.2815268,51.2,-6.0238208,51.2
442,1,23.5166667,-1.2821755,51.2,-6.0223491,51.2
443,1,23.5333333,-1.2828243,51.2,-6.0208774,51.2
444,1,23.55,-1.2834731,51.2,-6.0194057,51.2
445,1,23.5666667,-1.2841219,51.2,-6.017934,51.2
